gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
-0.2041,0.11353,0.95264,0.74809,1.78626,2.06107,MPU1
0.07446,-0.15234,0.96558,-1.77099,0.50382,1.19084,MPU2
-0.22485,0.09619,0.99561,2.67176,0.03053,1.0229,MPU1
0.07007,-0.15503,1.00146,0.15267,1.54198,-0.24427,MPU2
-0.23022,0.09668,0.98047,3.16031,4.99237,1.12977,MPU1
0.05518,-0.16431,0.99854,1.78626,1.08397,0.19847,MPU2
-0.23804,0.10107,0.99268,4.9771,2.38168,2.1374,MPU1
0.05103,-0.15381,0.99878,3.83206,1.09924,0.16794,MPU2
-0.2522,0.11108,0.96899,5.9542,4.77863,4.24427,MPU1
0.05371,-0.13989,0.96777,5.20611,0.18321,1.55725,MPU2
-0.23193,0.11646,0.96069,6.67176,-2.61069,3.83206,MPU1
0.04199,-0.14429,0.94849,2.29008,-1.14504,0.47328,MPU2
-0.24634,0.12036,0.97925,5.83206,2.15267,4.82443,MPU1
0.03027,-0.1438,0.95459,2.91603,0.01527,1.75573,MPU2
-0.26758,0.12378,0.96411,6.56489,-1.40458,5.72519,MPU1
0.03809,-0.12305,0.96387,3.98473,0.19847,2.32061,MPU2
-0.22119,0.125,0.94922,5.46565,-8.36641,3.67939,MPU1
0.04297,-0.12183,0.94971,1.37405,0.22901,1.41985,MPU2
-0.22705,0.13062,0.96851,4.67176,1.96947,1.87786,MPU1
0.04028,-0.12744,0.96582,0.80916,0.91603,0.80916,MPU2
-0.24121,0.13818,0.98657,3.64885,1.81679,3.29771,MPU1
0.03735,-0.12109,0.9873,6.0458,1.49618,2.25954,MPU2
-0.2583,0.14453,0.95923,6.82443,2.68702,5.03817,MPU1
0.04468,-0.08521,0.93994,6.22901,5.57252,3.20611,MPU2
-0.22632,0.14917,0.96021,9.77099,3.31298,0.54962,MPU1
0.02295,-0.09863,0.94751,8.83969,13.03817,2.22901,MPU2
-0.25391,0.1394,0.94751,2.56489,0.9771,2.64122,MPU1
0.00903,-0.09888,0.97046,1.22137,-1.16031,1.0687,MPU2
