0,1,2,3,4,5,sensor
0.0,0.0,0.0,0.0,0.0,0.0,MPU1
-0.01294633403092682,-0.7344465041401328,-0.8927455029103522,-0.12886132779684015,-0.12682620121042257,0.9463146892733509,MPU2
-0.01667829227020956,-0.7338176618791353,-0.8929986124289903,-0.12882838200113655,-0.12712829803761203,0.9462623312952387,MPU1
-0.02041025050949319,-0.7331888196181379,-0.8932517219476283,-0.12879543620543296,-0.12743039486480148,0.9462099733171265,MPU2
-0.02414220874877593,-0.7325599773571404,-0.8935048314662662,-0.12876249040972937,-0.12773249169199094,0.9461576153390143,MPU1
-0.027874166988059557,-0.7319311350961429,-0.8937579409849044,-0.12872954461402578,-0.1280345885191804,0.9461052573609021,MPU2
-0.031606125227343185,-0.7313022928351455,-0.8940110505035423,-0.12869659881832218,-0.1283366853463699,0.9460528993827899,MPU1
-0.035338083466625925,-0.7306734505741479,-0.8942641600221803,-0.12866365302261856,-0.12863878217355937,0.9460005414046777,MPU2
-0.03907004170590955,-0.7300446083131504,-0.8945172695408183,-0.128630707226915,-0.12894087900074883,0.9459481834265655,MPU1
-0.04280199994519229,-0.729415766052153,-0.8947703790594563,-0.12859776143121138,-0.12924297582793828,0.9458958254484533,MPU2
-0.04653395818447592,-0.7287869237911555,-0.8950234885780943,-0.12856481563550778,-0.12954507265512774,0.9458434674703411,MPU1
-0.05026591642375866,-0.728158081530158,-0.8952765980967324,-0.1285318698398042,-0.1298471694823172,0.9457911094922289,MPU2
-0.05399787466304229,-0.7275292392691606,-0.8955297076153704,-0.1284989240441006,-0.1301492663095067,0.9457387515141167,MPU1
-0.05772983290232503,-0.7269003970081631,-0.8957828171340084,-0.128465978248397,-0.13045136313669617,0.9456863935360045,MPU2
-0.06146179114160866,-0.7262715547471656,-0.8960359266526465,-0.1284330324526934,-0.13075345996388563,0.9456340355578923,MPU1
-0.0651937493808914,-0.7256427124861683,-0.8962890361712845,-0.12840008665698982,-0.13105555679107503,0.9455816775797801,MPU2
-0.06892570762017503,-0.7250138702251708,-0.8965421456899225,-0.12836714086128623,-0.13135765361826454,0.9455293196016679,MPU1
-0.07265766585945777,-0.7243850279641734,-0.8967952552085605,-0.12833419506558263,-0.131659750445454,0.9454769616235557,MPU2
-0.0763896240987414,-0.7237561857031759,-0.8970483647271985,-0.12830124926987901,-0.13196184727264346,0.9454246036454435,MPU1
-0.08012158233802413,-0.7231273434421784,-0.8973014742458365,-0.12826830347417545,-0.13226394409983291,0.9453722456673312,MPU2
-0.08385354057730776,-0.722498501181181,-0.8975545837644745,-0.12823535767847183,-0.13256604092702237,0.945319887689219,MPU1
-0.0875854988165905,-0.7218696589201834,-0.8978076932831125,-0.12820241188276824,-0.13286813775421188,0.9452675297111068,MPU2
-0.09131745705587413,-0.7212408166591859,-0.8980608028017506,-0.12816946608706464,-0.13317023458140134,0.9452151717329946,MPU1
-0.09504941529515687,-0.7206119743981885,-0.8983139123203886,-0.12813652029136105,-0.1334723314085908,0.9451628137548824,MPU2
-0.0987813735344405,-0.719983132137191,-0.8985670218390267,-0.12810357449565746,-0.13377442823578026,0.9451104557767702,MPU1
-0.10251333177372413,-0.7193542898761935,-0.8988201313576647,-0.12807062869995386,-0.13407652506296971,0.945058097798658,MPU2
-0.10624529001300687,-0.7187254476151961,-0.8990732408763027,-0.12803768290425027,-0.13437862189015923,0.9450057398205458,MPU1
