gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
1.54198,-0.48855,2.12214,-0.17969,0.24072,0.96753,MPU1
-0.68702,0.64122,3.17557,-0.23096,-0.23975,0.93652,MPU2
4.22901,-1.98473,3.84733,-0.18481,0.24658,0.97437,MPU1
-3.66412,-6.48855,1.51145,-0.21265,-0.22217,0.89478,MPU2
0.80916,-0.07634,2.9771,-0.17578,0.24341,0.97778,MPU1
-0.76336,1.16031,3.70992,-0.22021,-0.24878,0.93994,MPU2
2.9771,-3.67939,5.64885,-0.19141,0.24658,0.97192,MPU1
-0.39695,-9.08397,2.91603,-0.21289,-0.22803,0.90015,MPU2
-0.07634,-2.94656,5.93893,-0.17822,0.24463,0.94849,MPU1
-4.0916,-4.29008,3.41985,-0.1936,-0.2124,0.91284,MPU2
-1.23664,-3.69466,4.35115,-0.15503,0.24268,0.97461,MPU1
-1.72519,-4.45802,2.22901,-0.18311,-0.22485,0.94116,MPU2
1.28244,-0.12214,2.19847,-0.1377,0.2478,0.95752,MPU1
-3.16031,-2.03053,1.29771,-0.17969,-0.22388,0.92065,MPU2
1.92366,0.06107,1.55725,-0.14062,0.24951,0.98999,MPU1
-0.30534,-2.21374,0.0916,-0.18774,-0.21411,0.92456,MPU2
1.09924,-3.38931,1.00763,-0.15308,0.23926,0.95508,MPU1
-3.00763,-1.40458,0.70229,-0.19995,-0.21973,0.927,MPU2
2.47328,1.45038,1.41985,-0.15869,0.2439,0.97021,MPU1
-1.51145,-2.68702,0.61069,-0.19556,-0.21729,0.91602,MPU2
0.65649,-3.98473,1.16031,-0.14575,0.25269,0.95532,MPU1
-1.98473,-1.09924,0.24427,-0.18042,-0.2207,0.94824,MPU2
2.47328,1.57252,1.46565,-0.15698,0.25073,0.9707,MPU1
-0.30534,-4.21374,0.06107,-0.19092,-0.21948,0.92212,MPU2
2.33588,-4.27481,1.77099,-0.15381,0.24487,0.97217,MPU1
-1.52672,-0.21374,2.0458,-0.18726,-0.21997,0.93652,MPU2
1.9084,-3.54198,1.89313,-0.14233,0.24585,0.97412,MPU1
-2.03053,-4.67176,0.27481,-0.18555,-0.21826,0.92456,MPU2
0.56489,0.70229,2.12214,-0.15356,0.24756,0.95728,MPU1
0.15267,-1.37405,-0.27481,-0.17847,-0.22583,0.95117,MPU2
2.39695,-3.46565,2.29008,-0.16553,0.26147,0.96338,MPU1
-2.99237,-0.94656,1.23664,-0.18774,-0.21387,0.9082,MPU2
0.71756,-0.25954,2.22901,-0.15747,0.2561,0.97266,MPU1
0.32061,-5.16031,0.42748,-0.19385,-0.22217,0.95093,MPU2
2.39695,-1.05344,2.99237,-0.15259,0.24829,0.97119,MPU1
-1.46565,1.52672,1.51145,-0.16406,-0.20361,0.93799,MPU2
1.08397,-2.64122,1.70992,-0.15063,0.25488,0.96143,MPU1
-1.58779,-3.28244,0.22901,-0.17871,-0.22339,0.93018,MPU2
1.60305,0.42748,1.54198,-0.14722,0.25024,0.96191,MPU1
-4.07634,-4.0,0.54962,-0.18896,-0.20532,0.91113,MPU2
2.79389,-2.0458,1.32824,-0.13354,0.24805,0.9939,MPU1
2.24427,-1.26718,-0.12214,-0.16357,-0.21167,0.94971,MPU2
2.36641,-1.93893,0.27481,-0.13208,0.25903,0.94067,MPU1
-1.63359,-0.65649,-1.19084,-0.17505,-0.20776,0.92944,MPU2
3.93893,0.47328,-1.41985,-0.14624,0.25146,0.98901,MPU1
0.12214,-2.9771,-0.61069,-0.2019,-0.22632,0.92236,MPU2
1.12977,-3.83206,2.70229,-0.16431,0.25244,0.95337,MPU1
0.61069,5.14504,1.23664,-0.15308,-0.23193,0.96875,MPU2
3.9084,1.75573,0.79389,-0.14355,0.25928,0.96558,MPU1
-1.46565,-3.28244,-0.32061,-0.18262,-0.20508,0.91919,MPU2
3.23664,-0.90076,0.36641,-0.13257,0.24634,0.96802,MPU1
-1.29771,1.48092,1.55725,-0.18677,-0.21729,0.92236,MPU2
1.74046,-1.81679,1.37405,-0.14648,0.25757,0.94873,MPU1
-4.24427,-4.06107,0.65649,-0.198,-0.20752,0.9082,MPU2
1.58779,2.35115,2.16794,-0.1355,0.25488,0.97778,MPU1
-4.24427,-1.28244,2.47328,-0.19189,-0.2229,0.94458,MPU2
1.81679,-1.38931,2.32061,-0.13599,0.25928,0.9729,MPU1
-1.67939,-1.46565,0.0,-0.16357,-0.21582,0.93994,MPU2
2.29008,-0.51908,0.8855,-0.14136,0.25024,0.97852,MPU1
-3.34351,-3.67939,0.22901,-0.18921,-0.21826,0.92578,MPU2
0.76336,-2.73282,1.52672,-0.14258,0.26416,0.98999,MPU1
-0.91603,1.12977,1.80153,-0.16602,-0.22046,0.9646,MPU2
0.83969,-1.17557,2.48855,-0.12988,0.26611,0.97119,MPU1
0.59542,-2.80916,-0.53435,-0.1665,-0.22144,0.95068,MPU2
3.16031,-1.05344,1.0687,-0.12842,0.25317,0.96558,MPU1
-1.43511,0.59542,-0.1374,-0.16504,-0.20728,0.92578,MPU2
2.77863,-3.45038,0.96183,-0.15015,0.25903,0.96265,MPU1
-2.10687,-1.55725,-0.44275,-0.16797,-0.21143,0.92505,MPU2
1.96947,1.69466,-1.17557,-0.12939,0.25562,0.95435,MPU1
-3.64885,-0.85496,0.41221,-0.19482,-0.21411,0.92407,MPU2
1.84733,-2.9771,1.35878,-0.14185,0.25586,0.99243,MPU1
-0.24427,0.10687,0.22901,-0.16577,-0.23047,0.95605,MPU2
3.16031,1.55725,1.03817,-0.1438,0.25513,0.97998,MPU1
-0.90076,-2.21374,0.39695,-0.18994,-0.21338,0.91211,MPU2
1.55725,-2.16794,1.22137,-0.14795,0.26392,0.95703,MPU1
-3.17557,0.9313,1.17557,-0.17627,-0.21997,0.92114,MPU2
0.67176,2.96183,1.08397,-0.13062,0.26294,0.94922,MPU1
