acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.26221,-0.0708,1.00439,0.61069,0.56489,1.70992,MPU1
-0.22852,0.16235,0.95825,0.50382,0.54198,0.41985,MPU1
0.29883,0.9436,-0.26489,1.00763,1.16031,0.36641,MPU1
0.22681,0.93555,-0.1875,-3.0687,1.05344,1.34351,MPU2
0.29443,0.94727,-0.25122,0.83969,0.99237,1.12977,MPU1
0.24072,0.95923,-0.19287,-5.83206,0.06107,1.37405,MPU2
0.30933,0.948,-0.23999,-2.96183,1.00763,-0.56489,MPU1
0.24756,0.94849,-0.15747,-7.16031,5.81679,0.73282,MPU2
0.28516,0.96289,-0.28125,-7.92366,4.83969,-1.03817,MPU1
0.22827,0.96362,-0.20435,-15.54198,1.52672,2.48855,MPU2
0.28979,0.95825,-0.24194,-12.33588,-0.16794,-1.84733,MPU1
0.25293,0.94653,-0.1167,-15.67939,3.12977,1.78626,MPU2
0.28857,0.95557,-0.16968,-6.24427,3.48092,-2.65649,MPU1
0.23218,0.94238,-0.09253,-7.46565,0.9313,0.59542,MPU2
0.27905,0.96313,-0.17529,0.01527,5.64885,-1.09924,MPU1
0.24756,0.92944,-0.07153,3.35878,7.28244,-1.17557,MPU2
0.24731,0.96655,-0.18774,6.47328,6.99237,2.36641,MPU1
0.23877,0.94873,-0.10449,4.36641,1.96947,1.23664,MPU2
0.29785,0.96606,-0.20874,4.36641,3.8626,2,MPU1
0.25122,0.95996,-0.1582,-2.94656,5.28244,1.1145,MPU2
0.29736,0.9624,-0.20898,-0.12214,2.38168,-1.0229,MPU1
0.24878,0.95044,-0.12842,-4.12214,1.08397,-0.45802,MPU2
0.28027,0.95801,-0.2063,-1.14504,0.99237,-0.10687,MPU1
0.24487,0.95215,-0.13428,-6.06107,0.44275,1.20611,MPU2
0.2998,0.96094,-0.18506,-1.46565,0.18321,-0.35115,MPU1
0.24927,0.94702,-0.10864,-4.54962,0.25954,0.62595,MPU2
0.28906,0.96924,-0.19995,-2.12214,0.06107,0.1374,MPU1
0.26025,0.94507,-0.09082,-4.53435,1.31298,0.48855,MPU2
0.29932,0.95166,-0.16333,2.25954,-0.45802,-1.17557,MPU1
0.2356,0.95044,-0.10889,-3.34351,-1.8626,-0.42748,MPU2
0.29126,0.9585,-0.17944,1.87786,-0.54962,-0.42748,MPU1
0.24756,0.94727,-0.11304,-1.54198,0.36641,-1.29771,MPU2
0.28003,0.96484,-0.21973,-1.12977,-0.64122,-1.16031,MPU1
0.24536,0.94946,-0.11914,-4.58015,0.39695,-1.00763,MPU2
0.27759,0.96802,-0.18604,0.33588,0.25954,-0.56489,MPU1
0.22949,0.9585,-0.11377,-4.15267,-1.72519,0.0458,MPU2
0.28076,0.97095,-0.17798,-0.24427,1.29771,-0.03053,MPU1
0.24316,0.95679,-0.10181,-2.90076,0.87023,0.24427,MPU2
0.2793,0.97876,-0.16724,2.74809,0.9771,1.08397,MPU1
0.23291,0.95557,-0.11011,-0.85496,-0.29008,1.23664,MPU2
0.29053,0.98145,-0.19702,1.0229,1.81679,0.54962,MPU1
0.2478,0.94678,-0.10132,-1.20611,2.0458,-0.10687,MPU2
0.26587,0.97266,-0.20312,-1.05344,0.22901,1.03817,MPU1
0.24976,0.94604,-0.08594,-2.27481,-1.57252,0.48855,MPU2
0.2854,0.96631,-0.16431,2.0458,1.60305,0.82443,MPU1
0.23657,0.96069,-0.11621,-3.31298,-0.24427,0.32061,MPU2
0.27319,0.96582,-0.17578,1.81679,-0.53435,0.8855,MPU1
0.23267,0.94409,-0.0918,-0.03053,-0.62595,1.05344,MPU2
0.28613,0.96704,-0.19458,1.12977,0.01527,1.1145,MPU1
0.25049,0.95728,-0.11255,-2.07634,-1.0687,0.18321,MPU2
0.28247,0.96802,-0.18042,2.47328,0.36641,1.00763,MPU1
0.24097,0.95093,-0.11841,-1.92366,0.56489,1.12977,MPU2
0.28442,0.96729,-0.20361,-0.56489,0.33588,0.74809,MPU1
0.24121,0.95068,-0.09814,-4.10687,-0.10687,0.8855,MPU2
0.28076,0.97046,-0.17822,-0.39695,0.51908,1.12977,MPU1
0.25366,0.94092,-0.0874,-1.70992,-0.0916,0.1374,MPU2
0.29248,0.9646,-0.17529,0.68702,0.90076,0.12214,MPU1
0.25049,0.95435,-0.10376,-4.79389,-1.0687,0.18321,MPU2
0.29077,0.96143,-0.15259,0.8855,-0.48855,-0.18321,MPU1
0.25439,0.9502,-0.09888,-3.00763,-2.06107,-1.29771,MPU2
0.27124,0.96704,-0.1438,2.79389,-3.09924,-0.48855,MPU1
0.22607,0.95557,-0.0791,-0.06107,-2.76336,-0.68702,MPU2
0.2793,0.97485,-0.18066,3.26718,0.64122,0.18321,MPU1
0.23389,0.95605,-0.12866,-0.73282,1.26718,-0.25954,MPU2
0.27173,0.97534,-0.21899,-0.58015,-0.77863,0.30534,MPU1
0.2334,0.94995,-0.1062,-4.45802,0.48855,1.34351,MPU2
0.28491,0.96875,-0.17432,-0.1374,2.12214,0.41221,MPU1
0.23682,0.95605,-0.09351,-4.44275,-1.54198,0.96183,MPU2
