acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.26221,-0.0708,1.00439,0.61069,0.56489,1.70992,MPU1
-0.15869,0.05713,0.97925,1.38931,0.49618,0.9542,MPU1
0.37891,0.92163,-0.21582,-7.23664,7.1145,-3.92366,MPU1
0.31079,0.93359,-0.17505,-12.87023,6.50382,-4.53435,MPU2
0.33716,0.93848,-0.17358,-6.54962,4,-9.14504,MPU1
0.27808,0.94897,-0.13623,-12.91603,4.10687,-6.58015,MPU2
0.30566,0.97046,-0.14722,-5.87786,4.8855,-8.42748,MPU1
0.27808,0.96924,-0.11768,-10.19847,9.29771,-6.47328,MPU2
0.28223,0.98364,-0.17627,-2.33588,15.41985,-8.10687,MPU1
0.18945,0.96655,-0.14355,-9.45038,14.16794,1.20611,MPU2
0.23267,0.98682,-0.16187,-7.12977,10.12214,3.37405,MPU1
0.24194,0.94067,-0.0752,-8.33588,0.29008,7.66412,MPU2
0.32739,0.95972,-0.07666,-4.91603,-4.58015,5.34351,MPU1
0.33496,0.94897,-0.08374,-6.91603,-2.1374,1.57252,MPU2
0.37939,0.96069,-0.10229,0.73282,8.10687,-5.66412,MPU1
0.26758,0.94507,-0.07739,-4,5.55725,-4.59542,MPU2
0.25903,0.98438,-0.11523,0.03053,0.76336,-2.8855,MPU1
0.22974,0.94604,-0.0835,-2.87023,2.67176,-0.83969,MPU2
0.2793,0.96997,-0.15356,0.38168,4.19847,-0.74809,MPU1
0.24341,0.95142,-0.10693,-5.57252,6.1374,1.55725,MPU2
0.27588,0.96338,-0.1084,0.38168,1.49618,0.44275,MPU1
0.26074,0.93237,-0.06104,-1.75573,3.46565,1.00763,MPU2
0.302,0.97388,-0.12231,0.53435,4.44275,-1.14504,MPU1
0.25317,0.94653,-0.06812,-3.93893,-0.33588,-0.50382,MPU2
0.28418,0.98169,-0.10156,0.42748,-0.38168,1.34351,MPU1
0.28882,0.93579,-0.0376,0.45802,0,1.12977,MPU2
0.32031,0.97632,-0.10059,2.65649,3.03817,0.18321,MPU1
0.26489,0.95605,-0.08862,-1.9542,0.44275,0.65649,MPU2
0.29932,0.96533,-0.13281,1.80153,4.07634,0.45802,MPU1
0.25537,0.95605,-0.11426,-4.29008,0,1.35878,MPU2
0.30273,0.96729,-0.11328,-1.05344,-1.80153,-0.1374,MPU1
0.2998,0.93359,-0.05835,-3.48092,3.9084,-0.44275,MPU2
0.30786,0.96729,-0.10522,1.60305,3.40458,-2.18321,MPU1
0.26733,0.93799,-0.09741,-3.03817,2.71756,-2,MPU2
0.30176,0.97314,-0.12793,-0.12214,-0.90076,-2.76336,MPU1
0.2561,0.94775,-0.07568,-5.1145,0.54962,-2.41221,MPU2
0.2832,0.97803,-0.12817,-2.39695,3.31298,-2.36641,MPU1
0.23608,0.95166,-0.08276,-7.60305,-0.77863,-0.0458,MPU2
0.28271,0.98438,-0.09106,-1.32824,0.56489,-0.65649,MPU1
0.25195,0.94922,-0.05518,-3.84733,0.56489,-0.54962,MPU2
0.2749,0.98657,-0.09619,-0.22901,-1.22137,-0.32061,MPU1
0.25854,0.93945,-0.04639,-2.30534,-1.09924,-0.82443,MPU2
0.28711,0.96997,-0.08496,3.08397,-1.78626,-1.35878,MPU1
0.2439,0.94727,-0.06738,-1.93893,-0.0916,-1.31298,MPU2
0.26123,0.97559,-0.11401,2.53435,-1.60305,0.44275,MPU1
0.23291,0.95874,-0.08862,-3.89313,-4.16794,1.43511,MPU2
0.29907,0.97852,-0.11914,-2.83969,-1.80153,1.23664,MPU1
0.27759,0.96558,-0.08862,-7.69466,-1.63359,-0.1374,MPU2
0.29077,0.97119,-0.08325,-2.54962,-1.29771,-2.03053,MPU1
0.27173,0.94678,-0.05322,-5.22137,2.15267,-1.61832,MPU2
0.28589,0.97461,-0.08423,1.49618,0.21374,-2.30534,MPU1
0.24976,0.94604,-0.0564,-1.57252,1.16031,-2.47328,MPU2
0.27246,0.98413,-0.12207,0.47328,1.34351,-1.66412,MPU1
0.22681,0.94873,-0.05029,-4.53435,-1.29771,-0.0916,MPU2
0.27856,0.97583,-0.08252,0.1374,3.16031,-0.53435,MPU1
0.26733,0.95239,-0.06519,-5.45038,3.46565,-0.79389,MPU2
0.27612,0.979,-0.09546,-3.05344,-2.07634,-2.53435,MPU1
0.25391,0.94409,-0.02856,-3.92366,-5.29771,-2.59542,MPU2
0.26245,0.9834,-0.08032,-0.16794,-3.19084,-1.0687,MPU1
0.24902,0.95679,-0.02954,-2.64122,4.45802,0.15267,MPU2
0.26709,0.97656,-0.104,1.66412,1.92366,0.0458,MPU1
0.22803,0.94873,-0.07007,-5.09924,-3.64885,0.70229,MPU2
0.29199,0.97852,-0.08203,-0.59542,0.94656,-0.53435,MPU1
0.27319,0.95996,-0.04395,-3.96947,3.9084,-1.98473,MPU2
0.25537,0.99805,-0.0918,-1.92366,0.35115,-1.93893,MPU1
0.22876,0.95117,-0.01416,-3.45038,-1.70992,-0.15267,MPU2
0.26904,0.99292,-0.06641,0.87023,1.55725,-0.01527,MPU1
