gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
-0.22192,0.09766,0.98315,1.66412,-1.46565,0.42748,MPU1
-0.05347,-0.19604,0.93628,-2.32061,-0.71756,0.80916,MPU2
-0.22339,0.09912,0.9707,0.83969,2.54962,0.51908,MPU1
-0.05078,-0.19507,0.95044,-1.81679,-0.85496,-0.35115,MPU2
-0.23877,0.0918,0.98145,1.12977,-1.31298,1.08397,MPU1
-0.0415,-0.1897,0.95703,-1.69466,2.65649,0.07634,MPU2
-0.23267,0.09473,0.96606,1.08397,2.42748,0.29008,MPU1
-0.07715,-0.20337,0.95532,-1.75573,-0.83969,1.60305,MPU2
-0.25684,0.09985,0.99146,2.0,0.38168,3.52672,MPU1
-0.06982,-0.20288,0.94482,-2.41221,-1.38931,3.9084,MPU2
-0.23657,0.08618,0.97803,0.74809,-0.03053,3.83206,MPU1
-0.07495,-0.20215,0.96802,-1.25191,-0.59542,3.9084,MPU2
-0.27295,0.10205,0.98047,0.12214,1.23664,6.15267,MPU1
-0.07495,-0.21777,0.97559,-0.44275,-0.58015,5.83206,MPU2
-0.28687,0.08594,0.98828,0.8855,-1.03817,8.32061,MPU1
-0.09863,-0.21411,0.96851,-0.94656,-3.74046,9.0229,MPU2
-0.27588,0.09326,1.01367,5.45038,3.57252,13.22137,MPU1
-0.11206,-0.19336,0.94165,3.19084,-5.17557,14.70229,MPU2
-0.21265,0.11133,0.92578,0.12214,-3.60305,17.0687,MPU1
0.02905,-0.15552,0.91577,-0.15267,-5.9084,11.46565,MPU2
-0.08789,0.0918,0.93066,-1.84733,-3.22137,10.19847,MPU1
0.21899,-0.18799,0.95801,-6.0458,6.74809,8.15267,MPU2
0.2666,0.00195,1.16992,-3.54198,15.9542,6.35115,MPU1
1.04688,-0.31738,1.42432,10.79389,41.84733,-27.74046,MPU2
1.31543,-0.45239,2.00488,98.15267,50.99237,-126.59542,MPU1
1.61084,-0.60107,1.48242,89.54198,131.46565,-184.18321,MPU2
1.24463,-0.86011,1.90601,200.96184,66.51908,-268.64124,MPU1
1.51465,-1.24927,1.29492,190.45801,151.54199,-353.72519,MPU2
0.28833,-1.4397,1.25415,276.12213,27.48092,-378.09161,MPU1
