acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.0603,0.09644,0.9873,1.84733,0.85496,0.62595,MPU1
-0.1167,-0.28711,0.90649,-3.0687,1.46565,-0.30534,MPU2
-0.06006,0.10596,0.97363,-0.85496,-1.41985,0.06107,MPU1
-0.11841,-0.2998,0.91846,-3.43511,-1.49618,-1.75573,MPU2
-0.06592,0.09497,1.02197,1.20611,3.75573,-0.36641,MPU1
-0.1438,-0.31079,0.94531,-1.28244,0.16794,1.29771,MPU2
-0.03687,0.10156,1.00806,2.44275,2.03053,0.16794,MPU1
-0.12231,-0.28687,0.91943,-2.51908,1.16031,-0.65649,MPU2
-0.05127,0.10303,1.0188,3.41985,-0.42748,-0.56489,MPU1
-0.10303,-0.29639,0.91528,-2.33588,-0.80916,-0.76336,MPU2
-0.03467,0.09302,1.02173,2.54962,2.59542,-1.20611,MPU1
-0.12817,-0.2959,0.9353,1.57252,2.15267,-0.94656,MPU2
-0.05762,0.10107,0.97852,2.27481,1.80153,-2.44275,MPU1
-0.13452,-0.29565,0.91821,-0.70229,2.29008,-0.53435,MPU2
-0.07935,0.10498,0.99683,3.31298,4.38168,-0.42748,MPU1
-0.13379,-0.28906,0.91724,-0.74809,4.32061,-0.30534,MPU2
-0.07251,0.09814,0.97388,1.92366,8.25954,-0.83969,MPU1
-0.16284,-0.28955,0.89453,-2.65649,1.98473,-0.0458,MPU2
-0.09277,0.10864,0.99634,1.19084,2.1374,-0.42748,MPU1
-0.16284,-0.29858,0.91113,-2.53435,2.83969,1.72519,MPU2
-0.09424,0.09595,0.99487,-0.36641,1.72519,1.92366,MPU1
-0.17236,-0.30322,0.92505,-3.51145,-1.69466,2.30534,MPU2
-0.08325,0.10352,1.0061,2.36641,4.44275,3.72519,MPU1
-0.13184,-0.30103,0.93921,-2.15267,8.12214,6.03053,MPU2
-0.08301,0.10132,1.00171,2.87023,0.36641,4.30534,MPU1
-0.15088,-0.28906,0.89819,-1.26718,-7.84733,2.18321,MPU2
-0.04248,0.09253,0.99658,1.70992,2.25954,1.43511,MPU1
-0.13477,-0.30005,0.92456,-2.47328,1.26718,1.17557,MPU2
-0.07812,0.09717,1.03003,3.35878,-0.19847,1.09924,MPU1
-0.13794,-0.29883,0.92041,-0.07634,-1.75573,0.35115,MPU2
-0.07837,0.09302,0.98853,2.06107,-0.18321,1.43511,MPU1
-0.11816,-0.30249,0.95215,1.05344,-1.61832,-1.61832,MPU2
-0.05811,0.10767,1.02441,5.89313,-0.48855,-3.0687,MPU1
-0.12964,-0.31641,0.97583,9.26718,9.35878,-0.90076,MPU2
-0.09668,0.1167,0.9646,4.16794,-0.15267,-1.03817,MPU1
-0.14136,-0.28638,0.90332,-0.68702,-1.41985,-2.99237,MPU2
-0.08374,0.10132,1.00122,3.74046,-3.1145,-1.92366,MPU1
-0.17529,-0.28931,0.91333,1.35878,-3.32824,-1.08397,MPU2
-0.08545,0.10498,0.97388,3.35878,-2.41221,0.29008,MPU1
-0.14795,-0.27734,0.90137,-1.14504,-3.22137,-1.20611,MPU2
-0.07593,0.12036,0.96802,2.74809,-1.09924,-0.76336,MPU1
-0.15723,-0.26514,0.87988,-3.49618,-0.58015,-0.90076,MPU2
-0.08716,0.12598,0.9873,-0.61069,-0.06107,-0.29008,MPU1
-0.16089,-0.28076,0.92944,-1.51145,-1.75573,-2.06107,MPU2
-0.08765,0.11157,0.99536,-0.39695,2.80916,-2.45802,MPU1
-0.16943,-0.30078,0.95654,-2.45802,5.89313,-0.29008,MPU2
-0.12183,0.11719,1.03467,2.56489,1.75573,1.29771,MPU1
-0.18359,-0.28491,0.91138,-0.21374,-5.63359,0.85496,MPU2
-0.07568,0.12427,1.00024,2.82443,-0.36641,3.17557,MPU1
-0.14551,-0.27344,0.92285,-1.32824,-2.06107,2.64122,MPU2
-0.07104,0.12231,1.00854,1.54198,-5.67939,4.07634,MPU1
-0.10645,-0.26758,0.9502,0.80916,-4.50382,-1.05344,MPU2
-0.04712,0.12158,0.99268,3.19084,-4.24427,-1.35878,MPU1
-0.13281,-0.28198,0.9458,2.71756,-3.16031,-3.32824,MPU2
-0.06641,0.12012,0.98535,4.10687,-0.32061,-3.83206,MPU1
-0.1394,-0.28394,0.93091,2.51908,2.99237,-1.9542,MPU2
-0.10669,0.11987,0.99536,3.20611,-2.58015,1.58779,MPU1
-0.146,-0.26855,0.90039,-2.74809,-3.32824,-0.61069,MPU2
-0.06665,0.13135,0.96533,-0.24427,-1.16031,-0.35115,MPU1
-0.16968,-0.28711,0.92261,-4.41221,-6.70229,-0.50382,MPU2
-0.09302,0.14233,1.00464,5.12977,-2.83969,6.94656,MPU1
-0.13599,-0.28198,0.91626,0.18321,-4.22901,1.54198,MPU2
-0.06934,0.13257,0.98047,3.00763,0.45802,0.85496,MPU1
-0.1626,-0.2854,0.92383,-0.21374,-4.74809,-0.50382,MPU2
-0.08643,0.12891,0.99512,2.77863,-0.90076,2.36641,MPU1
-0.13477,-0.27783,0.90869,-5.49618,0.82443,1.05344,MPU2
-0.07373,0.12964,1.01538,7.38931,1.32824,0.96183,MPU1
-0.14966,-0.28418,0.9126,-12.44275,10.79389,3.64885,MPU2
-0.14453,0.10303,1.10156,-2.53435,-52.0,-43.61832,MPU1
-0.83667,-1.53467,-4.0,-500.27481,-219.96947,-362.58014,MPU2
-0.5686,-0.11499,0.05151,-164.01527,-28.87023,36.48855,MPU1
-0.59497,-1.90283,0.07007,-332.90076,41.66412,-108.79389,MPU2
-0.13721,0.04297,1.26855,-15.87786,-8.21374,51.70992,MPU1
0.19067,-1.25513,-0.18433,15.45038,27.1145,12.25954,MPU2
-0.15503,0.12891,0.95312,-8.82443,-11.66412,17.40458,MPU1
0.11304,-1.16968,-0.30298,-32.87023,19.41985,10.85496,MPU2
-0.09668,0.01489,1.10522,25.19084,-1.43511,13.61832,MPU1
0.05933,-0.70728,-0.54614,-131.9084,14.27481,-22.85496,MPU2
-1.52734,-0.03931,0.54224,-49.93893,-52.96183,41.83206,MPU1
-2.25146,-0.39746,-1.90771,70.73283,-220.18321,-228.42747,MPU2
-4.0,-1.125,0.86816,-15.23664,-191.37404,500.25955,MPU1
-0.61938,0.56958,-3.17017,90.21374,-500.27481,-450.99237,MPU2
-0.60107,-3.70386,0.90186,-59.03817,-128.80916,500.25955,MPU1
2.79224,-1.13281,-1.53491,148.21375,-412.21375,-168.64122,MPU2
2.37939,-2.08789,1.03101,114.70229,41.51145,262.53436,MPU1
2.41357,-0.25317,-0.22729,19.46565,-123.48092,27.80153,MPU2
1.49561,-0.87744,0.24048,26.76336,-32.73283,3.96947,MPU1
0.98779,-0.61499,-0.32227,-13.66412,43.46565,51.72519,MPU2
0.20557,-0.17627,0.71753,-16.32061,56.12214,-71.87786,MPU1
-0.18042,-1.16895,-0.62744,12.36641,5.69466,34.80916,MPU2
-0.33521,0.02197,1.18311,0.36641,-10.53435,3.75573,MPU1
0.0542,-0.98413,-0.39893,14.8855,3.0687,5.03817,MPU2
-0.16455,-0.02075,1.04004,17.70992,2.64122,-1.26718,MPU1
0.01807,-0.95166,-0.47437,20.12214,-5.83206,14.27481,MPU2
0.00244,-0.01147,0.81299,9.81679,15.49618,5.87786,MPU1
0.21021,-0.93066,-0.37305,25.58779,6.47328,21.23664,MPU2
-0.09937,-0.11938,1.0105,2.99237,4.01527,-0.61069,MPU1
0.13843,-0.95874,-0.48096,-24.64122,3.72519,-3.41985,MPU2
0.04175,-0.07373,1.0769,2.67176,-0.29008,-14.41221,MPU1
-0.02783,-0.93677,-0.54102,-21.45038,-24.32061,-26.27481,MPU2
