acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.26245,0.18164,0.95068,2.33588,-0.45802,-0.82443,MPU1
-0.31543,-0.14771,0.91797,-0.45802,1.00763,-0.44275,MPU2
-0.26587,0.18237,0.95044,2.22901,-0.71756,-0.0916,MPU1
-0.31543,-0.15186,0.90674,-1.08397,-2.58015,0.64122,MPU2
-0.27319,0.18872,0.96753,4.01527,-0.10687,2.33588,MPU1
-0.2998,-0.14624,0.89648,0.67176,-0.58015,0.9313,MPU2
-0.26367,0.17993,0.94263,3.00763,-1.19084,1.22137,MPU1
-0.31445,-0.14819,0.90894,-0.27481,-2.41221,1.61832,MPU2
-0.25244,0.17017,0.9624,4.58015,0.9313,1.72519,MPU1
-0.30762,-0.14624,0.88672,-0.91603,-2.47328,0.50382,MPU2
-0.25586,0.17871,0.94238,0.94656,-2.06107,1.05344,MPU1
-0.30664,-0.15918,0.93237,-1.22137,2.29008,1.14504,MPU2
-0.28979,0.19507,0.93677,1.20611,0.19847,2.36641,MPU1
-0.29028,-0.15332,0.9248,-1.64885,-1.37405,0.9313,MPU2
-0.27344,0.1853,0.95703,1.45038,-2.25954,3.17557,MPU1
-0.27832,-0.14795,0.92114,-2.67176,0.03053,0.58015,MPU2
-0.24634,0.18286,0.9668,4.9313,-0.22901,-0.42748,MPU1
-0.29517,-0.14453,0.896,-0.59542,-2.27481,-1.28244,MPU2
-0.27197,0.1897,0.94336,0.44275,-0.67176,1.31298,MPU1
-0.2959,-0.16016,0.91895,1.37405,0.71756,0.38168,MPU2
-0.27002,0.18628,0.96924,4.21374,-0.59542,1.60305,MPU1
-0.3103,-0.13892,0.88086,-1.61832,-3.81679,1.25191,MPU2
-0.25146,0.19873,0.93359,0.50382,-2.15267,1.40458,MPU1
-0.30249,-0.1377,0.90381,-1.52672,-2.64122,-1.03817,MPU2
-0.2251,0.16724,0.96143,2.83969,-2.07634,2.0,MPU1
-0.2998,-0.14697,0.90356,-3.00763,-1.54198,0.33588,MPU2
-0.24414,0.19263,0.95117,2.99237,1.20611,-0.96183,MPU1
-0.31445,-0.14648,0.88501,-2.44275,-2.47328,-0.19847,MPU2
-0.2644,0.19067,0.94922,0.59542,-2.54962,0.44275,MPU1
-0.30054,-0.14331,0.89209,-3.37405,-1.81679,-0.8855,MPU2
-0.27271,0.19678,0.96655,1.8626,0.36641,-0.33588,MPU1
-0.31738,-0.14136,0.90503,-2.91603,-3.48092,0.18321,MPU2
-0.26587,0.18726,0.96826,1.83206,-0.76336,1.03817,MPU1
-0.30273,-0.1521,0.9209,0.06107,1.9542,0.59542,MPU2
-0.28735,0.1958,0.93115,1.48092,-2.0916,2.39695,MPU1
-0.29565,-0.14893,0.90234,-3.74046,-1.1145,0.99237,MPU2
-0.23999,0.18091,0.95068,4.38168,-0.9771,0.82443,MPU1
-0.28052,-0.15601,0.91309,-1.35878,1.9084,0.65649,MPU2
-0.24829,0.18945,0.94092,0.53435,-0.19847,0.21374,MPU1
-0.31348,-0.14575,0.90234,-3.03817,-2.21374,-0.03053,MPU2
-0.24976,0.19653,0.95898,2.87023,-1.69466,0.24427,MPU1
-0.30591,-0.15698,0.9231,-0.71756,-0.27481,0.03053,MPU2
-0.27148,0.19727,0.95703,0.91603,-0.77863,2.0458,MPU1
-0.30176,-0.16064,0.93359,-1.22137,-1.9084,1.08397,MPU2
-0.26099,0.1853,0.97974,3.84733,-0.07634,0.39695,MPU1
-0.30176,-0.14722,0.91162,-1.09924,0.73282,1.38931,MPU2
-0.25244,0.19507,0.95215,0.74809,-0.9771,1.35878,MPU1
-0.30103,-0.15771,0.92017,-0.64122,-0.99237,-0.70229,MPU2
-0.26221,0.19141,0.95605,1.8626,-1.60305,0.29008,MPU1
-0.30249,-0.15967,0.92871,-0.36641,2.27481,0.53435,MPU2
-0.27637,0.19849,0.95239,1.64885,-1.23664,1.96947,MPU1
-0.29395,-0.14526,0.92725,1.77099,-0.67176,-0.36641,MPU2
-0.2627,0.19873,0.93481,0.45802,-0.10687,-0.42748,MPU1
-0.32397,-0.15063,0.92041,-1.40458,-0.27481,1.72519,MPU2
-0.26904,0.19287,0.9873,4.01527,0.36641,2.54962,MPU1
-0.30591,-0.14502,0.91016,-1.55725,-1.52672,1.20611,MPU2
-0.23999,0.19678,0.9646,3.45038,0.30534,1.45038,MPU1
-0.30859,-0.1499,0.90845,-1.38931,-2.70229,1.03817,MPU2
-0.23218,0.1936,0.97119,4.64122,-1.46565,1.22137,MPU1
-0.29297,-0.1416,0.89966,1.35878,0.0916,1.05344,MPU2
-0.24585,0.19092,0.94678,3.9084,-0.25954,0.10687,MPU1
-0.2981,-0.14014,0.90552,0.80916,0.01527,-0.61069,MPU2
-0.27588,0.20044,0.94824,2.48855,-1.57252,1.98473,MPU1
-0.30591,-0.15479,0.92993,2.77863,3.25191,1.58779,MPU2
-0.26855,0.20288,0.93433,2.96183,-0.12214,1.60305,MPU1
-0.30957,-0.13721,0.90015,0.96183,0.0916,0.32061,MPU2
-0.21973,0.19385,0.98096,11.0229,18.70229,-0.45802,MPU1
-0.42578,-0.15356,0.91504,15.63359,0.24427,5.8626,MPU2
-0.25781,0.19897,0.96118,-1.55725,-2.99237,-0.59542,MPU1
-0.34766,-0.11719,0.86108,-11.05344,-14.9313,-1.43511,MPU2
-0.25732,0.2019,0.95435,-0.42748,-5.05344,0.61069,MPU1
-0.30762,-0.13721,0.91162,-2.67176,-0.18321,0.24427,MPU2
-0.25684,0.20044,0.94434,-1.0687,-1.8626,2.06107,MPU1
-0.30469,-0.13965,0.89966,-7.54198,-5.70992,0.48855,MPU2
-0.25659,0.20508,0.95386,-0.87023,0.21374,1.63359,MPU1
-0.2959,-0.14282,0.93311,-1.8626,1.46565,2.36641,MPU2
-0.24683,0.20386,0.96143,0.44275,-2.91603,0.94656,MPU1
-0.26587,-0.11035,0.89087,-12.90076,14.51908,-5.98473,MPU2
-0.27319,0.17529,0.84839,1.28244,-0.51908,3.63359,MPU1
-0.15161,0.00366,0.12012,-473.19083,86.83969,-56.62595,MPU2
0.37744,-0.35278,1.57886,-23.77099,-39.05344,70.73283,MPU1
-1.44531,-3.23315,1.35059,-500.27481,33.54198,-197.37404,MPU2
-0.23804,-0.00317,2.03149,-51.8168,11.80153,22.94657,MPU1
-0.24268,-1.37915,0.15601,-316.01526,-9.78626,-118.38168,MPU2
-0.42773,0.00952,1.13452,-28.18321,-29.81679,57.38931,MPU1
-0.14307,-1.04297,-0.36304,-77.48092,-24.39695,-47.58779,MPU2
