acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.271,-0.14502,0.97607,3.52672,-0.36641,0.59542,MPU1
-0.16772,-0.38062,0.89136,0.56489,-0.22901,1.26718,MPU2
-0.27515,-0.13965,0.96045,2.9771,-1.0229,2.30534,MPU1
-0.1394,-0.37134,0.89111,0.25954,-1.72519,1.03817,MPU2
-0.25757,-0.13647,0.95801,2.68702,-0.64122,1.69466,MPU1
-0.14624,-0.37891,0.88599,-0.91603,-0.30534,1.05344,MPU2
-0.26221,-0.13794,0.94873,2.54962,-0.64122,2.06107,MPU1
-0.14331,-0.37109,0.87939,-2.24427,-0.74809,0.76336,MPU2
-0.26221,-0.13989,0.96118,2.07634,0.1374,1.61832,MPU1
-0.15063,-0.37476,0.87793,-2.16794,-1.87786,0.73282,MPU2
-0.2583,-0.13843,0.96069,2.18321,0.06107,1.46565,MPU1
-0.15649,-0.37598,0.8772,-3.35878,-1.22137,1.1145,MPU2
-0.27539,-0.13867,0.96216,2.1374,-1.54198,2.41221,MPU1
-0.15234,-0.37891,0.89673,-1.22137,-1.77099,2.44275,MPU2
-0.24683,-0.13794,0.95337,1.05344,0.21374,1.8626,MPU1
-0.15771,-0.37939,0.88989,-2.0,-2.41221,2.0,MPU2
-0.25854,-0.14526,0.98462,2.80916,-1.00763,2.91603,MPU1
-0.14185,-0.37402,0.89502,-0.76336,-1.51145,1.1145,MPU2
-0.26343,-0.1416,0.95825,2.56489,0.06107,2.19847,MPU1
-0.15527,-0.375,0.89209,-0.01527,-1.20611,2.19847,MPU2
-0.25659,-0.13892,0.95703,2.96183,-0.16794,2.39695,MPU1
-0.1438,-0.36646,0.87524,-2.24427,-2.03053,0.9771,MPU2
-0.25439,-0.14038,0.96851,2.16794,-1.03817,1.35878,MPU1
-0.14307,-0.37646,0.89429,-0.99237,-2.01527,0.45802,MPU2
-0.24146,-0.14551,0.96558,3.1145,0.41221,0.82443,MPU1
-0.14966,-0.37329,0.88403,-1.25191,-0.68702,0.36641,MPU2
-0.26514,-0.14038,0.96143,3.69466,-1.17557,1.55725,MPU1
-0.15723,-0.36548,0.8728,0.01527,0.03053,2.54962,MPU2
-0.24683,-0.12207,0.90967,2.22901,2.25954,3.00763,MPU1
-0.1521,-0.33765,0.83667,-2.62595,-0.0458,4.77863,MPU2
-0.20557,-0.07373,0.81226,-2.32061,6.58015,7.63359,MPU1
-0.0874,-0.1123,0.38794,-39.23664,-5.29771,7.05344,MPU2
-0.10571,0.0625,0.27002,-47.00763,18.32061,36.41221,MPU1
0.37744,0.30859,-0.55298,-122.70229,-13.00763,2.0916,MPU2
0.53101,-0.09375,-1.17969,-235.09924,-19.20611,-71.25191,MPU1
0.33179,-0.37988,-1.01294,-317.93893,-109.19084,-103.75572,MPU2
-0.14429,-1.24805,0.12744,-284.90076,-104.64122,-65.49619,MPU1
-0.11938,-1.6626,-0.20386,-361.69467,-140.06107,-16.67175,MPU2
-0.08398,-1.89404,0.45093,-350.83969,-31.20611,23.32825,MPU1
0.70483,-2.2583,0.3186,-341.90839,-58.24427,-39.74046,MPU2
0.05225,-2.302,1.2522,-274.82443,-23.60305,-83.45038,MPU1
0.26172,-2.34644,0.70068,-226.06107,-85.17558,-95.86259,MPU2
-0.15796,-1.91602,1.57593,-151.31297,28.15267,-84.29008,MPU1
0.17236,-1.93091,1.12646,-39.87786,143.03816,-15.81679,MPU2
-0.47461,-1.21875,0.75879,19.0229,125.22137,-1.29771,MPU1
-0.01758,-1.28662,0.10107,-6.15267,59.72519,47.58779,MPU2
-0.00464,-1.03076,0.5791,39.43512,40.30534,29.12977,MPU1
0.25757,-1.00537,-0.04419,30.74809,8.16794,16.70229,MPU2
-0.00073,-0.90625,0.146,25.46565,-10.25954,8.68702,MPU1
0.19165,-0.92896,-0.14575,20.33588,-20.44275,-6.30534,MPU2
-0.09399,-0.94531,0.1709,12.71756,-33.48092,-3.57252,MPU1
0.0957,-1.03027,-0.13696,8.61069,-13.9084,-1.89313,MPU2
-0.12695,-0.94995,0.07642,12.41221,7.60305,11.74046,MPU1
0.17456,-1.00537,-0.23071,7.41985,7.55725,14.47328,MPU2
-0.02466,-0.98926,0.0835,12.9313,1.40458,14.33588,MPU1
0.27075,-0.99219,-0.21899,4.68702,0.53435,8.67176,MPU2
0.04443,-0.98975,0.11572,3.87786,-0.0458,5.25191,MPU1
0.26855,-1.04004,-0.08643,-1.75573,-1.96947,1.57252,MPU2
0.01758,-1.0061,0.28247,10.85496,-0.70229,0.47328,MPU1
0.24561,-1.0354,-0.04321,-3.81679,8.0,-5.41985,MPU2
-0.06519,-0.95972,0.27026,5.43511,4.47328,-5.17557,MPU1
0.17065,-1.03198,-0.06689,1.98473,-0.01527,-5.52672,MPU2
-0.11572,-0.94263,0.22803,8.50382,-4.39695,-0.16794,MPU1
0.13257,-1.01587,-0.09644,2.77863,-2.25954,0.19847,MPU2
-0.09229,-0.95874,0.18188,4.29008,-4.36641,3.81679,MPU1
0.16943,-1.02246,-0.07397,4.74809,-2.65649,3.19084,MPU2
-0.05469,-0.96704,0.21265,8.44275,-3.81679,5.66412,MPU1
0.20947,-1.01733,-0.11938,4.35115,-1.52672,4.19847,MPU2
0.00073,-0.97803,0.177,4.53435,0.01527,2.33588,MPU1
0.22632,-1.01025,-0.12622,-3.45038,-0.18321,-0.59542,MPU2
-0.0459,-0.9668,0.26172,5.45038,-1.84733,0.61069,MPU1
0.20459,-1.01953,-0.07568,-0.9771,1.34351,-2.51908,MPU2
-0.07251,-0.95947,0.20288,0.79389,0.64122,-0.9771,MPU1
0.1543,-1.03418,-0.05688,-0.9313,1.54198,2.51908,MPU2
-0.04272,-0.95312,0.22095,3.22137,-0.19847,0.0916,MPU1
0.16553,-1.0249,-0.07031,-1.83206,-2.06107,-0.1374,MPU2
-0.06836,-0.96338,0.26294,5.0687,0.64122,3.17557,MPU1
0.22119,-1.02441,-0.0498,7.35878,4.50382,1.61832,MPU2
-0.04492,-0.9646,0.19556,6.80916,4.83969,0.91603,MPU1
0.19409,-1.01953,-0.08472,-0.03053,2.99237,0.50382,MPU2
-0.04321,-0.9624,0.23657,4.62595,-0.67176,-0.06107,MPU1
0.19287,-1.01685,-0.08423,1.20611,-1.32824,-1.74046,MPU2
-0.0481,-0.95435,0.22241,2.07634,-1.35878,-0.25954,MPU1
0.20459,-1.01685,-0.04639,-0.79389,0.22901,-2.01527,MPU2
-0.06616,-0.94629,0.25464,4.77863,-0.79389,0.59542,MPU1
0.17505,-1.01587,-0.06201,3.52672,-0.68702,1.12977,MPU2
-0.06982,-0.95435,0.22217,3.23664,-2.01527,3.32824,MPU1
0.18359,-1.02515,-0.05054,1.12977,-5.9084,1.70992,MPU2
-0.07227,-0.95166,0.30127,9.41985,-8.96183,7.03817,MPU1
0.18164,-1.04614,-0.0083,12.18321,-3.52672,7.34351,MPU2
-0.0354,-0.95801,0.28296,15.0229,-3.55725,7.93893,MPU1
0.18726,-1.0332,-0.02075,14.0916,-6.24427,3.9084,MPU2
-0.06201,-0.9646,0.25781,13.84733,-10.53435,7.34351,MPU1
0.16821,-1.02881,-0.03125,10.74809,-7.1145,5.14504,MPU2
-0.03882,-0.96729,0.27271,12.15267,-6.42748,5.54198,MPU1
0.19312,-1.03247,-0.03809,6.21374,-5.12977,1.45038,MPU2
-0.05981,-0.94214,0.26587,7.77099,-5.20611,3.05344,MPU1
0.17896,-1.02124,-0.03418,5.9084,-3.9084,1.96947,MPU2
-0.06006,-0.93896,0.25366,6.70229,-3.0687,2.48855,MPU1
0.1814,-1.01953,-0.05688,0.67176,-2.65649,-0.39695,MPU2
-0.0542,-0.94751,0.27563,2.65649,-4.8855,1.26718,MPU1
0.20166,-1.02368,-0.02319,-0.8855,1.58779,-0.99237,MPU2
-0.0564,-0.94507,0.2583,-0.06107,1.89313,-1.29771,MPU1
0.15845,-1.01392,-0.03931,-6.96183,-3.96947,-1.48092,MPU2
-0.05127,-0.94897,0.29224,-7.37405,-2.35115,-1.31298,MPU1
0.18652,-1.0332,0.01782,-7.93893,-2.30534,-3.34351,MPU2
-0.07935,-0.93604,0.31958,-2.70229,-2.71756,0.50382,MPU1
0.18945,-1.0332,0.04956,-3.41985,3.98473,0.21374,MPU2
-0.05249,-0.93457,0.31177,2.90076,6.30534,-2.32061,MPU1
0.14941,-1.01343,-0.00659,-1.69466,2.58015,-0.35115,MPU2
-0.09009,-0.927,0.29443,0.87023,-0.03053,1.55725,MPU1
0.17896,-1.0144,0.02295,-0.8855,0.38168,0.07634,MPU2
-0.07812,-0.92847,0.3147,5.66412,0.51908,1.66412,MPU1
0.15552,-1.01587,-0.01978,0.61069,-0.62595,2.0,MPU2
-0.06836,-0.93433,0.29028,3.9542,-1.45038,3.98473,MPU1
0.18213,-1.02295,-0.00415,3.31298,-0.71756,1.8626,MPU2
-0.05933,-0.94653,0.28027,4.70229,1.31298,3.0229,MPU1
0.18896,-1.0188,-0.0293,0.01527,5.49618,2.83969,MPU2
-0.05884,-0.94116,0.28442,3.22137,0.54962,1.25191,MPU1
0.16992,-1.01953,-0.01807,1.05344,-0.51908,1.48092,MPU2
-0.05786,-0.94312,0.2793,2.06107,1.22137,1.46565,MPU1
0.17383,-1.02808,-0.00659,0.19847,0.9313,0.94656,MPU2
-0.06958,-0.94482,0.30103,2.9771,-0.32061,1.34351,MPU1
0.17651,-1.02856,-0.00537,0.12214,-0.9771,-0.10687,MPU2
-0.06665,-0.95508,0.30835,3.20611,-0.58015,1.61832,MPU1
0.17529,-1.04395,-0.00171,0.18321,0.47328,1.54198,MPU2
-0.05127,-0.94873,0.302,5.25191,1.63359,2.06107,MPU1
0.19019,-1.0127,-0.02905,0.1374,-0.06107,-0.15267,MPU2
-0.05396,-0.93335,0.28345,1.0687,0.21374,-0.44275,MPU1
0.1792,-1.01929,0.00366,-1.40458,2.80916,-1.41985,MPU2
-0.07788,-0.9353,0.32104,4.22901,0.10687,-0.48855,MPU1
0.16016,-1.02783,0.0083,0.80916,2.0458,0.79389,MPU2
-0.0708,-0.94019,0.31323,3.74046,1.54198,0.73282,MPU1
0.16772,-1.02393,-0.00244,-0.87023,0.45802,0.62595,MPU2
-0.05981,-0.94507,0.32593,5.35878,1.16031,0.65649,MPU1
0.17334,-1.01758,-0.01318,-1.26718,-0.33588,-0.41221,MPU2
-0.0647,-0.94214,0.30859,2.03053,-0.36641,0.1374,MPU1
0.17871,-1.02881,0.02124,1.20611,1.41985,-0.10687,MPU2
-0.05322,-0.94189,0.29785,3.70992,2.22901,-0.9313,MPU1
0.15845,-1.02295,-0.00806,-1.26718,0.0916,0.27481,MPU2
-0.06714,-0.9248,0.31421,3.54198,1.0229,0.42748,MPU1
0.15747,-1.02563,0.00415,-1.28244,-0.33588,0.29008,MPU2
-0.06079,-0.93311,0.32959,3.64885,1.77099,0.29008,MPU1
0.16333,-1.01392,0.00366,0.25954,1.87786,0.1374,MPU2
-0.07129,-0.93335,0.3103,1.64885,-1.25191,0.70229,MPU1
0.16699,-1.02734,0.02368,-0.9771,-1.32824,0.0458,MPU2
-0.07568,-0.93018,0.34375,4.35115,0.45802,1.8626,MPU1
0.16064,-1.02856,0.02124,1.51145,-0.71756,1.72519,MPU2
-0.06274,-0.93335,0.3147,4.9313,-1.25191,2.10687,MPU1
0.17114,-1.02197,0.00439,1.74046,0.22901,1.05344,MPU2
-0.06299,-0.93896,0.31616,5.8626,2.54962,1.63359,MPU1
0.17505,-1.01855,-0.00269,-0.71756,2.58015,-0.32061,MPU2
-0.07544,-0.93433,0.32397,2.8855,0.73282,0.85496,MPU1
0.17017,-1.02515,0.0105,0.87023,2.24427,1.55725,MPU2
-0.04883,-0.93652,0.31665,2.21374,2.71756,-0.65649,MPU1
0.16821,-1.03076,0.03442,-0.39695,2.29008,0.19847,MPU2
-0.06274,-0.93262,0.32739,4.32061,2.74809,-0.71756,MPU1
0.1582,-1.02173,0.01367,-2.01527,-0.15267,-0.29008,MPU2
-0.08081,-0.92773,0.33057,2.19847,1.0687,1.00763,MPU1
0.16846,-1.01904,0.02759,-1.19084,2.12214,0.9771,MPU2
-0.07837,-0.92529,0.30884,0.94656,-0.21374,0.80916,MPU1
0.1687,-1.02417,0.02588,-1.84733,-0.16794,1.00763,MPU2
-0.05688,-0.92749,0.31592,1.45038,3.00763,0.42748,MPU1
0.17041,-1.02759,0.0105,-2.67176,-0.36641,-0.53435,MPU2
-0.08936,-0.93408,0.34277,1.96947,-0.19847,1.49618,MPU1
0.16846,-1.02759,0.03198,-2.9771,1.05344,0.8855,MPU2
-0.06299,-0.93457,0.36792,2.0,0.32061,0.9313,MPU1
0.18311,-1.02612,0.0625,2.47328,0.53435,-0.50382,MPU2
-0.07471,-0.92798,0.33813,6.29008,0.59542,0.48855,MPU1
0.17163,-1.01636,0.00757,0.16794,0.32061,-0.70229,MPU2
-0.07642,-0.92334,0.32593,2.87023,-0.80916,-0.0916,MPU1
0.15723,-1.02734,0.02588,0.8855,0.58015,0.54962,MPU2
-0.06641,-0.93066,0.31519,2.73282,0.03053,1.12977,MPU1
0.17114,-1.02197,0.01514,-1.78626,0.59542,0.94656,MPU2
-0.05884,-0.92993,0.33057,2.71756,0.82443,0.50382,MPU1
0.17285,-1.02612,0.0166,-0.82443,-0.0458,-0.8855,MPU2
-0.07007,-0.92969,0.34131,3.14504,2.0916,-0.03053,MPU1
0.17627,-1.02417,0.0166,-0.9313,2.21374,-0.50382,MPU2
-0.08105,-0.9292,0.33423,0.8855,-0.71756,0.32061,MPU1
0.17896,-1.02832,0.05396,0.9771,1.78626,0.16794,MPU2
-0.06055,-0.93286,0.33765,4.44275,3.55725,-0.79389,MPU1
0.15601,-1.02539,0.01392,-0.76336,-0.0458,-0.51908,MPU2
-0.07422,-0.92383,0.34106,2.58015,-0.56489,0.59542,MPU1
0.19604,-1.02173,0.02246,-0.73282,1.25191,-1.26718,MPU2
-0.06274,-0.92676,0.33545,1.80153,-0.0916,-1.67939,MPU1
0.15112,-1.02881,0.05518,0.59542,0.39695,0.53435,MPU2
-0.05566,-0.92676,0.32617,2.38168,1.80153,-0.16794,MPU1
