acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.25293,0.02246,0.98047,9.32824,2.06107,-1.38931,MPU1
-0.14722,-0.19263,0.8833,3.20611,0.71756,-3.60305,MPU2
-0.19629,-0.19727,0.92822,-2.49618,-1.20611,-0.42748,MPU2
-0.2959,0.11475,0.96924,2.22901,-0.41221,0.25954,MPU1
-0.19214,-0.20776,0.9314,-1.19847,-0.71756,-0.8626,MPU2
-0.2937,0.10449,0.9646,2.0916,0.47328,-0.07634,MPU1
-0.19287,-0.2041,0.94019,-1,-0.03053,-0.08397,MPU2
-0.28906,0.11597,0.94678,1.81679,-1.40458,0.27481,MPU1
-0.18335,-0.19995,0.92773,-1.0229,0.03053,-0.25191,MPU2
-0.28613,0.11255,0.95093,1.48092,0.07634,0.10687,MPU1
-0.19336,-0.20288,0.94116,-0.98473,-1.35878,0.22901,MPU2
-0.28979,0.10474,0.97095,3.98473,-0.10687,1.03817,MPU1
-0.18457,-0.19702,0.93604,0.22137,-0.61069,-0.22137,MPU2
-0.29272,0.11255,0.95801,2.06107,-1.45038,0.59542,MPU1
-0.1875,-0.20093,0.93579,-0.03053,-2.35115,0.32061,MPU2
-0.28882,0.11133,0.96582,2.85496,-2.19847,1.35878,MPU1
-0.18555,-0.19629,0.95459,1.67176,-0.64885,0.22137,MPU2
-0.29785,0.11328,0.9375,2.62595,-1.75573,1.22137,MPU1
-0.19189,-0.19629,0.94434,1.0229,-2.48092,0.87786,MPU2
-0.29297,0.11597,0.96802,4.19847,-3.58779,1.98473,MPU1
-0.17749,-0.19946,0.94507,2.39695,-0.75573,1.16794,MPU2
-0.28589,0.11792,0.96167,4.87023,-1.49618,2.48855,MPU1
-0.18579,-0.19092,0.95776,2.99237,-1.32061,0.41221,MPU2
-0.2937,0.11304,0.98389,6.68702,-1.16031,2.07634,MPU1
-0.18408,-0.19556,0.94263,4.0687,-1.1145,1.38931,MPU2
-0.28418,0.13086,0.97437,9.58779,-0.24427,2.9771,MPU1
-0.1875,-0.18433,0.94214,6.22137,-1.0229,2.43511,MPU2
-0.2937,0.14502,0.93164,7.63359,0.27481,4.0916,MPU1
-0.18726,-0.16162,0.89624,4.17557,-0.96947,3.37405,MPU2
-0.27808,0.13892,0.93579,9.19084,2.18321,4.50382,MPU1
-0.19043,-0.14478,0.87622,3.12977,2.80916,5.12214,MPU2
-0.2771,0.16675,0.87866,4.85496,3.78626,5.0229,MPU1
-0.19214,-0.11475,0.83984,-1.80153,1.51145,5.1374,MPU2
-0.27344,0.16919,0.79785,-1.80153,8.42748,5.05344,MPU1
-0.23315,-0.07983,0.66431,-18.9313,13.45038,11.41221,MPU2
-0.40356,0.2041,0.40552,-28.9313,29.22137,23.84733,MPU1
-0.01758,0.31812,0.03638,-81.46565,-5.85496,28.78626,MPU2
0.14087,0.04565,-0.90918,-155.41985,5.00763,-25.66412,MPU1
0.15552,0.00732,-1.17847,-250.13741,-66.76336,-50.94656,MPU2
0.12573,-0.86914,-0.90771,-419.51144,-50.99237,-99.1145,MPU1
-0.1228,-1.38257,-0.5481,-250.13741,-137.01527,-44.35878,MPU2
-0.29736,-1.65601,0.4812,-383.66412,-41.29771,-7.9542,MPU1
0.26392,-2,0.22949,-250.13741,-53.30534,4.17557,MPU2
-0.27856,-2.20581,0.73438,-368.51907,-67.0687,-26.80916,MPU1
0.33105,-2,0.15601,-250.13741,-215.45038,-78.06107,MPU2
-0.47583,-2.4729,1.71875,-338.80917,-198.9771,-33.1145,MPU1
0.43677,-2,1.93481,-164.7939,-55.19847,22.42748,MPU2
-0.19995,-1.53857,2.10205,69.46565,236.68703,55.0687,MPU1
0.573,-1.47803,0.6438,96.74809,220.91603,79.87786,MPU2
0.35742,-1.08276,0.39429,37.16031,26.39695,-19.77099,MPU1
