acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.25293,0.02246,0.98047,9.32824,2.06107,-1.38931,MPU1
-0.14722,-0.19263,0.8833,3.20611,0.71756,-3.60305,MPU2
-0.1792,-0.39307,0.89624,0.63359,-1.79389,0.43511,MPU2
-0.26611,-0.06543,0.97192,3.37405,-0.96183,1.22137,MPU1
-0.1748,-0.38818,0.88501,0.74046,-1.61832,0.79389,MPU2
-0.25854,-0.06274,0.97412,5.03817,-1.80153,1.14504,MPU1
-0.17651,-0.37769,0.8667,0.69466,-1.98473,0.70229,MPU2
-0.25513,-0.06763,0.96533,2.83969,-2.29008,1.23664,MPU1
-0.16577,-0.39111,0.89453,1.26718,-1.05344,0.99237,MPU2
-0.26587,-0.06616,0.96582,4.10687,-0.27481,1.9084,MPU1
-0.17261,-0.37915,0.87964,0.00763,-1.74046,1.49618,MPU2
-0.25317,-0.06641,0.97681,3.32824,-2.33588,1.54198,MPU1
-0.16748,-0.38647,0.8855,0.01527,-1.35115,0.27481,MPU2
-0.25659,-0.05908,0.95703,2.38168,-0.9771,1.66412,MPU1
-0.17261,-0.37769,0.89868,-0.26718,-2.05344,0.60305,MPU2
-0.24365,-0.06079,0.96411,2.42748,-0.39695,0.53435,MPU1
-0.17017,-0.36792,0.87622,-2.35115,-0.96183,-0.29771,MPU2
-0.26782,-0.05542,0.96021,0.67176,-1.19084,1.1145,MPU1
-0.16943,-0.37622,0.89087,-1.82443,-1.47328,0.31298,MPU2
-0.2583,-0.05518,0.96069,1.08397,-0.59542,1.92366,MPU1
-0.16895,-0.37305,0.88867,-2,-2.61832,1.54198,MPU2
-0.24487,-0.0564,0.98291,1.77099,-1.08397,1.9084,MPU1
-0.15039,-0.37549,0.90015,-0.68702,-1.06107,-0.23664,MPU2
-0.24194,-0.05786,0.98022,3.23664,0.27481,-0.48855,MPU1
-0.17847,-0.37524,0.88208,-0.70992,-0.19847,-0.03817,MPU2
-0.27222,-0.04907,0.98022,3.61832,-0.48855,0.96183,MPU1
-0.17603,-0.36768,0.88916,0.46565,0.72519,2.08397,MPU2
-0.23877,-0.04956,0.92505,4.29008,6.06107,2.36641,MPU1
-0.14282,-0.32007,0.79419,-3.31298,7.67939,4.19847,MPU2
-0.2417,0.00562,0.75,-9.0687,10.73282,6.85496,MPU1
-0.10107,-0.21582,0.5354,-24.43511,-2.93893,4.40458,MPU2
-0.18604,0.03149,0.30054,-44.65649,-7.40458,11.51145,MPU1
-0.04541,-0.03442,-0.06323,-78.26717,-33.84733,13.9084,MPU2
0.11084,-0.05957,-0.35327,-150.24428,-12.36641,-1.69466,MPU1
0.15137,-0.17334,-0.49683,-226.60306,-49.52672,-24.35114,MPU2
0.12695,-0.56543,-0.47388,-303.49619,-0.0916,-44.68702,MPU1
0.27563,-0.84497,-0.68188,-250.13741,-58.70229,-64.99236,MPU2
0.01782,-1.51978,-0.29688,-419.93893,-6.68702,-83.54198,MPU1
0.13965,-1.96191,-0.56274,-250.13741,-129.62596,-77.70229,MPU2
-0.46509,-2.42651,0.42944,-418.91602,-153.31297,-1.29771,MPU1
0.79004,-2,-0.07886,-250.13741,-214.87787,-80.26717,MPU2
0.24463,-2.89966,1.58569,-329.60306,-52.35115,-85.22137,MPU1
0.56543,-2,1.67456,-137.05344,88.94656,-87.34351,MPU2
-0.83789,-1.49097,1.61279,59.20611,168.9313,-25.83206,MPU1
-0.40894,-1.62061,0.21509,69.53435,168.10687,140.07634,MPU2
0.03564,-1.14893,0.16577,61.14504,107.46565,106.21374,MPU1
0.82544,-0.86792,-0.19727,42.25191,33.86259,25.38168,MPU2
0.25757,-0.9541,0.15259,34.83969,-7.63359,-27.0687,MPU1
0.14014,-0.9165,-0.24097,21.64122,-23.9771,-23.46565,MPU2
