gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
3.63359,-1.80153,0.0,-0.33765,0.07397,0.96631,MPU1
-0.65649,-0.70229,-0.70229,-0.24146,-0.29321,0.89331,MPU2
2.24427,0.38168,-0.32061,-0.34375,0.0791,0.94092,MPU1
-0.15267,-0.32061,0.58015,-0.26099,-0.30127,0.90186,MPU2
2.1374,-0.59542,1.41985,-0.35278,0.0791,0.93286,MPU1
-2.64122,-2.70229,0.33588,-0.25562,-0.29004,0.87573,MPU2
1.77099,-1.92366,1.81679,-0.34131,0.07739,0.94092,MPU1
-1.05344,-1.0229,1.72519,-0.2583,-0.29883,0.89429,MPU2
0.80916,-2.65649,2.01527,-0.35498,0.08447,0.92603,MPU1
-4.25954,-4.01527,2.0,-0.27075,-0.29541,0.88452,MPU2
0.42748,-1.80153,5.08397,-0.3667,0.07617,0.97461,MPU1
-0.07634,-4.48855,3.96947,-0.23315,-0.30371,0.92114,MPU2
1.78626,-2.39695,3.74046,-0.30933,0.07104,0.95874,MPU1
-1.81679,-0.42748,2.44275,-0.20898,-0.28931,0.91626,MPU2
3.63359,1.14504,3.17557,-0.30762,0.08301,0.97217,MPU1
1.49618,-2.01527,-1.0229,-0.18066,-0.26978,0.89893,MPU2
3.19084,-1.93893,-2.53435,-0.27905,0.07349,0.93384,MPU1
0.65649,3.84733,-3.58779,-0.18555,-0.28198,0.89648,MPU2
2.07634,1.57252,-4.53435,-0.31836,0.07349,0.92334,MPU1
-3.26718,-2.99237,-3.96947,-0.25586,-0.30005,0.86646,MPU2
0.77863,-0.94656,-0.74809,-0.36743,0.07007,0.94604,MPU1
-1.9084,-0.85496,-0.21374,-0.2605,-0.30273,0.89966,MPU2
1.03817,-1.51145,0.21374,-0.34424,0.07202,0.93896,MPU1
-2.07634,-2.35115,-0.64122,-0.25439,-0.31177,0.88599,MPU2
1.00763,-4.41221,3.69466,-0.38477,0.07031,0.94702,MPU1
-0.39695,-4.32061,3.19084,-0.24951,-0.31934,0.87769,MPU2
-1.19084,-6.85496,9.03817,-0.38452,0.04785,0.92505,MPU1
-3.9084,-16.16794,10.16794,-0.26221,-0.35474,0.85986,MPU2
-3.31298,-21.1145,19.25191,-0.31079,-0.02271,0.96606,MPU1
-1.51145,-24.0916,15.60305,-0.09644,-0.41309,0.89844,MPU2
-1.1145,-16.42748,22.10687,-0.02856,-0.06885,1.01904,MPU1
0.94656,-6.67176,9.81679,0.42236,-0.43164,1.13477,MPU2
40.01527,11.38931,-16.24427,0.75854,-0.25391,1.63062,MPU1
59.58779,78.83969,-83.1145,1.4895,-0.45288,1.69458,MPU2
161.05344,47.9542,-217.23665,1.96094,-0.55029,2.18799,MPU1
209.64885,204.33588,-324.90076,2.20264,-0.95142,1.75732,MPU2
342.68701,88.54962,-454.79388,1.23511,-1.771,1.80054,MPU1
341.57251,285.83206,-442.82443,0.96484,-2.51733,0.85571,MPU2
394.96182,11.40458,-472.7023,-0.84985,-2.50659,0.80615,MPU1
264.58014,140.65649,-368.73282,-1.125,-2.42114,-0.62378,MPU2
211.87787,-29.74046,-277.35876,-2.21143,-1.30981,-0.3103,MPU1
125.70992,-9.45038,-165.80153,-2.15503,-1.396,-0.64209,MPU2
56.61069,-99.96947,-51.92366,-2.1626,-0.39966,-0.25366,MPU1
21.66412,-78.44275,-38.99237,-1.43237,-0.69165,-0.07397,MPU2
-20.19847,-73.22137,-3.49618,-1.18872,-0.1604,0.34546,MPU1
-5.45038,-61.9084,-13.77099,-0.92798,-0.50195,0.58008,MPU2
6.21374,-41.72519,-15.54198,-0.7207,0.01245,0.75635,MPU1
17.9542,-4.79389,-22.24427,-0.69653,-0.26099,0.63574,MPU2
2.77863,-18.21374,-14.36641,-0.80811,0.16187,0.44897,MPU1
-13.78626,-27.14504,-18.68702,-0.71875,-0.15552,0.5459,MPU2
-12.51908,14.68702,-9.52672,-0.68384,0.19409,0.63306,MPU1
-25.35878,1.69466,1.26718,-0.66675,-0.19067,0.64478,MPU2
-13.22137,7.83206,-5.63359,-0.62036,0.18188,0.83228,MPU1
-6.29008,-4.51908,-4.19847,-0.54785,-0.24561,0.85547,MPU2
2.74809,-8.54962,5.54198,-0.65112,0.19604,0.83179,MPU1
