gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
-0.30444,0.06226,0.96558,3.16031,4.41221,1.15267,MPU1
-0.31372,-0.39526,0.82739,1.52672,-3.40458,0.25954,MPU2
-0.29858,0.06201,0.94092,1.96183,-5.85496,1.12214,MPU1
-0.29248,-0.39502,0.84351,-3.0229,1.40458,1.35878,MPU2
-0.30591,0.06787,0.97363,3.27481,-0.1145,0.68702,MPU1
-0.30493,-0.40747,0.84521,2.42748,-4.41221,-0.29008,MPU2
-0.29541,0.07446,0.9292,2.9084,-0.26718,1.1374,MPU1
-0.28345,-0.38452,0.81641,-5.0229,1.63359,0.71756,MPU2
-0.31274,0.06836,0.96899,0.66412,-1.40458,0.65649,MPU1
-0.28833,-0.41064,0.85669,-0.30534,-2.99237,-1.80153,MPU2
-0.29272,0.07251,0.95215,1.1145,0.0229,-0.45038,MPU1
-0.29932,-0.41162,0.84302,-2.41221,-0.61069,-0.45802,MPU2
-0.31934,0.07324,0.98096,2.14504,-3.9084,0.82443,MPU1
-0.28491,-0.40625,0.85889,0.77863,-2.18321,-0.74809,MPU2
-0.28711,0.06909,0.93286,0.93893,-0.74046,0.9084,MPU1
-0.28149,-0.40112,0.84229,-1.46565,-2.54962,-1.9084,MPU2
-0.29419,0.06714,0.97729,2.07634,-2.80916,-0.17557,MPU1
-0.28638,-0.41284,0.85254,-0.06107,-0.94656,-1.38931,MPU2
-0.3042,0.07251,0.9624,2.60305,-2.89313,0.58015,MPU1
-0.28442,-0.38867,0.8479,1.25191,-3.83206,-1.67939,MPU2
-0.27856,0.07153,0.94873,3.07634,-1.80916,-0.0916,MPU1
-0.28027,-0.39087,0.84229,-0.77863,-1.48092,-1.00763,MPU2
-0.27808,0.06958,0.95581,3.46565,-1.22137,-0.87023,MPU1
-0.29053,-0.39404,0.85498,0.42748,-2.0458,-1.26718,MPU2
-0.28076,0.07544,0.948,2.71756,-2.79389,0.31298,MPU1
-0.27539,-0.38599,0.84351,-3.19084,0.80916,0.53435,MPU2
-0.27441,0.06372,0.97217,3.81679,0.0458,0.1145,MPU1
-0.28394,-0.38965,0.83154,0.39695,-4.27481,-2.03053,MPU2
-0.27246,0.06689,0.95435,2.80153,0.00763,-1.66412,MPU1
-0.28516,-0.39307,0.85034,-1.8626,1.22137,-0.0916,MPU2
-0.29712,0.07251,0.95776,2.45802,-0.33588,-0.66412,MPU1
-0.28906,-0.39868,0.84448,-0.9771,-2.71756,-1.48092,MPU2
-0.29126,0.07251,0.96704,3.25954,2.24427,1.12977,MPU1
-0.27954,-0.3833,0.84033,-1.1145,0.50382,0.33588,MPU2
-0.28101,0.08008,0.95947,1.54962,-1.35878,-0.55725,MPU1
-0.28174,-0.38477,0.8396,-3.03817,0.0458,-0.79389,MPU2
-0.28491,0.07349,0.98584,2.69466,2.0229,-0.0687,MPU1
-0.30322,-0.3999,0.85571,0.10687,-2.03053,0.1374,MPU2
-0.28369,0.0752,0.95679,2.44275,-0.12214,-0.30534,MPU1
