acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.15552,0.21631,1.00488,4.19847,-1.43511,-0.59542,MPU1
-0.13672,-0.14941,0.95215,-0.15267,-0.68702,-0.91603,MPU2
-0.16528,0.21997,0.97949,4.42748,-0.03053,1.43511,MPU1
-0.1145,-0.1416,0.94238,0.44275,-0.48855,-0.39695,MPU2
-0.14502,0.21191,0.97974,3.87786,-3.05344,-0.83969,MPU1
-0.125,-0.14893,0.93481,-1.0687,0.61069,-0.80916,MPU2
-0.15063,0.20996,0.98193,3.54198,2.48855,-1.05344,MPU1
-0.14673,-0.15381,0.93311,0.61069,-2.0916,-1.74046,MPU2
-0.16162,0.22412,0.97144,1.8626,-0.50382,0.42748,MPU1
-0.13696,-0.14551,0.93579,-1.54198,0.19847,-0.99237,MPU2
-0.1604,0.22827,0.97583,2.53435,-2.07634,-0.91603,MPU1
-0.1438,-0.13916,0.93311,-1.54198,-2.18321,-1.19084,MPU2
-0.1665,0.22192,0.97485,1.00763,-1.17557,0.07634,MPU1
-0.14917,-0.13721,0.9707,-1.17557,-1.45038,-0.24427,MPU2
-0.18652,0.22803,1.01758,5.0229,-1.70992,2.39695,MPU1
-0.13477,-0.14697,0.96948,2.65649,-3.08397,0.47328,MPU2
-0.15186,0.23364,0.97925,4.90076,-2.8855,1.45038,MPU1
-0.13257,-0.14233,0.95435,1.57252,-2.38168,0.70229,MPU2
-0.15039,0.21802,0.99097,4.9771,-1.58779,1.05344,MPU1
-0.1228,-0.14209,0.95166,3.32824,0.64122,0.03053,MPU2
-0.16113,0.22607,0.9436,3.9084,-1.81679,1.03817,MPU1
-0.11377,-0.13403,0.93042,-0.10687,0.90076,0.01527,MPU2
-0.15063,0.22876,0.96387,3.19084,-0.68702,-0.22901,MPU1
-0.14038,-0.12793,0.91138,-2.77863,-4.18321,-0.94656,MPU2
-0.14111,0.22144,0.95483,-0.01527,2.03053,-0.85496,MPU1
-0.14551,-0.13989,0.95044,-2.19847,-0.30534,-0.8855,MPU2
-0.17139,0.24219,0.98218,-0.03053,-2.0458,0.53435,MPU1
-0.12305,-0.13867,0.98193,-0.74809,1.78626,-0.74809,MPU2
-0.16895,0.24292,0.98169,1.55725,-0.73282,1.29771,MPU1
-0.13379,-0.12622,0.94507,-2.61069,-2.36641,-0.39695,MPU2
-0.14282,0.23389,0.98242,2.48855,1.1145,-1.34351,MPU1
-0.15308,-0.13843,0.95972,0.0458,-3.46565,-0.70229,MPU2
-0.15869,0.23218,0.97485,2.38168,-1.96947,0.27481,MPU1
-0.13843,-0.13916,0.94849,-2.30534,1.49618,0.59542,MPU2
-0.14404,0.23145,0.99512,3.89313,-0.16794,0.62595,MPU1
-0.14014,-0.13086,0.94092,-1.48092,-2.59542,-0.36641,MPU2
-0.14014,0.23169,0.95361,1.9084,1.93893,-0.33588,MPU1
-0.12549,-0.13086,0.9436,-2.0916,1.49618,-1.31298,MPU2
-0.1604,0.23999,0.96411,1.0687,-0.56489,0.70229,MPU1
-0.13843,-0.14111,0.95288,-1.08397,-0.41221,-0.68702,MPU2
-0.16602,0.22729,0.96191,1.22137,-0.50382,0.62595,MPU1
-0.1189,-0.1438,0.95801,-0.48855,1.1145,-0.9313,MPU2
-0.1748,0.23242,0.98047,1.63359,-1.87786,2.10687,MPU1
-0.13013,-0.13501,0.95093,-1.67939,0.15267,-0.10687,MPU2
-0.1355,0.2334,0.97998,2.12214,0.24427,-2.30534,MPU1
-0.15405,-0.13184,0.92651,-2.62595,-3.08397,-0.80916,MPU2
-0.16064,0.23755,0.99219,3.41985,2.39695,1.32824,MPU1
-0.13354,-0.1272,0.94604,-2.39695,0.32061,0.06107,MPU2
-0.1604,0.23877,0.99585,1.48092,-4.10687,-0.24427,MPU1
-0.14331,-0.14673,0.97925,-0.65649,0.41221,1.0687,MPU2
-0.14917,0.23022,0.97485,2.67176,0.77863,0.9771,MPU1
-0.13257,-0.13843,0.94727,0.65649,-1.16031,-1.0687,MPU2
-0.16284,0.24194,0.97314,3.89313,-1.12977,-0.42748,MPU1
-0.13452,-0.1311,0.93433,-2.76336,-0.10687,0.58015,MPU2
-0.13794,0.23291,0.96191,2.35115,-1.0229,-0.07634,MPU1
-0.15186,-0.13647,0.93896,-3.14504,-3.00763,0.61069,MPU2
-0.146,0.23096,1.01245,4.91603,-0.51908,-0.54962,MPU1
-0.14722,-0.13037,0.93457,-1.28244,-0.71756,0.90076,MPU2
-0.14697,0.22754,0.97656,1.83206,-1.20611,-0.56489,MPU1
-0.1377,-0.13574,0.95312,-1.57252,-0.87023,-0.8855,MPU2
-0.19678,0.24634,0.96802,3.69466,1.0229,4.71756,MPU1
-0.13721,-0.13037,0.94849,-1.75573,-0.53435,1.19084,MPU2
-0.13501,0.24463,0.97168,2.12214,-1.84733,0.0458,MPU1
-0.13281,-0.14331,0.97314,0.9313,0.74809,2.06107,MPU2
-0.13843,0.23975,0.95752,1.9542,-0.39695,0.82443,MPU1
-0.12988,-0.12671,0.94263,-0.76336,-3.38931,-1.46565,MPU2
-0.15356,0.23755,0.97632,2.42748,0.0458,1.52672,MPU1
-0.12769,-0.13477,0.94995,0.0,2.16794,0.83969,MPU2
-0.15259,0.24658,0.99487,4.76336,-1.80153,0.32061,MPU1
-0.14355,-0.12476,0.92407,-2.64122,-3.74046,-1.41985,MPU2
-0.16699,0.24585,0.92407,1.31298,4.0,1.64885,MPU1
-0.15674,-0.14014,0.93457,-1.09924,3.29771,2.87023,MPU2
-0.15894,0.23364,0.9375,2.79389,1.54198,2.61069,MPU1
-0.1228,-0.13013,0.82275,-70.45802,64.91603,-49.86259,MPU2
0.01636,0.12817,0.84888,-54.83969,90.33588,-33.00763,MPU1
-1.52246,-1.81274,-2.30444,-500.27481,-261.70993,-216.80916,MPU2
0.25708,-0.48218,0.30811,-213.41985,51.26717,-60.06107,MPU1
-0.32666,-1.26489,-0.18848,-475.61832,-79.19084,-134.35115,MPU2
-0.2832,-0.12427,1.7124,-84.74809,-8.0458,36.56488,MPU1
0.14429,-1.49463,-0.26538,-84.59542,-15.74046,-50.79389,MPU2
-0.04883,-0.21387,1.3645,-35.84733,0.47328,7.26718,MPU1
-0.09717,-1.37231,-0.45752,-48.24427,-23.51145,-4.74809,MPU2
-0.27148,-0.01343,1.48071,18.79389,-4.0,32.32061,MPU1
-0.01733,-0.99976,-0.57471,-39.48092,-30.83969,-19.28244,MPU2
-0.15625,-0.11133,1.01074,-9.31298,-10.03053,21.05343,MPU1
0.22681,-1.30713,-0.40601,92.9313,-34.10687,4.64122,MPU2
0.6272,-0.34814,1.53809,60.9313,5.19084,44.79389,MPU1
1.84302,-1.44189,0.13159,5.54198,79.96947,128.74809,MPU2
3.12231,-1.06348,2.21704,204.70229,59.37405,-305.45038,MPU1
2.49902,-1.69849,0.01123,269.78625,448.54962,247.93893,MPU2
0.82227,-1.83862,1.1814,251.98473,-88.67175,-500.27481,MPU1
1.06323,-0.42139,-1.74756,153.03816,500.25955,81.35878,MPU2
-0.97046,-1.59399,0.56836,161.80153,-49.87786,-439.8168,MPU1
0.01758,-0.24463,-2.12476,-15.64886,364.01526,114.30534,MPU2
-1.32495,-1.19946,0.30566,26.32061,70.74809,-370.35114,MPU1
-0.86914,-0.57886,-1.67505,-27.83206,260.19849,153.41985,MPU2
-2.10938,-0.49976,0.59619,-7.78626,70.32061,-131.52672,MPU1
-0.72925,-0.63794,-1.12646,-14.16794,53.29771,5.54198,MPU2
-1.21362,-0.10913,0.90503,11.61832,-43.60305,22.0458,MPU1
-0.32812,-0.93774,-0.521,30.15267,5.55725,-17.26718,MPU2
-0.33984,0.00903,0.69507,-13.83206,-14.10687,0.85496,MPU1
-0.20654,-0.89185,-0.29785,-1.74046,27.26718,1.29771,MPU2
-0.54883,0.10181,0.84497,-12.27481,-1.14504,-17.0229,MPU1
-0.23975,-0.76245,-0.41895,-91.72519,11.64886,-45.40458,MPU2
-0.46997,0.07446,0.8252,-22.96183,-6.42748,-5.67939,MPU1
-0.40259,-1.09692,-0.41772,15.64886,-7.67939,5.96947,MPU2
-0.48438,0.04858,1.11597,7.40458,-4.65649,6.19847,MPU1
-0.08496,-0.7937,-0.61353,-29.77099,-16.18321,-10.9313,MPU2
-0.43481,0.0647,0.96558,9.58779,0.22901,1.51145,MPU1
-0.32812,-0.96216,-0.38477,18.32061,-5.28244,17.34351,MPU2
-0.47705,0.01318,0.94263,6.51908,-7.96947,9.0687,MPU1
-0.22607,-0.81201,-0.4895,-37.66412,-17.87786,-25.52672,MPU2
-0.36328,0.04761,0.91479,-3.84733,-8.48855,14.48855,MPU1
-0.2085,-1.01758,-0.30469,4.96183,-5.1145,4.79389,MPU2
-0.27148,0.02173,0.91968,-0.06107,3.55725,2.8855,MPU1
-0.20459,-1.02563,-0.26904,6.50382,-2.45802,2.85496,MPU2
-0.40015,0.0498,0.91797,3.55725,3.38931,7.69466,MPU1
-0.11572,-0.93628,-0.35938,-6.41221,-8.90076,-1.23664,MPU2
-0.37695,0.10864,0.91772,-2.74809,-5.83206,17.74046,MPU1
-0.24048,-0.99561,-0.30225,23.66412,-8.48855,11.32824,MPU2
-0.34595,0.06445,0.94165,-1.74046,3.12977,7.49618,MPU1
-0.17065,-0.91187,-0.33374,-12.80916,-13.00763,-5.31298,MPU2
-0.33252,0.06543,0.96875,4.12214,0.73282,4.19847,MPU1
-0.22119,-0.9812,-0.27832,4.45802,-4.94656,6.38168,MPU2
-0.33228,0.05957,0.92749,-5.64885,-1.49618,9.80153,MPU1
-0.21362,-1.00024,-0.21753,-17.49618,-8.06107,-3.17557,MPU2
-0.35278,0.07153,0.97388,2.35115,-2.0916,7.05344,MPU1
-0.18994,-1.02124,-0.27734,22.85496,-8.9771,0.22901,MPU2
-0.3689,0.05786,0.93018,5.66412,-3.87786,7.29771,MPU1
-0.18408,-0.97119,-0.28442,4.47328,-8.0458,-2.82443,MPU2
-0.34741,0.06714,0.96753,6.18321,-3.72519,5.83206,MPU1
-0.14771,-0.98462,-0.27808,7.35878,-7.16031,-1.84733,MPU2
-0.31885,0.06982,0.94604,4.67176,-3.9542,7.40458,MPU1
-0.19507,-0.99365,-0.24219,0.29008,-1.58779,2.38168,MPU2
-0.38843,0.0835,0.92725,2.79389,1.64885,5.03817,MPU1
-0.19116,-0.94165,-0.29541,-1.19084,-6.06107,-0.10687,MPU2
-0.35962,0.07446,0.94507,3.72519,-1.78626,2.90076,MPU1
-0.23608,-0.94653,-0.2854,-0.22901,-6.85496,1.00763,MPU2
-0.35938,0.09375,0.9502,1.55725,-0.07634,5.46565,MPU1
-0.19971,-1.00244,-0.2395,6.62595,-1.9542,1.74046,MPU2
-0.34985,0.09351,0.95679,6.03053,0.9771,2.90076,MPU1
-0.20557,-0.97925,-0.21484,4.16794,2.30534,3.0687,MPU2
-0.35449,0.0918,0.9165,-0.21374,0.59542,3.84733,MPU1
-0.18042,-1.00244,-0.23315,-2.03053,-1.70992,-0.16794,MPU2
-0.36011,0.0874,0.95581,4.53435,0.01527,1.93893,MPU1
-0.20703,-0.96997,-0.24805,-5.51145,-5.22137,0.01527,MPU2
-0.3479,0.08496,0.96777,4.30534,3.08397,0.35115,MPU1
-0.18359,-0.93652,-0.29956,-11.03817,-4.03053,0.19847,MPU2
-0.32373,0.07812,0.95825,2.54962,-0.21374,1.60305,MPU1
-0.20386,-0.98267,-0.26343,-0.21374,0.64122,0.83969,MPU2
-0.375,0.08228,0.92773,3.96947,0.85496,2.25954,MPU1
-0.19995,-0.98511,-0.24097,2.65649,-2.33588,1.78626,MPU2
-0.3562,0.08984,0.94287,2.0458,-0.65649,0.85496,MPU1
