gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
0.54962,-1.16031,0.45802,-0.06616,-0.12109,0.98535,MPU1
-1.78626,-0.27481,0.53435,0.11499,-0.14771,0.96289,MPU2
0.65649,0.39695,1.41985,-0.073,-0.12915,1.0,MPU1
-3.75573,-1.54198,0.85496,0.12329,-0.14673,0.95483,MPU2
1.00763,1.03817,1.43511,-0.05664,-0.13257,1.02295,MPU1
-1.57252,0.50382,0.51908,0.1394,-0.14258,0.96045,MPU2
2.07634,-0.51908,-0.30534,-0.05371,-0.12622,1.00659,MPU1
-1.45038,-0.82443,-1.09924,0.11792,-0.15454,0.97339,MPU2
2.33588,1.34351,0.51908,-0.07397,-0.11938,0.99536,MPU1
-2.73282,-1.67939,-0.10687,0.10864,-0.13989,0.94238,MPU2
1.49618,0.22901,0.22901,-0.0564,-0.11621,1.00464,MPU1
-1.46565,0.12214,0.12214,0.11865,-0.14233,0.96558,MPU2
2.0,-0.96183,0.0458,-0.06763,-0.11841,1.00098,MPU1
-2.61069,-1.03817,-0.35115,0.11182,-0.13647,0.94312,MPU2
-0.65649,0.06107,0.9313,-0.06982,-0.11035,0.9668,MPU1
-5.23664,-2.83969,0.91603,0.10181,-0.1189,0.92896,MPU2
-3.22137,-2.03053,1.92366,-0.08423,-0.10034,0.9978,MPU1
-2.80916,-3.70992,3.49618,0.09351,-0.15918,1.00171,MPU2
3.43511,-3.31298,4.85496,-0.09009,-0.14673,1.07666,MPU1
5.78626,0.56489,3.96947,0.14575,-0.19702,1.05078,MPU2
8.77863,-1.72519,3.98473,-0.04663,-0.16602,1.01611,MPU1
3.19084,-1.41985,1.87786,0.14282,-0.15308,0.91772,MPU2
4.25954,-1.93893,2.56489,-0.02563,-0.12939,0.95386,MPU1
0.74809,-0.47328,-1.80153,0.14551,-0.12451,0.92236,MPU2
2.59542,-0.21374,-0.9313,-0.07495,-0.0979,0.97217,MPU1
-2.53435,0.12214,-1.03817,0.11499,-0.1123,0.94214,MPU2
-0.39695,0.44275,-0.9313,-0.06641,-0.09399,0.97461,MPU1
-6.24427,-2.70229,0.07634,0.09741,-0.12451,0.94897,MPU2
0.10687,-1.25191,1.51145,-0.07812,-0.11841,1.04224,MPU1
-0.58015,-0.24427,1.64885,0.12158,-0.14453,1.00708,MPU2
2.54962,-1.57252,2.22901,-0.06494,-0.11548,1.01465,MPU1
0.0,-1.43511,0.87023,0.13135,-0.13428,0.95654,MPU2
2.68702,-1.43511,1.03817,-0.0459,-0.1228,0.98926,MPU1
-0.70229,-1.54198,0.10687,0.12964,-0.1416,0.948,MPU2
0.61069,-0.83969,0.30534,-0.04663,-0.12646,0.96484,MPU1
-2.33588,-0.48855,0.50382,0.11646,-0.15234,0.94946,MPU2
0.96183,1.57252,0.29008,-0.04785,-0.12549,0.99146,MPU1
-4.47328,-0.76336,-0.44275,0.12988,-0.14111,0.93726,MPU2
0.10687,1.48092,0.62595,-0.06274,-0.12598,0.99097,MPU1
