gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
1.08397,-1.49618,1.19084,0.0022,-0.073,1.02222,MPU1
-1.17557,-1.35878,0.91603,0.13965,-0.11255,0.96631,MPU2
3.19084,-2.24427,-1.16031,0.01807,-0.07275,1.00049,MPU1
1.40458,-0.62595,-2.61069,0.14038,-0.10522,0.95093,MPU2
10.64122,7.46565,-3.75573,-0.00854,-0.05859,1.00586,MPU1
3.0229,3.63359,-3.69466,0.14575,-0.12183,0.97559,MPU2
3.57252,3.49618,0.47328,-0.0166,-0.04956,0.9812,MPU1
-0.67176,0.01527,0.15267,0.11084,-0.10645,0.96655,MPU2
0.0458,-4.33588,0.91603,-0.00562,-0.03955,0.99194,MPU1
-2.07634,-2.73282,0.21374,0.13379,-0.09131,0.94824,MPU2
1.49618,-2.29008,-0.18321,-0.01758,-0.05396,1.02588,MPU1
-0.54962,0.48855,1.0229,0.13013,-0.11597,0.98267,MPU2
0.44275,1.29771,1.23664,0.00122,-0.03174,0.97266,MPU1
0.59542,-0.71756,1.70992,0.12646,-0.10938,0.98413,MPU2
8.18321,8.71756,1.28244,-0.0083,-0.06812,1.03931,MPU1
2.58015,2.22901,0.12214,0.12402,-0.10864,0.948,MPU2
0.32061,-4.19847,2.82443,-0.04028,-0.05322,1.01025,MPU1
-5.38931,-0.51908,-0.51908,0.15259,-0.08447,0.93481,MPU2
-0.38168,-1.66412,0.67176,0.00439,-0.04761,0.99951,MPU1
-3.46565,-2.47328,-0.76336,0.13696,-0.09131,0.94507,MPU2
0.0916,-0.18321,-0.47328,-0.01465,-0.05933,1.00293,MPU1
-1.69466,-0.87023,-0.39695,0.12378,-0.11011,0.97656,MPU2
0.9771,-1.38931,1.46565,-0.02417,-0.06421,1.01562,MPU1
-1.1145,-0.50382,0.82443,0.12769,-0.10815,0.96021,MPU2
-0.35115,-2.27481,0.74809,0.00024,-0.05127,0.99561,MPU1
-1.8626,-1.55725,-0.12214,0.13403,-0.09546,0.95044,MPU2
0.07634,-1.75573,0.32061,-0.01733,-0.05493,1.01196,MPU1
-1.12977,-0.64122,1.32824,0.11694,-0.11475,0.98804,MPU2
3.48092,1.31298,3.37405,-0.01245,-0.05908,1.02637,MPU1
0.53435,0.25954,0.77863,0.13281,-0.09692,0.95117,MPU2
