sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,0.19847,6.68702,41.70992,0.01074,0.26514,0.99097
MPU1,-14.47328,-11.11450,46.22901,-0.33765,-0.13696,0.95923
MPU2,-0.67176,10.73282,47.31298,0.07471,0.18604,1.01758
MPU1,-8.21374,-9.32824,37.43512,-0.17163,-0.26025,0.98291
MPU2,-3.45038,-0.36641,22.06107,-0.03564,0.12329,1.02197
MPU1,-0.54962,-3.06870,21.37405,-0.27075,-0.30518,1.00781
MPU2,8.85496,15.31298,7.12977,0.07666,0.05273,0.98340
MPU1,35.64885,14.90076,6.01527,-0.10913,-0.38062,1.01074
MPU2,1.05344,24.74809,-21.49618,-0.08374,0.06909,1.04346
MPU1,-10.15267,52.70229,8.62595,-0.40332,-0.34521,0.75586
MPU2,-2.96183,37.77099,-14.51908,-0.11987,-0.13892,0.94946
MPU1,18.54962,-4.44275,5.77099,-0.50513,-0.53662,0.91650
MPU2,-15.03817,-46.70229,-27.70992,-0.24585,-0.13867,0.93896
MPU1,-6.45802,9.92366,-26.68702,-0.13062,-0.42969,0.66431
MPU2,-17.95420,28.62595,-33.20611,0.07568,-0.20459,0.96533
MPU1,-17.38931,30.83969,-24.29008,-0.41724,-0.60107,0.81763
MPU2,-24.70229,-16.93130,-61.02290,-0.01953,-0.19653,0.89819
MPU1,-20.16794,44.56488,-41.98473,0.03394,-0.57739,0.68823
MPU2,-37.11450,28.29008,-66.70229,-0.02808,-0.38184,0.75269
MPU1,17.90840,1.83206,-43.43512,-0.01025,-0.52905,0.67871
MPU2,-14.76336,-11.11450,-59.26717,0.04248,-0.39648,0.86108
MPU1,0.12214,11.06870,-22.12214,-0.32007,-0.68213,0.64380
MPU2,-18.27481,-26.22901,-34.10687,0.02295,-0.38379,0.86011
MPU1,1.84733,-26.93130,-33.58779,-0.30542,-0.60962,0.65845
MPU2,-12.21374,14.07634,-4.16794,0.16382,-0.42212,1.00537
MPU1,-16.88550,3.70992,8.79389,-0.22729,-0.59619,0.75439
MPU2,-11.05344,-12.07634,7.41985,0.07300,-0.36621,0.94287
MPU1,2.87023,-38.15267,-4.21374,-0.19116,-0.73022,0.94775
MPU2,11.70992,-2.29008,27.19084,0.18091,-0.43213,1.07422
MPU1,1.54198,-0.25954,38.03053,-0.30103,-0.69043,0.90747
MPU2,20.88550,11.98473,49.96947,0.00903,-0.39746,1.00146
MPU1,0.70229,-9.87786,37.78626,-0.26978,-0.67822,0.79053
MPU2,23.02290,-10.65649,62.58015,0.01562,-0.36572,0.98633
MPU1,4.42748,-27.17557,43.31298,-0.19067,-0.67896,0.78882
MPU2,29.98473,-27.52672,59.58779,0.06421,-0.29810,0.95337
MPU1,7.60305,-11.78626,36.50382,-0.14038,-0.60913,0.79419
MPU2,20.00000,-7.74046,52.51908,0.08350,-0.24707,1.02563
MPU1,-8.83969,-15.93893,14.18321,-0.10986,-0.53760,0.73608
MPU2,14.76336,-9.28244,30.76336,-0.02100,-0.18750,0.89282
MPU1,-12.21374,3.17557,-23.06870,-0.11597,-0.48633,0.70581
MPU2,-7.92366,8.39695,24.30534,0.06787,-0.15283,0.89990
MPU1,-17.67939,5.64885,-7.03817,-0.31030,-0.57227,0.76123
MPU2,-1.93893,-5.63359,17.95420,-0.01611,-0.15381,0.82739
MPU1,2.74809,7.72519,-7.11450,-0.16016,-0.51465,0.69971
MPU2,9.46565,9.19084,6.10687,-0.00586,-0.15747,0.90015
MPU1,8.24428,14.65649,-5.52672,-0.23901,-0.42285,0.69482
MPU2,-8.27481,-15.34351,-8.65649,-0.08618,-0.04614,0.97070
MPU1,13.63359,-4.19847,-35.63359,-0.19287,-0.54590,1.01147
MPU2,4.35115,-10.90076,-28.09160,0.05811,0.00732,1.01611
MPU1,22.03053,8.39695,-16.68702,-0.31543,-0.36450,0.90674
MPU2,0.90076,-5.19084,-33.98473,0.01221,0.16479,1.00073
MPU1,27.60305,4.90076,-50.59542,-0.16528,-0.38452,1.06860
MPU2,8.91603,-24.38168,-32.74809,0.16748,0.15112,1.03052
MPU1,21.40458,12.90076,0.54962,-0.20923,-0.15381,0.96875
MPU2,16.54962,17.32825,-43.95420,0.18091,0.28564,0.97070
MPU1,32.47328,28.61069,-20.88550,-0.15039,-0.06982,1.05566
MPU2,12.45802,18.71756,-40.83969,0.05591,0.43677,0.96704
MPU1,1.92366,23.74046,-2.00000,-0.46997,0.13770,0.92017
MPU2,-2.88550,3.78626,-8.80916,0.03442,0.50537,0.93408
MPU1,10.99237,-2.19847,-5.80153,-0.32080,0.00806,1.14722
MPU2,0.97710,-0.47328,3.70992,0.07324,0.43896,0.96875
MPU1,4.00000,-7.60305,13.54198,-0.44092,0.02637,0.91846
MPU2,-6.59542,6.73282,31.05343,0.03589,0.33398,0.97803
MPU1,-10.96183,-19.31298,34.91603,-0.44482,-0.12085,0.98828
MPU2,1.03817,-14.01527,43.48092,-0.04688,0.25830,0.96484
MPU1,-3.81679,-28.21374,44.27481,-0.36890,-0.15088,0.97803
MPU2,-2.01527,12.85496,49.66412,0.07935,0.21753,1.06665
MPU1,-8.94656,-5.96947,50.58015,-0.24390,-0.23608,1.00903
MPU2,-4.22901,-36.18320,42.33588,-0.04053,0.18066,0.89624
MPU1,6.58015,-91.14503,19.98473,-0.30005,-0.24268,0.98657
MPU2,-8.59542,-29.17557,20.27481,0.18945,0.16431,1.08105
MPU1,1.34351,2.00000,9.84733,0.04980,-0.29785,1.01465
MPU2,-2.32061,4.32061,-4.22901,0.16357,0.03076,0.99854
MPU1,32.79389,-37.19084,3.63359,-0.30420,-0.48169,1.09033
MPU2,-1.38931,-71.16031,-9.22137,-0.02100,-0.04492,1.01294
MPU1,-8.07634,8.61069,14.12214,0.00171,-0.21729,0.67847
MPU2,-14.94656,50.07634,-27.69466,0.24268,-0.03003,1.04077
MPU1,-5.00763,8.90076,-14.10687,-0.21680,-0.48193,0.91064
MPU2,-18.24427,-31.32825,-35.41985,-0.03735,-0.15234,0.90747
MPU1,-11.64886,23.58779,-3.52672,-0.11206,-0.40747,0.73706
MPU2,-27.22137,8.85496,-41.57252,0.03247,-0.21216,0.89990
MPU1,-49.58779,-81.28244,-46.99237,-0.35352,-0.44922,0.74609
MPU2,-46.54962,18.74809,-43.78626,0.42773,-0.17090,0.99561
MPU1,-19.89313,36.33588,-49.67939,0.11670,-0.75879,0.90210
MPU2,-36.48855,-11.05344,-43.89313,0.07446,-0.38257,0.85303
MPU1,-20.12214,28.45802,-8.61069,-0.21411,-0.61768,0.63428
MPU2,-25.93893,-24.56489,-31.87786,0.07715,-0.37598,0.87817
MPU1,-10.56489,-37.60305,-32.73283,-0.22632,-0.68066,0.78857
MPU2,-18.93130,-1.81679,-5.11450,0.27734,-0.43628,1.00708
MPU1,-9.58779,25.34351,26.41221,-0.22021,-0.77441,0.87134
MPU2,13.51145,21.81679,10.33588,0.19971,-0.46680,0.98462
MPU1,8.13740,-19.92366,2.48855,-0.15918,-0.69946,0.79077
MPU2,2.62595,-16.76336,28.42748,0.17334,-0.38281,0.95679
MPU1,-14.90076,-30.91603,20.94657,-0.30151,-0.69507,0.73242
MPU2,18.94657,0.03053,58.25954,0.19360,-0.46021,0.98975
MPU1,17.64886,-21.28244,41.98473,-0.19019,-0.85522,0.89502
MPU2,47.90840,7.66412,65.20611,0.14404,-0.43701,0.97266
MPU1,15.55725,7.31298,65.78626,-0.14478,-0.60034,0.58325
MPU2,46.39695,15.90840,71.08397,0.05273,-0.32495,0.85571
MPU1,21.64886,-18.50382,41.72519,-0.09424,-0.61426,0.82520
MPU2,17.77099,20.54962,58.10687,0.15991,-0.13135,0.97070
MPU1,-0.33588,19.83206,40.36641,-0.05737,-0.42627,0.61621
MPU2,4.27481,4.90076,49.75573,0.04126,-0.15112,0.88794
MPU1,13.83206,-36.54962,8.85496,-0.12939,-0.54663,0.95142
MPU2,-3.23664,-20.59542,41.52672,0.16260,-0.11182,0.96729
MPU1,-9.38931,-18.85496,21.26718,-0.08057,-0.37305,0.78784
MPU2,-0.70229,-20.97710,24.18321,0.14941,-0.01196,0.90430
MPU1,21.67939,-26.47328,-2.82443,-0.01782,-0.46289,0.99609
MPU2,3.67939,6.10687,1.81679,0.23511,-0.01855,0.95215
MPU1,4.53435,45.55725,0.29008,0.09033,-0.27002,0.73926
MPU2,-8.19847,16.90076,-16.99237,0.13232,0.03003,0.87793
MPU1,11.08397,0.85496,-17.84733,-0.23291,-0.31006,0.96289
MPU2,-5.12977,-2.09160,-30.76336,0.05176,0.10742,0.99316
MPU1,1.09924,18.35114,-28.29008,-0.16553,-0.20825,0.90283
MPU2,-2.88550,5.45038,-36.93130,0.14966,0.17529,1.02271
MPU1,8.06107,8.36641,-35.70992,-0.24609,-0.18311,1.02979
MPU2,4.48855,-7.08397,-40.96183,0.08691,0.26636,0.93921
MPU1,17.26718,5.84733,-20.83969,-0.32764,-0.05054,0.98486
MPU2,8.77863,23.81679,-22.33588,0.28491,0.29150,1.12231
MPU1,6.12214,44.35115,-0.91603,-0.16333,0.00952,1.12671
MPU2,5.11450,11.57252,-8.15267,0.19629,0.45044,0.98413
MPU1,3.31298,-3.02290,5.78626,-0.30615,0.10059,1.11255
MPU2,1.28244,-1.95420,14.76336,0.20703,0.40308,1.11670
MPU1,1.98473,-2.62595,20.97710,-0.25903,-0.06226,1.18750
MPU2,11.06870,-16.03053,29.84733,0.11694,0.32275,1.04639
MPU1,2.93130,-33.23664,29.84733,-0.29980,-0.06592,1.05054
MPU2,7.46565,-16.12214,37.52672,0.17554,0.26245,1.06421
MPU1,1.61832,-17.77099,35.20611,-0.14771,-0.13574,1.07861
MPU2,7.95420,11.06870,29.06870,0.16699,0.22534,0.98315
MPU1,-3.54198,2.13740,31.22137,-0.13452,-0.12549,0.89624
MPU2,-4.56489,-17.96947,19.95420,0.05347,0.19702,0.88428
MPU1,-0.41221,-41.87786,15.11450,-0.23267,-0.18750,0.95312
MPU2,-1.19084,-2.59542,8.79389,0.17139,0.15186,0.94800
MPU1,4.91603,19.54198,12.53435,0.01074,-0.24292,0.88672
MPU2,-8.71756,-14.73282,-12.82443,0.05591,0.07202,0.88062
MPU1,4.30534,-46.39695,-11.14504,-0.33032,-0.30786,0.92700
MPU2,-8.01527,22.45802,-17.49618,0.22339,0.01611,1.04980
MPU1,1.90840,32.68702,1.77099,-0.11816,-0.37866,0.89722
MPU2,-12.03053,-16.09160,-32.45802,-0.06665,-0.04517,0.94116
MPU1,-5.69466,11.12977,-17.95420,-0.16724,-0.36694,0.81030
MPU2,-7.87786,39.23664,-39.37405,0.14722,-0.12158,1.01465
MPU1,3.83206,29.78626,-24.73282,-0.17334,-0.50732,0.89648
MPU2,-7.29771,-7.12977,-52.12214,0.07715,-0.12988,1.05225
MPU1,-1.49618,23.83206,-33.81680,-0.11426,-0.47998,0.70483
MPU2,-11.81679,35.05344,-52.47328,0.11621,-0.27075,0.97949
MPU1,-2.79389,10.16794,-46.00000,-0.30688,-0.63062,0.80664
MPU2,-18.09160,-42.58015,-44.96183,-0.02808,-0.29980,0.86108
MPU1,-24.88550,42.61069,-25.28244,-0.03760,-0.43701,0.54736
MPU2,-16.25954,28.48855,-29.69466,0.14136,-0.28540,0.92041
MPU1,8.15267,1.48092,-18.13741,-0.34155,-0.69580,0.96826
MPU2,3.77099,30.33588,-11.08397,0.20459,-0.29810,1.06470
