sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU1,1.05344,-1.34351,0.10687,-0.06055,-0.26709,0.95996
MPU2,-2.21374,-0.76336,-0.22901,-0.06519,-0.04272,0.95679
MPU1,2.10687,0.12214,0.91603,-0.05859,-0.27368,0.95874
MPU2,-2.51908,-0.59542,0.32061,-0.05811,-0.03442,0.97632
MPU1,0.99237,-1.03817,0.22901,-0.04126,-0.28174,0.96899
MPU2,-0.65649,-0.79389,-0.35115,-0.05933,-0.03540,0.97778
MPU1,3.66412,-0.13740,-0.45802,-0.04639,-0.27588,0.97241
MPU2,0.36641,-1.34351,-1.20611,-0.07202,-0.03174,0.96777
MPU1,3.41985,-0.54962,-1.14504,-0.04443,-0.25293,0.94849
MPU2,-1.26718,-1.90840,-0.83969,-0.07251,-0.02539,0.96558
MPU1,0.96183,-1.64885,0.80916,-0.08716,-0.26172,0.96118
MPU2,-0.56489,-0.27481,1.09924,-0.06909,-0.03296,0.96851
MPU1,5.67939,6.25954,0.38168,-0.05176,-0.26001,0.95239
MPU2,-0.73282,-1.08397,0.91603,-0.06958,-0.03491,0.96167
MPU1,2.33588,3.05344,2.96183,-0.06714,-0.24390,0.93506
MPU2,-1.74046,-0.83969,1.05344,-0.06714,-0.02686,0.95947
MPU1,0.83969,-1.49618,1.35878,-0.03442,-0.25757,0.94556
MPU2,-2.45802,-0.30534,0.59542,-0.05786,-0.04028,0.96704
MPU1,1.06870,0.06107,1.81679,-0.06250,-0.26929,0.96021
MPU2,-1.93893,-0.22901,0.79389,-0.05664,-0.03125,0.97583
MPU1,0.44275,-1.38931,1.48092,-0.05176,-0.26025,0.95801
MPU2,-2.94656,-2.76336,-0.21374,-0.06226,-0.02588,0.97168
MPU1,0.54962,-0.25954,1.09924,-0.04761,-0.27710,0.96777
MPU2,-2.33588,-1.12977,0.65649,-0.07666,-0.04199,0.98413
MPU1,-0.25954,-3.64885,1.49618,-0.07227,-0.27197,0.97192
MPU2,-1.64885,-1.28244,0.70229,-0.05371,-0.03125,0.97510
MPU1,1.08397,-1.40458,0.73282,-0.04419,-0.27393,0.95093
MPU2,-1.31298,-0.91603,-0.22901,-0.06079,-0.03687,0.96387
MPU1,2.29008,0.71756,1.60305,-0.07251,-0.27417,0.94897
MPU2,-1.92366,-1.08397,0.53435,-0.07104,-0.02881,0.96313
MPU1,-0.16794,-0.53435,1.00763,-0.03857,-0.24438,0.93750
MPU2,-2.88550,-0.76336,-0.39695,-0.05176,-0.01538,0.95752
MPU1,2.15267,-0.36641,0.04580,-0.06738,-0.27661,0.98682
MPU2,-1.49618,-1.11450,1.02290,-0.06860,-0.03345,0.98291
MPU1,2.13740,-1.98473,2.29008,-0.07129,-0.27222,0.97583
MPU2,-0.90076,-0.24427,1.35878,-0.05347,-0.02026,0.96973
MPU1,1.26718,0.70229,1.20611,-0.02466,-0.26660,0.94824
MPU2,-0.90076,-0.87023,0.54962,-0.06396,-0.04370,0.96729
MPU1,4.30534,-0.30534,1.63359,-0.08325,-0.29297,0.98413
MPU2,-0.04580,-0.21374,0.44275,-0.06421,-0.04272,0.96973
MPU1,1.87786,-0.22901,-0.03053,-0.03564,-0.26758,0.93774
MPU2,-1.32824,-0.12214,-0.03053,-0.05884,-0.03540,0.96533
MPU1,1.77099,0.10687,1.40458,-0.07324,-0.26782,0.94702
MPU2,-2.71756,-0.29008,1.02290,-0.07129,-0.03296,0.96582
MPU1,0.87023,0.64122,2.24427,-0.06152,-0.25977,0.94336
MPU2,-3.66412,-0.97710,0.90076,-0.06445,-0.02930,0.97314
MPU1,-0.04580,1.46565,0.96183,-0.03516,-0.27466,0.95996
MPU2,-3.84733,0.06107,0.22901,-0.06372,-0.03320,0.97290
MPU1,0.94656,0.18321,1.48092,-0.08081,-0.28052,0.98901
MPU2,-2.47328,1.22137,1.38931,-0.06689,-0.03296,0.98389
MPU1,-0.07634,0.61069,2.65649,-0.05786,-0.25488,0.94507
MPU2,-1.74046,0.00000,1.54198,-0.07178,-0.03198,0.96533
MPU1,1.83206,-1.35878,1.81679,-0.07495,-0.28027,0.98242
MPU2,-0.39695,0.83969,0.68702,-0.06543,-0.03467,0.97485
MPU1,4.61069,0.50382,1.34351,-0.07275,-0.28833,0.95728
MPU2,0.62595,0.41221,1.00763,-0.06641,-0.04028,0.96655
MPU1,3.32824,0.13740,2.09160,-0.05615,-0.26318,0.95264
MPU2,-2.06107,-0.06107,0.30534,-0.05005,-0.02051,0.97778
MPU1,1.48092,0.00000,0.85496,-0.05029,-0.28003,0.98950
MPU2,-0.36641,-0.29008,1.19084,-0.05322,-0.02612,0.97339
MPU1,2.06107,-2.73282,1.06870,-0.04102,-0.23975,0.95410
MPU2,-0.30534,-5.16031,0.64122,-0.05566,-0.00537,0.96582
MPU1,3.37405,-2.13740,0.38168,-0.03638,-0.26099,0.96265
MPU2,1.93893,-4.73282,0.00000,-0.05615,-0.03394,0.96191
MPU1,6.35115,-3.40458,-2.04580,-0.05811,-0.29028,0.94824
MPU2,3.25191,-2.51908,-2.67176,-0.07227,-0.04980,0.95117
MPU1,6.36641,1.22137,-2.91603,-0.07935,-0.28906,0.91797
MPU2,3.14504,2.83969,-3.38931,-0.08203,-0.07666,0.94019
MPU1,4.85496,4.27481,-0.56489,-0.09131,-0.27075,0.87988
MPU2,-2.93130,2.13740,-0.80916,-0.07690,-0.02393,0.94214
MPU1,-3.16031,3.89313,2.90076,-0.06104,-0.20972,0.90918
MPU2,-9.12977,-0.19847,0.97710,-0.05859,0.03076,0.97119
MPU1,-6.16794,0.51908,3.37405,-0.03687,-0.22974,0.99561
MPU2,-6.47328,0.56489,1.57252,-0.05054,0.02197,1.01489
MPU1,-0.97710,1.00763,2.27481,-0.03931,-0.25659,1.05127
MPU2,1.63359,-1.41985,3.23664,-0.07300,-0.01660,1.02466
MPU1,11.34351,-4.32061,4.94656,-0.09521,-0.29297,1.02759
MPU2,5.37405,-3.70992,5.35878,-0.07373,-0.04004,0.96631
MPU1,6.53435,-5.64885,2.87023,-0.05029,-0.27539,0.91528
MPU2,2.09160,-3.17557,3.35878,-0.06812,-0.06226,0.94531
MPU1,4.01527,-1.57252,2.09160,-0.07251,-0.28760,0.90137
MPU2,-1.80153,-0.58015,1.16031,-0.06982,-0.05322,0.93994
MPU1,-0.96183,1.92366,1.34351,-0.04517,-0.27222,0.89868
MPU2,-3.35878,2.80916,-1.96947,-0.06226,-0.03638,0.95386
MPU1,1.66412,4.83969,-0.03053,-0.05444,-0.26758,0.97778
MPU2,-2.85496,4.96183,-3.55725,-0.05493,0.00586,0.96436
MPU1,-1.86260,3.06870,-2.18321,-0.04297,-0.20898,0.94263
MPU2,-5.92366,-1.17557,-2.90076,-0.05347,0.03003,0.95483
MPU1,-3.19084,-1.51145,-1.34351,-0.07666,-0.22461,0.98438
MPU2,-4.99237,-2.83969,0.45802,-0.09155,-0.00586,0.96387
MPU1,-1.98473,-2.27481,2.15267,-0.12695,-0.25830,0.96094
MPU2,-2.97710,-0.59542,3.43511,-0.09595,-0.04639,0.96606
MPU1,1.25191,0.33588,6.19847,-0.11572,-0.29907,0.96558
MPU2,0.42748,0.33588,7.57252,-0.11060,-0.07666,0.97876
