sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-4.38168,-0.30534,1.93893,0.14648,-0.10303,0.99585
MPU1,4.09160,12.16794,-27.46565,-0.23340,-0.43018,0.68018
MPU2,-2.61069,-1.96947,-0.27481,0.16162,-0.11768,0.91333
MPU1,-10.00000,-8.47328,6.15267,-0.39404,-0.55249,0.77515
MPU2,-2.80916,-4.30534,-2.07634,0.10693,-0.09961,0.99390
MPU1,-36.97710,-29.66412,61.80153,-0.59912,-0.51270,0.51514
MPU2,-6.21374,0.67176,-5.57252,0.12158,-0.09277,0.94897
MPU1,-43.40458,-66.15267,-11.52672,-0.32568,-0.58740,0.81909
MPU2,-2.61069,0.62595,-0.30534,0.14355,-0.12427,0.93823
MPU1,-2.71756,3.35878,6.68702,-0.30835,-0.58789,0.75342
MPU2,-3.17557,-4.44275,-0.03053,0.08765,-0.10889,0.98145
MPU1,14.15267,2.45802,-8.42748,-0.28955,-0.61548,0.86133
MPU2,-0.15267,1.70992,2.07634,0.12891,-0.11426,0.97949
MPU1,39.57252,45.31298,-15.11450,-0.31470,-0.57349,0.76904
MPU2,-4.19847,2.48855,0.87023,0.08594,-0.10303,0.97778
MPU1,26.83969,24.29008,-14.53435,-0.50391,-0.51953,0.68164
MPU2,-5.89313,0.00000,1.84733,0.12280,-0.10815,0.97925
MPU1,8.10687,19.40458,-19.81679,-0.21362,-0.52393,0.78052
MPU2,-3.40458,-1.16031,0.06107,0.11719,-0.11548,0.96582
MPU1,-3.19084,12.12214,-16.73282,-0.29053,-0.58472,0.75659
MPU2,-0.64122,-0.71756,-0.45802,0.11646,-0.11694,0.99683
MPU1,-21.92366,0.93130,-12.88550,-0.38672,-0.52344,0.70605
MPU2,1.80153,-1.90840,-1.09924,0.13452,-0.11743,0.96021
MPU1,-4.76336,-44.68702,63.35878,-0.52002,-0.61621,0.68677
MPU2,-1.55725,1.23664,-0.73282,0.12622,-0.11182,1.00757
MPU1,-24.07634,-66.45802,40.54962,-0.27490,-0.59863,0.80127
MPU2,-0.79389,-9.11450,2.21374,0.10571,-0.12476,0.92700
MPU1,-4.93130,-25.34351,11.22137,-0.33252,-0.61865,0.77051
