acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.26929,0.07642,0.96802,1.9084,-0.25954,0.18321,MPU1
-0.19067,-0.29248,0.91357,-0.0916,-0.30534,-0.25954,MPU2
-0.28198,0.08057,0.95996,1.63359,-0.68702,0.45802,MPU1
-0.20117,-0.29688,0.90088,-0.99237,-2.0916,0.33588,MPU2
-0.27832,0.07739,0.95605,1.78626,-1.0229,1.72519,MPU1
-0.18286,-0.28467,0.89062,-2.77863,0.12214,1.20611,MPU2
-0.27515,0.08569,0.96069,1.46565,-0.01527,1.34351,MPU1
-0.19971,-0.2998,0.89624,-2.29008,-2.59542,1.49618,MPU2
-0.25708,0.0752,0.96313,1.09924,-0.91603,1.16031,MPU1
-0.19531,-0.29688,0.89648,-2.64122,-1.08397,0.67176,MPU2
-0.28296,0.09155,0.93628,-1.0687,-1.64885,2.71756,MPU1
-0.22363,-0.30908,0.90259,-2.87023,-3.28244,2.67176,MPU2
-0.41699,0.06836,0.93555,-2.54962,0.74809,12.44275,MPU1
-0.44043,-0.36621,0.88818,-0.18321,-4.22901,26.30534,MPU2
-0.79517,0.0603,0.7915,-2.9313,6.50382,49.17557,MPU1
-1.11963,-0.48706,0.53931,-13.17557,-26.29008,81.90839,MPU2
-1.77563,0.09766,0.3291,-64.0,20.36641,172.61069,MPU1
-1.51562,-0.75073,0.48511,-99.9542,-17.22137,250.32062,MPU2
-1.677,-0.34399,0.89771,-116.29008,50.90076,308.67175,MPU1
-1.05151,-1.25342,0.67529,-86.71756,-141.78625,355.92368,MPU2
-0.54785,-0.91333,1.25391,-86.99236,-7.00763,360.16794,MPU1
0.34351,-1.17798,0.97974,-43.54198,-67.93893,319.98474,MPU2
0.18311,-0.8811,1.11792,-65.69466,-9.83206,306.53436,MPU1
0.80908,-0.97339,0.88721,-20.03053,-138.16794,230.64122,MPU2
0.89307,-0.68237,1.15869,-11.19084,-10.1374,181.46565,MPU1
0.96899,-0.52905,0.86987,-1.0687,-17.80153,125.83206,MPU2
0.76733,-0.33569,1.17725,1.77099,-44.53435,68.09161,MPU1
0.56177,-0.29761,0.89575,2.53435,-47.23664,19.28244,MPU2
-0.01416,0.0625,0.95239,-6.50382,16.85496,15.09924,MPU1
-0.08521,-0.19385,0.92578,-12.8855,-2.06107,9.52672,MPU2
-0.28394,0.1582,0.96826,-16.41221,0.03053,15.58779,MPU1
-0.04736,-0.25317,1.00269,-11.57252,-6.0458,13.84733,MPU2
-0.10352,0.0874,0.99756,-2.73282,20.58015,4.58015,MPU1
0.00537,-0.26465,0.9646,-6.24427,6.87023,2.58015,MPU2
