acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.25342,0.12939,0.95996,1.9084,0.10687,1.12977,MPU1
-0.19312,-0.19287,0.91577,-2.19847,-0.44275,0.03053,MPU2
-0.24512,0.12524,0.96094,2.67176,3.26718,-0.51908,MPU1
-0.20288,-0.20117,0.92285,-1.19084,3.48092,0.79389,MPU2
-0.24146,0.12793,0.96924,1.26718,1.89313,-0.45802,MPU1
-0.1936,-0.19653,0.92944,-1.87786,-0.22901,-1.25191,MPU2
-0.26416,0.13281,0.96924,0.67176,-0.65649,0.06107,MPU1
-0.19897,-0.19238,0.94531,-2.0,1.96947,-0.62595,MPU2
-0.24829,0.12939,0.97681,1.61832,0.42748,-1.03817,MPU1
-0.21777,-0.20142,0.92847,-2.06107,-0.79389,-1.0687,MPU2
-0.26367,0.12891,0.98804,3.28244,1.55725,-0.12214,MPU1
-0.22266,-0.20117,0.92603,-0.59542,1.35878,0.54962,MPU2
-0.32544,0.13086,0.9375,2.82443,-0.45802,2.12214,MPU1
-0.41235,-0.2041,0.79492,-4.06107,-11.37405,7.61832,MPU2
-0.82031,0.17383,0.75464,-6.25954,-30.9771,29.25191,MPU1
-1.32983,-0.4541,0.38525,11.19084,-93.78626,54.50382,MPU2
-2.14258,-0.04883,0.11841,-79.25191,-107.05344,195.48091,MPU1
-1.79932,-1.13965,0.073,-76.0458,-154.96184,305.28244,MPU2
-1.54419,-0.92407,0.54272,-131.03816,-64.65649,435.86261,MPU1
0.10693,-1.60986,0.65649,-98.07633,-182.85497,414.50381,MPU2
0.4353,-1.38818,1.48047,-75.43511,-50.29008,388.7023,MPU1
1.10986,-1.3833,1.1272,-35.19084,-116.9313,346.67175,MPU2
1.50488,-1.07007,1.5332,-8.18321,-44.39695,267.90839,MPU1
2.06714,-0.46411,0.93433,-0.12214,-61.51145,148.83969,MPU2
1.82812,-0.53418,1.08252,0.42748,6.76336,26.16794,MPU1
1.12158,-0.30762,1.07861,1.0687,20.56489,-34.65649,MPU2
-0.28125,-0.104,1.11938,14.41221,50.38168,-23.49618,MPU1
-0.52612,-0.38281,0.79712,-8.07634,1.81679,17.46565,MPU2
-0.28589,-0.02026,0.94556,-8.16794,-0.68702,27.67939,MPU1
0.1853,-0.30103,0.86597,-10.90076,19.54198,16.83969,MPU2
0.07056,-0.10889,0.91968,-14.9313,12.83969,-0.27481,MPU1
0.05273,-0.34033,0.92603,-19.92366,11.70992,-1.31298,MPU2
-0.17041,-0.09155,1.11035,-5.43511,10.74809,3.80153,MPU1
-0.02124,-0.38623,0.98071,-5.00763,4.70229,5.93893,MPU2
-0.06543,-0.09937,1.02295,-2.0458,2.59542,3.0229,MPU1
0.00146,-0.37598,0.89453,-4.80916,3.00763,2.99237,MPU2
-0.16699,-0.10059,1.03979,3.55725,0.36641,5.25191,MPU1
-0.02368,-0.38745,0.91064,-0.65649,-1.05344,3.58779,MPU2
-0.10864,-0.10474,0.96899,1.00763,3.31298,2.36641,MPU1
0.00244,-0.37793,0.89282,-4.50382,0.96183,-0.45802,MPU2
-0.12817,-0.0979,1.00708,2.53435,2.16794,-1.93893,MPU1
-0.09302,-0.38525,0.89038,-3.75573,0.96183,5.9542,MPU2
-0.13354,-0.09448,1.021,-0.15267,-4.42748,5.46565,MPU1
-0.00488,-0.37671,0.91284,0.94656,-8.80916,1.66412,MPU2
-0.1355,-0.09131,0.96631,-0.07634,-0.94656,5.12977,MPU1
0.021,-0.37158,0.90015,-2.73282,1.89313,2.61069,MPU2
-0.15381,-0.09595,1.01221,3.55725,0.32061,5.31298,MPU1
-0.02344,-0.3833,0.92212,0.39695,-6.19847,1.70992,MPU2
-0.12305,-0.08887,1.00708,2.53435,-2.67176,2.94656,MPU1
0.02588,-0.35815,0.86963,-3.80153,2.68702,-0.48855,MPU2
-0.10596,-0.10059,0.96533,1.37405,4.74809,-2.30534,MPU1
-0.02661,-0.3855,0.91431,-1.92366,5.03817,-1.00763,MPU2
-0.14331,-0.10034,1.02295,4.54962,4.59542,-1.66412,MPU1
-0.04785,-0.37207,0.88745,-0.94656,0.71756,-0.18321,MPU2
-0.12793,-0.09448,0.98218,0.62595,0.99237,-1.16031,MPU1
-0.02295,-0.37598,0.91748,-2.70229,0.1374,-2.07634,MPU2
-0.10791,-0.0957,1.02173,1.16031,-5.32824,-0.01527,MPU1
-0.00122,-0.37134,0.90747,-3.28244,0.27481,-1.17557,MPU2
-0.12573,-0.08447,0.9856,-0.61069,-0.32061,-1.93893,MPU1
-0.04102,-0.37744,0.88843,-6.0458,1.12977,-0.58015,MPU2
-0.14038,-0.10181,1.01367,-0.41221,-1.35878,0.07634,MPU1
-0.02295,-0.38086,0.91553,-1.77099,-0.12214,-0.33588,MPU2
-0.12354,-0.09937,0.99658,1.41985,0.0916,0.12214,MPU1
-0.02637,-0.38452,0.90454,-3.31298,-0.0916,-0.79389,MPU2
-0.12939,-0.09668,1.0083,2.30534,-3.96947,0.07634,MPU1
-0.01514,-0.37988,0.90894,-1.54198,-4.12214,-1.41985,MPU2
-0.11548,-0.09961,0.99121,1.87786,-6.0916,-0.50382,MPU1
-0.00684,-0.38135,0.90649,-1.08397,-5.9084,-2.59542,MPU2
-0.12769,-0.08765,0.97046,0.07634,-3.23664,-1.92366,MPU1
-0.01245,-0.37744,0.90283,-5.08397,-1.92366,-1.80153,MPU2
-0.11523,-0.09766,1.00439,0.61069,-3.1145,-1.22137,MPU1
-0.01367,-0.37939,0.90479,-3.46565,-0.25954,-1.12977,MPU2
-0.11743,-0.09546,0.98706,-1.48092,-2.64122,-0.87023,MPU1
-0.02246,-0.39526,0.92334,-2.48855,-4.61069,-1.17557,MPU2
-0.11011,-0.10229,0.99097,2.1374,-1.14504,-1.52672,MPU1
-0.02295,-0.38013,0.88867,-3.77099,0.54962,-0.45802,MPU2
-0.12329,-0.10181,1.00098,0.71756,0.45802,-0.22901,MPU1
-0.0127,-0.38843,0.91187,-1.0687,-0.50382,-0.0458,MPU2
-0.11523,-0.10132,0.99097,0.64122,0.67176,0.32061,MPU1
0.00244,-0.38818,0.90527,-2.35115,-0.07634,-0.83969,MPU2
-0.10571,-0.10449,0.9856,1.92366,0.61069,-1.32824,MPU1
-0.01709,-0.39233,0.89355,-3.45038,1.31298,0.03053,MPU2
-0.11914,-0.1123,1.00586,1.12977,1.49618,-0.06107,MPU1
-0.00562,-0.39014,0.90723,-2.50382,1.19084,-0.15267,MPU2
-0.1145,-0.10498,0.97949,0.44275,2.94656,-0.58015,MPU1
-0.00757,-0.3916,0.89429,-3.67939,0.54962,-1.22137,MPU2
-0.12256,-0.11523,1.00317,0.71756,2.45802,-1.57252,MPU1
-0.01587,-0.3938,0.8916,-3.66412,0.1374,-0.47328,MPU2
-0.13208,-0.11133,1.00098,0.45802,-1.48092,-0.15267,MPU1
-0.01514,-0.40552,0.90356,-3.16031,-0.99237,-1.0229,MPU2
-0.11279,-0.12354,1.00049,0.61069,-0.50382,-1.48092,MPU1
-0.01514,-0.39551,0.89624,-3.08397,-0.80916,-2.06107,MPU2
-0.12695,-0.11938,0.98608,0.80916,-1.38931,0.18321,MPU1
-0.01685,-0.3999,0.90967,-1.55725,-2.71756,-0.19847,MPU2
-0.1123,-0.10962,1.01074,1.48092,-1.74046,-0.94656,MPU1
-0.02466,-0.39355,0.89966,-1.58779,-1.55725,-0.29008,MPU2
-0.12036,-0.11621,1.00342,3.8626,-0.35115,1.40458,MPU1
-0.00024,-0.38623,0.8877,-0.83969,-0.73282,0.80916,MPU2
-0.1167,-0.11157,1.0022,2.44275,-2.64122,0.58015,MPU1
0.00269,-0.40186,0.90405,0.32061,-0.36641,-0.59542,MPU2
-0.13818,-0.10742,0.98315,2.03053,-0.38168,1.35878,MPU1
0.0,-0.38989,0.8811,-2.76336,0.59542,0.61069,MPU2
-0.10669,-0.11426,1.00439,3.03817,-0.47328,0.50382,MPU1
-0.0144,-0.39795,0.89478,-1.63359,-1.46565,0.90076,MPU2
-0.1228,-0.11572,1.00024,2.0916,-2.53435,1.80153,MPU1
0.00244,-0.4021,0.90308,-0.03053,-2.0458,0.58015,MPU2
-0.12671,-0.1123,0.99292,2.85496,-3.34351,1.49618,MPU1
0.00732,-0.38892,0.90186,-0.24427,-1.74046,-0.32061,MPU2
-0.1167,-0.1062,0.97778,2.62595,-1.49618,0.06107,MPU1
-0.01807,-0.39209,0.89062,-1.45038,-0.53435,0.03053,MPU2
-0.11816,-0.10645,0.9812,0.80916,1.09924,0.03053,MPU1
-0.00098,-0.39795,0.90845,-1.22137,-1.58779,-0.18321,MPU2
-0.11182,-0.1106,0.99316,2.61069,-0.61069,0.24427,MPU1
-0.00464,-0.39429,0.89233,-1.58779,0.32061,-0.19847,MPU2
-0.1189,-0.10938,1.00903,1.55725,-0.44275,-0.27481,MPU1
-0.0061,-0.40039,0.9165,-0.58015,-0.65649,-0.79389,MPU2
-0.11792,-0.09888,0.9856,1.64885,0.53435,-0.03053,MPU1
-0.00146,-0.38184,0.89185,-1.77099,1.09924,0.36641,MPU2
-0.11133,-0.104,1.0127,2.19847,-0.29008,-0.27481,MPU1
-0.01562,-0.39282,0.90527,-0.80916,-3.16031,-0.29008,MPU2
-0.1189,-0.10376,0.98901,1.40458,-0.77863,0.90076,MPU1
0.00781,-0.37769,0.88989,-2.51908,-0.33588,-0.25954,MPU2
-0.13452,-0.09448,1.00659,2.07634,-0.18321,2.18321,MPU1
-0.00073,-0.39111,0.89746,-2.33588,-2.44275,0.82443,MPU2
-0.10107,-0.11084,1.02295,1.28244,-2.61069,1.17557,MPU1
-0.00098,-0.39258,0.91333,-0.94656,-2.24427,0.79389,MPU2
-0.09839,-0.11353,0.99316,1.05344,1.8626,0.62595,MPU1
-0.00195,-0.3894,0.88672,-2.59542,-1.23664,-0.70229,MPU2
-0.13452,-0.10498,1.00757,1.81679,-0.77863,1.34351,MPU1
-0.00073,-0.39746,0.90259,-2.83969,-1.70992,0.39695,MPU2
-0.09302,-0.10913,0.99658,1.93893,0.53435,-0.42748,MPU1
-0.0105,-0.39233,0.88745,-2.73282,1.00763,0.24427,MPU2
-0.12793,-0.10596,0.99561,1.23664,-1.12977,0.53435,MPU1
-0.00586,-0.40039,0.90479,-1.28244,-0.83969,-0.33588,MPU2
-0.12183,-0.11328,0.98315,0.65649,-1.0687,0.61069,MPU1
0.00122,-0.3999,0.90259,-1.63359,-1.14504,0.25954,MPU2
-0.10962,-0.11914,1.00977,1.60305,-0.71756,0.22901,MPU1
0.00488,-0.39722,0.89502,-0.9313,-1.38931,-0.54962,MPU2
-0.12012,-0.10132,0.99365,1.8626,-0.06107,0.99237,MPU1
0.01367,-0.39478,0.90894,-1.0687,-0.42748,-0.76336,MPU2
-0.12183,-0.10449,0.99219,1.34351,-0.73282,0.42748,MPU1
0.00366,-0.40601,0.89697,-1.23664,-1.32824,-0.10687,MPU2
-0.10596,-0.11328,1.00952,3.48092,-1.03817,-0.32061,MPU1
-0.01099,-0.396,0.88818,-1.45038,0.0458,-0.64122,MPU2
-0.10742,-0.11401,0.98511,2.30534,-0.19847,-0.77863,MPU1
-0.0022,-0.39429,0.88843,-2.30534,-1.45038,-0.80916,MPU2
-0.12842,-0.10376,0.99707,0.99237,-1.43511,0.85496,MPU1
-0.00122,-0.39478,0.93506,-0.0916,0.0916,0.44275,MPU2
-0.11963,-0.10498,0.98901,1.92366,-0.56489,0.83969,MPU1
-0.00244,-0.38281,0.88745,-2.54962,0.0,0.07634,MPU2
-0.12183,-0.10889,1.00928,1.9084,-1.17557,1.08397,MPU1
-0.00244,-0.40186,0.92212,-0.68702,-1.58779,0.90076,MPU2
-0.11548,-0.10742,0.9729,1.46565,-0.36641,1.66412,MPU1
0.01538,-0.39551,0.9043,-1.35878,-0.25954,0.38168,MPU2
-0.12085,-0.11157,1.00854,2.01527,-0.39695,1.16031,MPU1
-0.00439,-0.38843,0.88965,-1.66412,-1.32824,0.76336,MPU2
-0.10815,-0.11694,0.99048,1.16031,1.34351,1.29771,MPU1
0.00806,-0.38867,0.89062,-2.22901,-2.12214,-0.45802,MPU2
-0.11694,-0.10693,1.00659,2.65649,-0.12214,0.73282,MPU1
0.00269,-0.39307,0.87866,-3.23664,-0.76336,1.25191,MPU2
-0.10254,-0.11084,0.99438,0.64122,1.0229,1.0687,MPU1
-0.01001,-0.39795,0.90015,-2.62595,-1.83206,0.15267,MPU2
-0.11401,-0.10815,1.00952,1.64885,0.03053,1.34351,MPU1
0.01025,-0.39429,0.8999,-1.37405,-1.26718,-0.39695,MPU2
-0.13208,-0.10596,0.98413,0.56489,-0.29008,2.0458,MPU1
0.00977,-0.39209,0.91528,-0.9771,0.38168,0.48855,MPU2
-0.11011,-0.10815,0.98193,1.67939,1.17557,0.77863,MPU1
-0.0061,-0.40381,0.87842,-3.08397,-1.61832,-0.0458,MPU2
-0.11157,-0.11255,1.00757,0.82443,-0.9313,0.19847,MPU1
0.00513,-0.40991,0.90576,-1.28244,1.05344,-0.1374,MPU2
-0.10425,-0.11499,1.02612,7.92366,6.42748,-0.12214,MPU1
-0.01855,-0.396,0.89819,1.05344,-0.96183,0.67176,MPU2
-0.09985,-0.11377,0.99487,1.25191,-2.54962,-0.18321,MPU1
-0.00244,-0.38599,0.86719,-4.83969,-3.16031,-1.25191,MPU2
-0.11768,-0.11475,0.9978,0.19847,-0.90076,-0.38168,MPU1
0.00049,-0.39575,0.9021,-2.27481,0.24427,-1.60305,MPU2
-0.1084,-0.10498,0.97412,-0.25954,0.41221,-1.83206,MPU1
-0.00244,-0.39575,0.89722,-4.24427,0.67176,-0.42748,MPU2
-0.11035,-0.11499,1.02979,2.03053,0.44275,0.16794,MPU1
-0.00488,-0.40137,0.9126,-0.29008,-2.15267,-0.94656,MPU2
