acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.20825,0.07642,0.97852,2.1374,-4.61069,0.62595,MPU1
-0.1582,-0.19336,0.94141,-0.76336,0.48855,-0.06107,MPU2
-0.21533,0.06714,1.01245,3.66412,-8.8855,1.28244,MPU1
-0.15649,-0.18726,0.92261,0.38168,-8.82443,0.68702,MPU2
-0.17261,0.05737,1.01099,2.25954,-3.00763,2.03053,MPU1
-0.11572,-0.19214,0.94409,0.91603,0.9771,0.47328,MPU2
-0.14429,0.05298,0.98828,2.42748,1.31298,-0.32061,MPU1
-0.08105,-0.17847,0.94873,0.71756,0.76336,-5.9542,MPU2
-0.13281,0.06958,0.99121,3.78626,3.98473,-10.62595,MPU1
-0.13477,-0.1936,0.98315,1.52672,12.21374,-9.26718,MPU2
-0.19995,0.09302,1.04395,12.0458,23.93893,-15.87786,MPU1
-0.30249,-0.17383,0.94507,10.06107,24.71756,-16.56489,MPU2
-0.6543,0.1582,0.80933,11.22137,21.46565,-15.64886,MPU1
-1.41235,-0.36035,0.47339,-13.14504,-25.12977,51.41985,MPU2
-1.92603,0.06836,0.39771,-55.28244,-36.13741,144.73282,MPU1
-2.06665,-0.91724,0.12109,-72.01527,-135.41985,257.03818,MPU2
-1.85156,-0.7959,0.34033,-137.49619,-71.32825,387.23663,MPU1
-0.48413,-1.59644,0.44824,-108.77863,-161.95419,397.74045,MPU2
-0.32764,-1.54419,1.04419,-121.41985,-92.9771,424.77863,MPU1
0.91235,-1.65552,0.97339,-53.8168,-170.76335,375.98474,MPU2
0.91162,-1.36377,1.21143,-44.22901,-79.70992,357.37405,MPU1
1.70483,-0.86255,0.60107,-14.19847,-131.32825,293.38931,MPU2
3.35596,-1.10425,0.79248,-0.50382,22.58015,106.65649,MPU1
1.49634,-0.13159,1.34009,-8.96183,9.28244,17.74046,MPU2
0.21143,-0.24731,1.25635,4.06107,-57.64885,1.45038,MPU1
-0.18872,-0.38794,0.95337,0.36641,-78.25954,13.40458,MPU2
0.22314,-0.18042,0.9397,0.53435,-35.38931,0.64122,MPU1
0.2749,-0.28052,0.86646,-9.03817,6.68702,-10.45802,MPU2
-0.01099,-0.11792,0.93677,7.74046,45.70992,-3.83206,MPU1
0.07349,-0.33716,0.96143,-5.74046,51.43512,-1.14504,MPU2
-0.04932,-0.125,1.05127,11.32824,36.9313,-0.41221,MPU1
0.10449,-0.32715,0.90308,-3.14504,17.57252,-1.25191,MPU2
0.02319,-0.17261,1.12109,5.78626,0.54962,-11.45038,MPU1
-0.02539,-0.37939,0.89746,-5.49618,6.50382,2.99237,MPU2
-0.04956,-0.12109,0.98901,1.96947,12.24428,6.03053,MPU1
0.09302,-0.32886,0.92236,-2.15267,12.07634,3.49618,MPU2
-0.10107,-0.11548,0.97388,-3.96947,11.89313,7.12977,MPU1
0.07886,-0.3313,0.95093,-4.39695,-1.67939,0.94656,MPU2
-0.05615,-0.12207,1.00684,0.0458,4.36641,1.61832,MPU1
-0.01196,-0.34692,0.93237,-2.41221,-3.51145,3.89313,MPU2
-0.05005,-0.13672,1.01074,3.46565,-2.59542,1.51145,MPU1
0.01904,-0.34546,0.91333,-1.78626,2.27481,5.1145,MPU2
-0.01416,-0.15186,1.03833,2.07634,-1.52672,0.06107,MPU1
0.05518,-0.34961,0.91724,-1.87786,1.75573,-1.52672,MPU2
-0.09058,-0.1189,1.01416,3.17557,2.42748,1.8626,MPU1
0.04004,-0.33643,0.90698,-2.32061,7.52672,3.63359,MPU2
-0.05127,-0.13135,0.99487,0.59542,6.41221,0.73282,MPU1
0.0437,-0.34253,0.92407,-3.28244,0.91603,-1.58779,MPU2
-0.07324,-0.12964,1.05151,3.43511,0.35115,-0.99237,MPU1
0.04321,-0.34229,0.91455,-1.9084,-1.12977,-2.8855,MPU2
-0.05127,-0.125,0.99097,0.33588,-1.49618,-7.69466,MPU1
0.03271,-0.34985,0.90649,-2.85496,-2.47328,-10.51908,MPU2
-0.08374,-0.13208,1.01147,0.44275,-1.17557,-6.41221,MPU1
0.05396,-0.3584,0.93994,-1.9084,-0.71756,-6.32061,MPU2
-0.06226,-0.12524,1.03149,5.84733,-3.98473,-4.15267,MPU1
0.0271,-0.33716,0.90381,-0.45802,-2.0916,-4.45802,MPU2
-0.08032,-0.12744,1.00537,3.00763,2.90076,-1.78626,MPU1
0.03613,-0.34741,0.896,-1.93893,3.78626,-1.29771,MPU2
-0.06665,-0.12109,0.99048,0.87023,1.28244,-1.22137,MPU1
0.03955,-0.33472,0.90845,-3.45038,3.54198,-1.05344,MPU2
-0.08716,-0.125,0.99194,2.79389,1.81679,0.10687,MPU1
0.03223,-0.34473,0.91846,-3.66412,3.84733,-1.17557,MPU2
-0.10034,-0.1123,1.02271,-0.82443,-1.22137,0.96183,MPU1
0.06104,-0.35181,0.94019,-2.58015,-2.47328,-2.47328,MPU2
-0.03149,-0.13965,1.06348,5.78626,-0.39695,-3.38931,MPU1
0.02295,-0.34229,0.90332,-0.45802,-1.75573,-2.41221,MPU2
-0.08081,-0.12451,0.98291,1.23664,2.03053,-1.41985,MPU1
0.03564,-0.35767,0.94946,1.81679,6.24427,-1.23664,MPU2
-0.09497,-0.1145,0.96509,0.96183,1.96947,-0.12214,MPU1
0.04175,-0.33667,0.92041,-3.52672,0.82443,-1.55725,MPU2
-0.09741,-0.11865,1.01099,1.80153,1.20611,1.12977,MPU1
0.01709,-0.34839,0.91187,-2.32061,1.40458,2.0,MPU2
-0.06787,-0.1228,1.00684,-0.21374,-1.72519,0.96183,MPU1
0.0332,-0.35205,0.92358,-2.44275,-3.61832,-1.61832,MPU2
-0.09155,-0.13306,0.99951,1.17557,-1.05344,1.87786,MPU1
0.03198,-0.3501,0.9165,-1.54198,-0.01527,1.03817,MPU2
-0.04004,-0.12988,0.99438,0.82443,1.80153,-2.47328,MPU1
0.02515,-0.36377,0.91724,-0.94656,-1.03817,-2.59542,MPU2
-0.09717,-0.13159,1.01343,3.40458,-0.65649,-0.45802,MPU1
0.03174,-0.34619,0.89404,-2.21374,-1.28244,-1.69466,MPU2
-0.05664,-0.13403,1.00854,2.61069,1.31298,-3.14504,MPU1
0.00439,-0.34717,0.88794,-2.38168,-0.0458,-1.69466,MPU2
-0.08813,-0.12671,0.99438,1.1145,0.47328,0.16794,MPU1
0.03271,-0.35229,0.91919,-2.9771,-0.27481,-0.77863,MPU2
-0.07324,-0.12939,1.01709,0.53435,1.23664,-0.68702,MPU1
0.06079,-0.35254,0.92676,-1.20611,1.67939,-4.0,MPU2
-0.0708,-0.13013,0.99365,1.12977,1.80153,-3.29771,MPU1
0.02441,-0.34766,0.92456,-3.93893,5.40458,-1.77099,MPU2
-0.08081,-0.11963,1.01147,0.53435,1.9084,-2.38168,MPU1
0.03833,-0.34302,0.89136,-5.57252,1.03817,-5.14504,MPU2
-0.0564,-0.1355,0.99292,-0.8855,3.05344,-6.99237,MPU1
0.00635,-0.37183,0.92871,-1.9084,4.38168,-2.79389,MPU2
-0.11719,-0.12915,1.02661,4.24427,2.48855,1.00763,MPU1
0.02148,-0.34766,0.92627,0.45802,0.36641,0.25954,MPU2
-0.07227,-0.13159,1.00586,2.10687,2.10687,0.50382,MPU1
0.03931,-0.35522,0.9043,-0.82443,-1.72519,-2.18321,MPU2
