acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.17261,0.28979,0.96631,1.38931,-0.99237,2.27481,MPU1
-0.07544,-0.08643,0.95703,-2.33588,-1.1145,2.36641,MPU2
-0.10547,-0.10474,0.94507,-0.65649,-1.18321,3.16794,MPU2
-0.25635,0.25171,0.93823,1.08397,1.63359,3.32824,MPU1
-0.09351,-0.10913,0.96289,-0.67176,2.06107,2.24427,MPU2
-0.26245,0.24707,0.94141,1.48092,0,2.71756,MPU1
-0.10059,-0.11621,0.95654,-1.10687,0.03053,1.98473,MPU2
-0.26465,0.24316,0.95117,-0.0916,-2.51908,2.35115,MPU1
-0.09937,-0.13062,0.96655,-2.83969,-2.51908,1.43511,MPU2
-0.26245,0.25146,0.95117,0.48855,1.43511,2.42748,MPU1
-0.09888,-0.12134,0.97021,-1.35115,-1.61069,2.00763,MPU2
-0.28076,0.26099,0.96899,2.0458,-1.26718,4.39695,MPU1
-0.09839,-0.11597,0.98242,1.0687,-0.10687,3.29008,MPU2
-0.25415,0.24683,0.94946,3.64885,-0.30534,2.51908,MPU1
-0.09961,-0.10718,0.94531,0.62595,-0.58779,0.76336,MPU2
-0.25439,0.24341,0.92871,0.96183,-2.10687,1.75573,MPU1
-0.09985,-0.11548,0.94287,-3.05344,-2.76336,0.59542,MPU2
-0.26343,0.24121,0.95459,2.24427,-0.70229,1.51145,MPU1
-0.10229,-0.10913,0.95068,-1.63359,-0.03817,0.82443,MPU2
-0.26147,0.25073,0.94922,2.36641,0.44275,0.62595,MPU1
-0.11011,-0.1106,0.94458,-1.56489,-2.58779,0.14504,MPU2
-0.25562,0.25244,0.93311,2.39695,-0.19847,0.65649,MPU1
-0.09082,-0.09277,0.9314,-4.63359,1.68702,-0.91603,MPU2
-0.26562,0.25366,0.92725,-2.10687,-1.75573,-0.62595,MPU1
-0.10986,-0.12866,0.97534,-2.74046,-2.54962,-0.33588,MPU2
-0.28638,0.25464,0.96777,2.94656,2.80916,1.9542,MPU1
-0.11646,-0.11353,0.96436,-0.14504,-0.98473,1.72519,MPU2
-0.26538,0.25732,0.95776,3.38931,1.46565,2.56489,MPU1
-0.10229,-0.1106,0.96021,0.64122,-1.70229,1.06107,MPU2
-0.27002,0.25635,0.96362,3.66412,-0.42748,3.09924,MPU1
-0.09229,-0.11377,0.96216,0.14504,-0.06107,0.93893,MPU2
-0.26855,0.25024,0.95776,5.54198,0.32061,0.61069,MPU1
-0.09766,-0.10498,0.95288,1.80153,-3,0.39695,MPU2
-0.26343,0.2583,0.92773,5.19084,2.71756,1.32824,MPU1
-0.10669,-0.09888,0.927,0.74046,1.49618,1,MPU2
-0.25537,0.26099,0.90991,0.27481,-4.73282,1.00763,MPU1
-0.10132,-0.09106,0.95483,-3.54198,0.63359,0.0916,MPU2
-0.2793,0.26221,0.95728,0.32061,-3.38931,1.93893,MPU1
-0.10938,-0.1106,0.97705,-3.70992,-1.96947,0.58015,MPU2
-0.2644,0.26123,0.95361,0.56489,0.8855,1.26718,MPU1
-0.11523,-0.10767,0.97754,-0.69466,-3.57252,1.65649,MPU2
-0.25098,0.2522,0.9458,0.50382,-0.44275,1.16031,MPU1
-0.09473,-0.11255,0.96777,-4.06107,-1.55725,0.09924,MPU2
-0.27637,0.25684,0.96753,1.46565,-0.51908,1.75573,MPU1
-0.10181,-0.1167,0.98975,0.67939,-0.87786,1.25191,MPU2
-0.26782,0.25293,0.95874,2.76336,-2.73282,2.35115,MPU1
-0.10645,-0.10132,0.94531,-1.54198,-5.70992,1.06107,MPU2
-0.23975,0.25464,0.94897,1.96947,5.12977,1.0229,MPU1
-0.09717,-0.10278,0.95728,-1.55725,-3.15267,0.47328,MPU2
-0.27051,0.26758,0.95264,-3.08397,0.38168,2.15267,MPU1
-0.08472,-0.10815,0.97241,-2.22901,-5.29771,-0.29771,MPU2
-0.30249,0.26367,0.99609,4.96183,-5.57252,5.28244,MPU1
-0.09546,-0.09937,0.97949,3.33588,-9.54962,2.34351,MPU2
-0.24561,0.25098,0.94556,5.43511,-6.62595,3.8626,MPU1
-0.08301,-0.10767,0.98096,4.43511,-9.0458,1.31298,MPU2
-0.25586,0.25024,0.9375,6.24427,-4.99237,5.63359,MPU1
-0.06445,-0.10083,0.95776,6.12977,-5.57252,1.71756,MPU2
-0.22485,0.25464,0.89844,2.9771,-3.54198,2.83969,MPU1
-0.04517,-0.06494,0.88184,-1.25954,-7.25954,-2.51145,MPU2
-0.21631,0.2522,0.89136,-3.74046,3.49618,-3.23664,MPU1
-0.08911,-0.09253,0.94189,-6.27481,-6.41221,-1.48092,MPU2
-0.24731,0.26587,0.93677,-5.09924,4.77863,0.21374,MPU1
-0.10107,-0.104,0.9624,-6.15267,-0.91603,2.74809,MPU2
0.15454,0.17188,0.99683,67.26717,48.12214,-150.33588,MPU1
-1.79688,-0.35034,1.23779,235.0229,-226.55725,250.12978,MPU2
-1.78101,-0.22559,-0.5354,192.9313,-85.78626,-233.35878,MPU1
1.99994,1.99994,-1.93896,-91.83206,-60.92366,172.49619,MPU2
-2.37549,0.50293,0.71631,-42.13741,-69.93893,21.57252,MPU1
0.58105,0.08203,1.6394,-42.65649,-56.03817,85.80153,MPU2
-0.20435,0.22534,0.70239,-21.38931,-37.28244,32.54962,MPU1
0.58789,0.00049,0.83203,-54.72519,-18.0916,31.76336,MPU2
-0.39673,0.37939,1.03882,-5.14504,-35.22137,22.9313,MPU1
0.58716,0.02832,1.2832,2.98473,4.78626,-7.9313,MPU2
-0.27905,0.31519,0.9231,-15.45038,-1.31298,-7.63359,MPU1
0.34058,0.01172,0.86987,-15.77863,-14.45802,-5.58779,MPU2
-0.38721,0.30298,0.97021,20.99237,9.83206,-0.24427,MPU1
0.27783,-0.02075,0.90356,0.06107,3.32824,-11.16794,MPU2
-0.25732,0.2478,0.90747,4.56489,4.87023,-13.16031,MPU1
0.29175,-0.0061,0.86719,-5.26718,-9.22137,-9.15267,MPU2
-0.29224,0.2605,0.80029,3.12977,9.54198,-5.09924,MPU1
0.24854,-0.00464,0.83716,-10.46565,3.50382,-10.05344,MPU2
-0.40186,0.25269,0.93115,2.74809,3.49618,0.12214,MPU1
0.31201,-0.01953,1.00024,3.96183,3.67939,-7.10687,MPU2
-0.31763,0.2417,0.87354,3.51145,2.74809,-7.75573,MPU1
0.29443,-0.03271,0.95117,-4.84733,1.47328,-4.62595,MPU2
-0.37524,0.28809,0.97266,5.9084,2.62595,5.93893,MPU1
0.29517,-0.02197,0.93066,-1.41221,-4.48855,-4.63359,MPU2
-0.302,0.26172,0.854,6.53435,-0.24427,1.03817,MPU1
0.33838,0.00195,0.88794,-5.67939,1.74046,-13.9771,MPU2
-0.37939,0.30273,0.92114,4.58015,-1.0687,6.39695,MPU1
0.30347,-0.02319,0.99072,7.64885,3.90076,-12.42748,MPU2
-0.42432,0.29419,0.95825,14.30534,6.45802,14.94656,MPU1
0.27393,-0.01001,0.92285,-2.38931,-4.45038,-2.22137,MPU2
-0.28613,0.26807,0.85693,6.01527,7.03817,-3.43511,MPU1
0.29834,-0.00708,0.8833,-2.38931,-3.64885,-2.52672,MPU2
-0.35205,0.30518,0.90796,7.98473,-3.14504,5.70992,MPU1
0.35107,0.00146,0.91553,-3.03817,-1.58015,-3.61069,MPU2
-0.31494,0.28809,0.85913,-8.99237,1.32824,-0.61069,MPU1
0.31274,0.0022,0.95044,-5.23664,2.03053,-1.69466,MPU2
-0.37915,0.28809,0.92749,-7.23664,0.0916,13.54198,MPU1
0.29224,-0.01123,1.00073,6.76336,-7.41985,3.08397,MPU2
-0.31641,0.27222,0.90405,4.94656,3.77099,3.89313,MPU1
0.3335,-0.00537,0.87549,-2.27481,-0.38931,0.08397,MPU2
-0.35059,0.31177,0.90796,4.38168,0.73282,-1.51145,MPU1
0.35938,0.00464,0.95386,0.67176,-0.77863,0.27481,MPU2
-0.36182,0.29761,0.86816,-2.9313,2.39695,-1.72519,MPU1
0.32031,-0.00146,0.87769,-12.57252,-0.30534,2.41221,MPU2
-0.36523,0.31836,0.86401,-16.9313,0.19847,4.25954,MPU1
0.34302,-0.01001,0.9939,3.9084,3.64122,-3.0916,MPU2
-0.42017,0.29297,0.96582,-6.91603,5.08397,10.77863,MPU1
0.25317,-0.00708,0.86475,3.8855,-9.62595,1.80153,MPU2
-0.2832,0.25586,0.87622,-4.24427,4.59542,-2.33588,MPU1
0.34766,-0.00732,0.91943,2.19084,-1.14504,-2.64885,MPU2
-0.35791,0.28589,0.90991,4.19847,1.8626,0.9313,MPU1
0.31445,0.0166,0.89258,-0.0687,-4.29771,-2.84733,MPU2
-0.3103,0.26367,0.89282,3.09924,0.44275,-4.99237,MPU1
0.29858,0.00757,0.94238,-2.06107,2.05344,-0.42748,MPU2
-0.39282,0.27661,0.92041,3.83206,0.99237,4.80916,MPU1
0.33789,-0.00366,0.91943,-3.58779,-2.47328,-2.41221,MPU2
