acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.17261,0.28979,0.96631,1.38931,-0.99237,2.27481,MPU1
-0.07544,-0.08643,0.95703,-2.33588,-1.1145,2.36641,MPU2
-0.04346,-0.13989,0.96753,-2.87786,1.59542,-1.38168,MPU2
-0.25049,0.24976,0.97461,2.9771,-1.22137,0.15267,MPU1
-0.03735,-0.146,0.97632,0.00763,0.19084,0.34351,MPU2
-0.24048,0.25415,0.95679,2.38168,-0.87023,1.96947,MPU1
-0.02246,-0.13818,0.96973,0.19084,-2.33588,0.65649,MPU2
-0.2312,0.24585,0.95605,3.09924,-0.48855,1.41985,MPU1
-0.01978,-0.13989,0.95728,-0.79389,-2.46565,0.08397,MPU2
-0.22534,0.24756,0.94385,2.54962,-0.03053,0.82443,MPU1
-0.02881,-0.1438,0.95459,-0.0916,-1.53435,-0.67176,MPU2
-0.2356,0.2522,0.94556,2.0458,-0.0458,0.99237,MPU1
-0.03491,-0.13745,0.95996,-0.83969,0.52672,0.46565,MPU2
-0.2373,0.24463,0.93994,1.45038,-1.26718,0.56489,MPU1
-0.02881,-0.13818,0.95581,-1.96183,-1,0.03817,MPU2
-0.23901,0.25684,0.94165,1.19084,0.47328,0.77863,MPU1
-0.04224,-0.13892,0.96826,-1.22901,-1.73282,0.70229,MPU2
-0.22705,0.25171,0.95068,1.0687,2.32061,0.65649,MPU1
-0.03833,-0.14062,0.97729,-1.51908,-0.33588,0.73282,MPU2
-0.22876,0.2522,0.97583,3.98473,-0.30534,1.25191,MPU1
-0.02246,-0.13208,0.95361,-1.14504,-1.90076,0.32061,MPU2
-0.23682,0.24902,0.94482,2.83969,1.55725,0.39695,MPU1
-0.03711,-0.12622,0.94189,-1.45038,-1.59542,-0.27481,MPU2
-0.23218,0.24463,0.95093,1.92366,-1.92366,0.51908,MPU1
-0.02783,-0.13892,0.97974,-1.36641,0.65649,0.01527,MPU2
-0.23364,0.24536,0.96069,2.47328,0.44275,0.61069,MPU1
-0.03271,-0.14087,0.96338,-0.47328,0.48092,-0.30534,MPU2
-0.23267,0.24658,0.9541,2.1374,0.76336,0.61069,MPU1
-0.02759,-0.13574,0.95972,-2.29771,0.38931,0.67176,MPU2
-0.2312,0.25098,0.9624,2.1374,0.9313,0.59542,MPU1
-0.03101,-0.13062,0.96973,-0.84733,-2.35115,-0.43511,MPU2
-0.22266,0.25415,0.95117,2.15267,-0.12214,0.03053,MPU1
-0.02759,-0.14307,0.9834,-0.54198,0.8855,0,MPU2
-0.23755,0.25903,0.95532,2.10687,-0.8855,0.71756,MPU1
-0.0332,-0.14453,0.98071,0.58015,-0.81679,-0.76336,MPU2
-0.23315,0.24976,0.95215,3.43511,-2.0916,1.03817,MPU1
-0.03516,-0.13159,0.95605,-0.9771,-0.53435,-0.0229,MPU2
-0.23706,0.25342,0.9375,2.10687,-1.12977,1.09924,MPU1
-0.03369,-0.1311,0.94238,-1.51145,-0.82443,0.48092,MPU2
-0.22876,0.2478,0.93945,0.03053,0.35115,0.0458,MPU1
-0.03809,-0.13184,0.94897,-4.23664,-0.96183,0.82443,MPU2
-0.23999,0.25,0.95508,2.24427,-0.65649,0.8855,MPU1
-0.03052,-0.13672,0.96045,-2.34351,-0.58779,0.83206,MPU2
-0.23779,0.24854,0.96484,0.79389,0.99237,1.49618,MPU1
-0.02637,-0.13696,0.98804,-0.06107,-1.79389,1.82443,MPU2
-0.23145,0.24976,0.94824,2.0916,4.32061,2.39695,MPU1
-0.02271,-0.12769,0.9541,-0.83206,-2.54198,0.18321,MPU2
-0.22974,0.25903,0.96997,2.82443,-3.28244,2.12214,MPU1
-0.02124,-0.13721,0.98438,-0.79389,0.9542,0.51908,MPU2
-0.23877,0.24829,0.97217,2.90076,-3.0229,0.29008,MPU1
-0.0376,-0.13965,0.9895,0.29008,-2.53435,0.12214,MPU2
-0.23999,0.24927,0.95532,1.92366,-0.38168,1.9084,MPU1
-0.03809,-0.1311,0.95752,-0.66412,-3.41221,0.76336,MPU2
-0.2229,0.25415,0.95679,4.01527,-3.54198,1.96947,MPU1
-0.02173,-0.12354,0.96753,0.66412,0.29771,0.23664,MPU2
-0.21802,0.25415,0.94556,3.35878,-1.03817,-0.94656,MPU1
-0.02515,-0.12305,0.94946,0.16794,-0.85496,-2.16794,MPU2
-0.21704,0.25391,0.92798,1.74046,1.89313,-0.53435,MPU1
-0.03931,-0.12085,0.92896,-2.41221,-1.83206,-0.93893,MPU2
-0.2312,0.25146,0.95312,1.80153,-0.64122,0.9313,MPU1
-0.03101,-0.12866,0.9563,-2.61069,-2.33588,0.56489,MPU2
-0.23462,0.26074,0.95361,1.72519,-1.63359,1.9084,MPU1
-0.00952,-0.12524,0.9729,-1.03817,-0.48855,-0.48855,MPU2
-0.22925,0.26318,0.95557,1.0687,0.22901,0.82443,MPU1
-0.02051,-0.12158,0.96997,-0.74809,-0.32824,0.49618,MPU2
-0.22485,0.26245,0.95117,1.9542,0,0.35115,MPU1
-0.02979,-0.11279,0.95898,-2.22901,-2.44275,-0.57252,MPU2
-0.24243,0.26343,0.9668,3.14504,-0.48855,0.64122,MPU1
-0.04199,-0.11987,0.95923,-0.80153,-0.27481,1.61832,MPU2
-0.22876,0.25928,0.94897,1.75573,0,1.9542,MPU1
-0.01685,-0.12695,0.9812,0.58779,-0.0916,0.9313,MPU2
-0.22437,0.26099,0.95654,1.67939,-0.87023,1.32824,MPU1
-0.02246,-0.12622,0.96045,-1.38168,-2.38931,0.27481,MPU2
-0.22925,0.25781,0.97363,3.93893,3.22137,2.16794,MPU1
-0.02563,-0.12305,0.95947,0.42748,1.42748,2.06107,MPU2
-0.21655,0.26343,0.92798,0.03053,1.55725,1.16031,MPU1
-0.02612,-0.11694,0.97339,-4.61832,-0.69466,3.9542,MPU2
-0.22266,0.26611,0.96118,1.46565,9.54198,0.71756,MPU1
-0.03296,-0.11865,0.96118,-5.16031,10.39695,4.41221,MPU2
-0.24805,0.26855,0.9519,2.42748,9.25191,-0.16794,MPU1
-0.27124,-0.31128,1.29541,114.69466,17.96947,99.31298,MPU2
1.27808,-0.52686,1.61719,500.25955,168.01527,-486.85495,MPU1
1.99994,-2,-2,10.33588,219.93893,-145.01527,MPU2
2.0686,0.59204,2.39673,-23.14504,-110.09161,-57.1145,MPU1
-0.98877,0.20972,0.96558,-100.64122,-41.35878,79.74046,MPU2
-0.43652,0.43848,1.04004,-95.0229,-25.32825,-25.93893,MPU1
0.31543,0.07153,1.25537,-25.36641,-23.70992,48.17557,MPU2
-0.31885,0.37354,1.01465,-20.96183,-47.03817,24.0916,MPU1
0.41919,0.03491,0.92773,-57.15267,-4.54962,20.09924,MPU2
-0.41235,0.37671,1.12378,-6.15267,-1.61832,5.92366,MPU1
0.32764,0.03198,0.9624,-5.00763,-1.47328,-6.10687,MPU2
-0.11572,0.27002,0.86255,-10.10687,-4.59542,-11.19084,MPU1
0.35107,-0.01562,1.02759,-14.28244,12.57252,-0.29008,MPU2
-0.54395,0.31836,0.98267,-1.70992,11.26718,1.35878,MPU1
0.32861,-0.00488,1.04297,5.77099,0.70229,-10.82443,MPU2
-0.34839,0.26025,0.85327,-7.57252,-2.01527,10.27481,MPU1
0.30933,-0.0061,0.94263,-6.70992,3.58779,-6.62595,MPU2
-0.36523,0.27905,0.98291,3.43511,10.33588,7.61832,MPU1
0.34082,-0.00928,1.052,7.56489,0.52672,-5.08397,MPU2
-0.37915,0.32886,0.9834,11.66412,7.9084,15.48092,MPU1
0.30493,-0.03052,0.92847,6.48855,-1.85496,-0.32824,MPU2
-0.23584,0.27124,0.88354,4.01527,9.16031,1.20611,MPU1
0.30566,-0.01074,0.92725,3.36641,-0.10687,-3.94656,MPU2
-0.35767,0.32397,0.92456,8.0916,0.41221,17.64886,MPU1
0.25781,-0.00098,0.89697,1.54198,-10.58015,3.19847,MPU2
-0.22656,0.26636,0.87891,4.68702,4.74809,-0.25954,MPU1
0.31152,0.01367,0.89648,-4.74809,0.22901,-3.75573,MPU2
-0.36768,0.30347,0.93945,3.87786,0.25954,5.22137,MPU1
0.29077,0.00049,1.01782,7.96183,0.08397,-2.50382,MPU2
-0.31958,0.29614,0.87354,-0.90076,2.71756,-0.27481,MPU1
0.29053,0.02441,0.8772,-17.33588,-2.55725,-1.03817,MPU2
-0.4082,0.30542,0.87793,-2.27481,1.63359,4.59542,MPU1
0.26099,0.00293,0.99658,7.08397,-2.0687,4.29008,MPU2
-0.35156,0.27759,0.94434,4.25954,7.84733,-0.0916,MPU1
0.30225,-0.01099,0.85132,-17.65649,-5.46565,0.49618,MPU2
-0.3064,0.28979,0.88989,2.03053,4.59542,-15.41985,MPU1
0.29663,-0.00854,0.92749,-6.20611,-5.79389,-2,MPU2
-0.34277,0.29517,0.89771,2.38168,-0.33588,-2.27481,MPU1
0.32617,-0.02661,0.93799,-5.07634,2.1374,0.06107,MPU2
