gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
-2.00000,-0.29008,1.80153,-0.23853,-0.02295,0.94141,MPU1
-2.62595,0.48855,0.74809,0.01367,-0.17578,0.96265,MPU2
-2.79389,0.45802,-0.70229,-0.21851,-0.02588,0.93701,MPU1
-6.29008,-0.30534,1.32824,-0.00488,-0.18970,0.98096,MPU2
-2.59542,2.00000,0.04580,-0.23096,-0.05688,0.96875,MPU1
-12.74809,-6.68702,1.49618,-0.01611,-0.19385,0.91748,MPU2
-18.16794,0.64122,-0.48855,-0.20972,-0.04785,0.95728,MPU1
-36.09160,-2.36641,12.62595,0.04150,-0.21729,1.09692,MPU2
-22.50382,47.12977,32.79389,-0.32422,-0.17407,1.40356,MPU1
7.63359,14.30534,32.83969,0.22607,-0.67554,2.01611,MPU2
123.66412,-20.59542,4.58015,-0.25977,-0.65967,2.54419,MPU1
157.55725,48.96183,-45.92366,0.29150,-0.42847,1.48218,MPU2
141.38931,-11.70992,-4.47328,-0.30371,-0.03809,0.75610,MPU1
109.12977,25.48092,-13.05344,-0.38940,-0.05029,0.37744,MPU2
79.54198,-51.00763,8.77863,-0.40723,0.26782,0.28491,MPU1
55.43512,-42.35115,-14.41221,-0.28491,0.24731,0.16992,MPU2
8.42748,-84.62595,-15.26718,-0.17554,0.36548,0.30225,MPU1
10.30534,-104.54962,-12.32061,-0.12329,0.14014,0.56396,MPU2
12.41221,-52.74809,3.92366,-0.06787,0.19727,0.78979,MPU1
14.41221,16.48855,-6.91603,0.24805,0.18945,0.84741,MPU2
6.39695,32.03053,-9.51145,-0.00806,0.31470,0.59326,MPU1
-26.59542,-6.74809,-11.51145,-0.14429,0.21069,0.60571,MPU2
-19.41985,-16.99237,-1.96947,-0.29761,0.25342,0.91284,MPU1
-13.37405,-26.77863,2.96183,-0.03516,0.04736,1.00024,MPU2
-15.49618,-10.06107,-0.68702,-0.07153,0.22217,0.94604,MPU1
-19.70992,-1.61832,3.92366,0.06567,0.09668,0.99878,MPU2
-12.10687,7.89313,7.66412,-0.12549,0.18091,1.03418,MPU1
-6.53435,-3.90840,9.14504,0.07935,0.03882,1.07617,MPU2
-4.76336,-8.44275,-1.86260,-0.00781,0.14746,1.06689,MPU1
-6.01527,-6.13740,-7.22137,0.14478,0.06323,1.04443,MPU2
1.83206,1.67939,-2.59542,-0.09839,0.16040,1.02832,MPU1
0.30534,8.16794,-3.72519,0.08740,0.05786,1.01636,MPU2
1.46565,-0.27481,-3.00763,-0.12866,0.18018,0.99414,MPU1
0.16794,1.74046,-3.40458,0.02686,0.05322,0.98608,MPU2
2.41221,-1.14504,-3.03817,-0.11816,0.19482,0.97534,MPU1
-4.27481,1.34351,-2.65649,0.02881,0.07275,0.96582,MPU2
0.50382,0.91603,1.16031,-0.14795,0.19702,0.96582,MPU1
-1.96947,-0.61069,0.15267,0.02881,0.07080,0.95386,MPU2
0.30534,0.70229,0.09160,-0.10400,0.19189,0.95728,MPU1
-4.87023,1.77099,0.25954,0.06299,0.07886,0.94604,MPU2
-2.74809,2.64122,0.91603,-0.11011,0.19629,0.94409,MPU1
-6.67176,0.67176,1.45038,0.03711,0.05713,0.97217,MPU2
-3.11450,5.61832,0.13740,-0.09155,0.17871,0.95020,MPU1
-9.09924,2.90076,1.37405,0.02734,0.05151,0.95850,MPU2
-5.00763,9.11450,0.15267,-0.10474,0.18384,0.94946,MPU1
-18.19847,0.48855,0.68702,0.02148,0.07275,0.92798,MPU2
-15.41985,2.76336,1.23664,-0.16382,0.14868,1.06079,MPU1
-13.09924,3.84733,39.32824,-0.06860,-0.26782,1.49707,MPU2
87.06870,41.52672,50.13741,-0.39746,-0.43945,2.34839,MPU1
254.04581,-14.15267,-45.41985,0.45386,-1.06641,3.22681,MPU2
347.48093,-146.88550,24.73282,-0.88745,-0.71680,2.81421,MPU1
403.80151,3.95420,-16.91603,-0.16821,-0.81763,1.46484,MPU2
426.54962,-84.48855,73.41985,-0.24536,-0.59424,0.63452,MPU1
387.31299,123.61832,22.36641,0.09399,-0.34277,-0.30298,MPU2
337.29770,-58.67176,63.14504,0.01367,0.04858,-0.73022,MPU1
311.83206,-108.41222,9.02290,-0.27612,0.40942,-1.28345,MPU2
164.30534,-215.43512,45.09924,0.18970,0.64111,-1.31982,MPU1
92.13741,-112.58015,27.55725,0.12720,1.06714,-1.33228,MPU2
-2.73282,-36.07634,12.22901,0.79077,0.99097,-1.17139,MPU1
-42.07634,-40.47328,-22.68702,0.24341,1.08545,-0.53906,MPU2
-52.12214,0.73282,-29.58779,0.29590,0.88501,-0.18018,MPU1
-64.42748,-5.98473,-21.64886,-0.03516,0.91211,0.03223,MPU2
-32.36641,14.38168,-25.92366,0.14551,0.92334,0.21802,MPU1
-23.98473,-1.25191,-15.67939,-0.09375,0.87061,0.31274,MPU2
-7.98473,-0.06107,-17.72519,0.13110,1.03101,0.30859,MPU1
-18.67175,-6.91603,-13.57252,-0.06543,1.00513,0.30396,MPU2
-13.16031,8.39695,-11.09924,0.21240,1.06104,0.21777,MPU1
-7.81679,24.25954,-3.11450,-0.02539,0.95532,0.35938,MPU2
8.61069,16.27481,1.55725,0.12158,0.99683,0.30469,MPU1
-2.42748,-0.45802,8.58015,-0.11377,0.94751,0.22754,MPU2
-5.12977,-5.61832,4.76336,0.19238,0.99512,0.22754,MPU1
-4.99237,1.49618,2.41221,-0.00708,0.92871,0.29272,MPU2
6.91603,2.68702,0.90076,0.17651,0.93823,0.30542,MPU1
0.99237,1.22137,1.61832,-0.02954,0.90015,0.25220,MPU2
-3.26718,-2.12214,-1.28244,0.19971,0.96948,0.20264,MPU1
-5.11450,-0.07634,-1.67939,0.01245,0.90723,0.26904,MPU2
-0.91603,1.23664,-3.89313,0.21655,0.94702,0.22363,MPU1
-3.70992,-2.48855,-5.28244,0.00659,0.91675,0.23413,MPU2
1.95420,-3.06870,-10.18321,0.21387,0.94507,0.22314,MPU1
-3.06870,0.30534,-7.45038,-0.04248,0.92358,0.24512,MPU2
-0.54962,3.28244,-5.29771,0.17236,0.99683,0.16504,MPU1
-7.98473,-2.45802,-7.49618,-0.06030,0.96436,0.19043,MPU2
-1.96947,4.97710,-6.70229,0.15601,1.00903,0.18628,MPU1
-5.60305,0.88550,-4.33588,-0.08545,0.94800,0.24707,MPU2
-2.36641,1.41985,-1.57252,0.10986,1.01367,0.23584,MPU1
-5.86260,-1.89313,1.69466,-0.08325,0.93823,0.24536,MPU2
-4.51908,-0.13740,1.93893,0.16724,0.99609,0.21143,MPU1
-5.09924,0.13740,0.22901,-0.04126,0.93384,0.26514,MPU2
2.74809,8.12214,-0.13740,0.15381,0.98047,0.24609,MPU1
5.78626,9.31298,0.19847,-0.06738,0.90503,0.28784,MPU2
1.28244,1.31298,3.43511,0.11841,0.98438,0.23389,MPU1
-0.91603,-0.04580,2.33588,-0.05200,0.92090,0.26196,MPU2
-1.00763,0.65649,0.71756,0.18823,0.96191,0.22485,MPU1
-7.41985,-6.09160,-2.42748,-0.03076,0.93286,0.22412,MPU2
-2.03053,1.09924,-2.16794,0.17847,0.96411,0.22314,MPU1
-1.87786,2.91603,-3.23664,-0.03882,0.92358,0.24634,MPU2
0.44275,2.61069,-3.23664,0.14355,0.97192,0.22339,MPU1
-8.38168,0.90076,-4.09160,-0.06689,0.94629,0.19116,MPU2
-7.86260,3.40458,-5.26718,0.15308,1.00220,0.16724,MPU1
-7.40458,2.58015,-1.96947,-0.06177,0.89453,0.30908,MPU2
0.22901,3.67939,0.54962,0.10791,0.97510,0.29102,MPU1
-1.23664,0.93130,0.36641,-0.04980,0.92432,0.31372,MPU2
-2.30534,3.11450,0.10687,0.14917,0.99756,0.23364,MPU1
-14.54962,6.06107,-1.54198,-0.04492,0.94360,0.23560,MPU2
-9.67939,11.14504,-3.22137,0.15698,0.99048,0.22144,MPU1
-5.54198,-1.95420,-2.79389,-0.08545,0.87915,0.32178,MPU2
-1.43511,-2.03053,-0.03053,0.08423,0.96777,0.30127,MPU1
