acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.1687,0.09106,1.0061,2.71756,-0.96183,-0.06107,MPU1
-0.2959,-0.40063,0.83081,-1.74046,-1.83206,0.10687,MPU2
-0.22412,-0.35327,0.87646,-1.53435,-1.90076,-0.19084,MPU2
-0.10425,0.1001,0.98779,-0.12214,-0.67176,1.12977,MPU1
-0.21411,-0.3479,0.89307,-2.78626,1.87023,0.63359,MPU2
-0.11768,0.09668,1.01636,0.58015,-1.00763,2.22901,MPU1
-0.21973,-0.35059,0.90698,0.39695,-2.32061,0.74046,MPU2
-0.10498,0.09546,1.00464,2.22901,0.39695,2.0458,MPU1
-0.23486,-0.34961,0.86792,-3.03817,-0.93893,2.9313,MPU2
-0.09473,0.09595,1.01953,1.69466,-0.83969,2.64122,MPU1
-0.22925,-0.35181,0.91284,-0.26718,-2.44275,1.9313,MPU2
-0.11084,0.10547,1.01147,1.49618,-1.32824,4.0458,MPU1
-0.19507,-0.34888,0.90088,-2.71756,0.51145,2.44275,MPU2
-0.08398,0.09473,1.02051,2.82443,-7.00763,5.83206,MPU1
-0.18848,-0.35205,0.89453,1.40458,-2.99237,-1,MPU2
-0.11304,0.10229,0.99707,2.0458,-0.96183,1.70992,MPU1
-0.20386,-0.34473,0.86523,-1.74809,1.99237,1.0229,MPU2
-0.10376,0.10376,1.00415,1.98473,0.59542,1.54198,MPU1
-0.22339,-0.34424,0.87915,-1.08397,-3.8626,0.57252,MPU2
-0.0957,0.09692,0.9856,0.36641,-0.79389,2.42748,MPU1
-0.20679,-0.35303,0.89844,-1.65649,1.8855,1.81679,MPU2
-0.08667,0.10376,1.0083,1.64885,-0.07634,0.76336,MPU1
-0.20996,-0.34009,0.86279,-3.08397,-2.62595,-0.76336,MPU2
-0.07739,0.09619,0.99683,0.42748,2.9313,-0.10687,MPU1
-0.2229,-0.36157,0.9021,-0.41985,2.67176,0.25954,MPU2
-0.11621,0.09961,0.99951,2.10687,-3.70992,1.48092,MPU1
-0.21655,-0.34521,0.88721,-0.47328,-2.40458,-0.47328,MPU2
-0.10742,0.1001,0.98291,0.91603,0.21374,1.41985,MPU1
-0.229,-0.34912,0.87964,-3.41221,0.52672,1.60305,MPU2
-0.09229,0.09473,1.01294,2.50382,0.1374,1.19084,MPU1
-0.21289,-0.34961,0.88037,-1.79389,-0.76336,-0.0458,MPU2
-0.0835,0.09033,0.98315,0.64122,0.58015,0.45802,MPU1
-0.21094,-0.3457,0.86084,-3.76336,-0.73282,-0.32824,MPU2
-0.08008,0.09375,0.99536,0.61069,0.79389,-0.38168,MPU1
-0.20215,-0.35278,0.87476,-3.27481,-1.67939,-2.93893,MPU2
-0.10718,0.1001,0.98657,-2.53435,-1.38931,-0.74809,MPU1
-0.23755,-0.36108,0.88232,-5.92366,-0.1374,-0.37405,MPU2
-0.10278,0.0874,1.0415,0.85496,0.32061,0.62595,MPU1
-0.22559,-0.36108,0.89258,-1.50382,-1.36641,0.69466,MPU2
-0.08398,0.07983,1.01099,1.75573,-1.57252,1.23664,MPU1
-0.19922,-0.36523,0.86938,-3.75573,-4.74046,-0.29771,MPU2
-0.0437,0.05103,1.02734,-0.85496,-6.18321,0.99237,MPU1
-0.11523,-0.40283,0.91821,-2.80153,-2.18321,-3.19847,MPU2
0.03442,0.00854,1.01929,-2.42748,-5.78626,1.34351,MPU1
0.03882,-0.45825,1.04346,3.36641,-5.16031,-5.8626,MPU2
0.48193,-0.16528,1.20972,18.82443,-18.13741,0.22901,MPU1
0.96851,-0.5708,1.36426,31.09924,42.62595,-43.52672,MPU2
1.58252,-0.50659,1.40991,68.91603,-1.1145,-109.55725,MPU1
1.99994,-0.65601,1.80542,134.22137,107.96947,-201.51909,MPU2
1.74951,-0.86963,1.35645,127.48092,-68.65649,-339.03818,MPU1
1.69019,-1.07544,0.98242,166.9771,175.03053,-250.13741,MPU2
0.63599,-1.50781,0.91797,114.68702,-16.24427,-480.229,MPU1
-0.01929,-1.92017,0.17334,199.67175,115.48855,-250.13741,MPU2
-0.86304,-1.72949,1.02686,88.50381,-85.17558,-435.19083,MPU1
-1.06763,-2,0.19922,98.80153,153.43512,-250.13741,MPU2
-2.09668,-0.86743,1.20215,53.89313,10.74809,-280.06107,MPU1
-1.90454,-1.40918,-0.09546,77.59542,20.9542,-147.96184,MPU2
-1.77173,-0.16235,0.8147,19.72519,-80.27481,-68.10687,MPU1
-1.20215,-0.59473,0.18872,10.16794,-45.03053,-42.06107,MPU2
-1.01685,0.09766,0.71387,-19.12977,-39.58779,8.32061,MPU1
-0.71387,-0.46411,0.53711,-2.29771,-29.23664,-6.34351,MPU2
-0.43555,0.16479,0.81665,-5.96947,-11.84733,-6.91603,MPU1
-0.53979,-0.27637,0.60913,-7.38168,1.47328,-19.80153,MPU2
-0.44727,0.22437,0.8269,-14.80916,7.67939,-16.64122,MPU1
-0.61157,-0.31104,0.76733,-20.64886,1.62595,-9.9313,MPU2
-0.35352,0.23755,0.96191,-16.45802,-1.57252,-7.03817,MPU1
-0.45728,-0.29883,0.85815,-12.35114,-9.29771,-12.53435,MPU2
-0.30542,0.25586,0.98438,-11.28244,1.49618,3.37405,MPU1
-0.39844,-0.31494,0.84644,-13.23664,3.61069,1.57252,MPU2
-0.26831,0.229,0.96289,-7.89313,4.18321,7.58779,MPU1
-0.37695,-0.30835,0.85254,-9.30534,-7.56489,5.24427,MPU2
-0.1958,0.18726,0.96851,-5.51145,-1.37405,7.28244,MPU1
-0.39404,-0.32471,0.85498,-9.77863,-6.68702,2.9313,MPU2
-0.20288,0.17334,1.00977,-0.19847,-2.48855,5.0229,MPU1
-0.37061,-0.35107,0.87378,-1.82443,-0.45038,2.51908,MPU2
-0.27002,0.1853,0.94336,-2.38168,2.73282,8.33588,MPU1
-0.37354,-0.32227,0.84741,-5.71756,1.23664,4.19847,MPU2
-0.23999,0.19751,1.01587,-2.91603,0.48855,6.25954,MPU1
-0.40503,-0.32056,0.8396,-8.09924,-4.62595,6.45802,MPU2
-0.23779,0.18335,0.99756,-1.77099,2.67176,10.85496,MPU1
-0.39844,-0.33765,0.84229,-6.84733,-4.61069,11.27481,MPU2
-0.18066,0.17773,0.97949,-0.67176,-1.72519,11.23664,MPU1
-0.32446,-0.31592,0.86792,-4.16031,-4.24427,6.12977,MPU2
-0.17725,0.19165,0.97241,-3.12977,-1.83206,7.75573,MPU1
-0.31763,-0.31934,0.85229,-7.65649,-3.92366,2.9771,MPU2
-0.21436,0.18457,0.99023,-2.39695,-4.21374,9.16031,MPU1
-0.35229,-0.32568,0.84888,-4.72519,-8.8855,5.03817,MPU2
-0.15527,0.16333,1.02979,1.31298,-8.50382,6.82443,MPU1
-0.36816,-0.33789,0.84033,0.58015,-12.42748,3.58779,MPU2
-0.20703,0.17261,0.95898,1.96947,-2.47328,10.32061,MPU1
-0.31836,-0.33765,0.84863,-1.19847,-3.19084,7.0229,MPU2
-0.15698,0.16187,0.96973,5.00763,-0.48855,5.87786,MPU1
-0.31836,-0.30957,0.823,-1.57252,-3.73282,2.79389,MPU2
-0.17236,0.17822,0.93555,-2.15267,-0.87023,4.01527,MPU1
-0.3147,-0.30933,0.83813,-7.21374,3.77099,3.94656,MPU2
-0.13062,0.18115,1.01196,0.58015,0.87023,0.64122,MPU1
-0.30298,-0.30762,0.85132,-4.51908,1.0687,-1.84733,MPU2
-0.11938,0.18359,0.97266,-1.67939,4.51908,-6.33588,MPU1
-0.33496,-0.31909,0.83325,-5.27481,3.70229,-5.25954,MPU2
-0.18311,0.17627,0.98438,-4.68702,1.80153,-4.16794,MPU1
-0.37817,-0.37378,0.87036,-3.83206,-1.10687,-3.45802,MPU2
-0.25488,0.17676,1.03833,1.63359,0.33588,2.35115,MPU1
-0.37256,-0.36597,0.86865,-1.41221,-3.37405,1.71756,MPU2
-0.22388,0.15649,1.02393,4.21374,-0.9313,5.41985,MPU1
-0.34033,-0.33496,0.85449,-0.83969,0.51145,3.76336,MPU2
-0.21362,0.18042,0.99072,3.49618,3.9084,4.67176,MPU1
-0.34473,-0.33765,0.84692,-1.1145,0.81679,4.62595,MPU2
-0.19458,0.1665,0.948,1.17557,-1.69466,3.77099,MPU1
-0.35278,-0.33984,0.85376,-2.64122,0.0458,2.19847,MPU2
-0.18677,0.16577,1.01416,4.18321,1.63359,1.0687,MPU1
-0.34302,-0.33594,0.82983,-0.68702,-0.54962,2.50382,MPU2
-0.17358,0.16504,0.95508,1.9542,2.45802,0.91603,MPU1
-0.35522,-0.33618,0.81323,-2.70992,-0.50382,1.38168,MPU2
-0.21265,0.16602,0.95459,-0.91603,-2.51908,3.80153,MPU1
-0.34033,-0.34253,0.85596,-2.78626,-2.93893,1.03817,MPU2
-0.13721,0.15747,1.02563,5.08397,2.24427,-1.29771,MPU1
-0.354,-0.32349,0.80493,-2.00763,0.80916,-0.0916,MPU2
-0.23389,0.18066,0.93848,-3.12977,0.36641,1.54198,MPU1
-0.35498,-0.34204,0.87256,-1.84733,-4.09924,-0.74046,MPU2
-0.19092,0.17261,1.00635,2.79389,-1.66412,1.58779,MPU1
-0.34106,-0.33936,0.85181,-1.51145,-0.03817,-0.66412,MPU2
-0.18994,0.17505,0.99976,2.35115,-5.78626,-1.57252,MPU1
-0.36768,-0.34692,0.84839,0.62595,-2.60305,0.14504,MPU2
-0.1814,0.17798,0.96899,2,1.8626,-0.61069,MPU1
-0.36768,-0.33838,0.85474,-0.38168,-2.93893,0.1374,MPU2
-0.19995,0.18115,0.99365,4.03053,-0.33588,3.66412,MPU1
-0.34302,-0.33179,0.86377,0.22901,-2.1374,1.58015,MPU2
-0.17969,0.17969,0.98682,4.8855,-1.72519,2.56489,MPU1
-0.33521,-0.32202,0.84668,-0.58015,0.75573,1.28244,MPU2
-0.198,0.17847,0.9668,1.72519,-1.92366,1.83206,MPU1
-0.3291,-0.32202,0.85083,-3.16031,-2.69466,1.20611,MPU2
-0.15356,0.1709,1.01465,2.71756,2.35115,-0.73282,MPU1
-0.33838,-0.32935,0.85718,0.61069,1.54962,-0.1145,MPU2
-0.19263,0.17847,0.97021,4,-2.67176,0.64122,MPU1
-0.3335,-0.3335,0.84204,-0.12214,-0.63359,-0.38931,MPU2
-0.16309,0.18604,0.96826,3.26718,-0.8855,-0.96183,MPU1
-0.34106,-0.31543,0.81665,-1.67939,2.54198,-1.45038,MPU2
-0.21704,0.18091,0.97803,2.19847,1.34351,-0.45802,MPU1
-0.35425,-0.323,0.82349,-3.65649,1.29008,-0.23664,MPU2
-0.19849,0.18506,1.00366,3.48092,0.15267,0.07634,MPU1
-0.35669,-0.33081,0.83887,-0.39695,-0.40458,0.9084,MPU2
-0.2002,0.17944,0.97046,2.39695,2.91603,2.30534,MPU1
-0.35913,-0.33154,0.84253,-3.58779,4.10687,2.82443,MPU2
-0.20264,0.18335,0.98389,-0.15267,0.22901,2.32061,MPU1
-0.34009,-0.33765,0.86621,-0.61069,-2.40458,0.58015,MPU2
