acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.1687,0.09106,1.0061,2.71756,-0.96183,-0.06107,MPU1
-0.2959,-0.40063,0.83081,-1.74046,-1.83206,0.10687,MPU2
-0.13916,-0.30078,0.91455,-2.87786,-1.89313,-0.1374,MPU2
-0.26807,0.05493,0.97729,3.0229,-0.36641,0,MPU1
-0.14722,-0.28442,0.89795,-1.77863,-2.71756,-1.1374,MPU2
-0.28125,0.04639,0.96362,1.98473,-1.37405,-0.71756,MPU1
-0.15063,-0.29858,0.9187,-0.9542,-0.69466,-1.0687,MPU2
-0.28198,0.05396,0.95654,2.41221,0.58015,-0.74809,MPU1
-0.15894,-0.28955,0.90894,-2.70229,0.84733,-0.33588,MPU2
-0.2981,0.05396,0.96899,0.96183,0.18321,0.76336,MPU1
-0.14746,-0.30225,0.91895,-1.70992,-0.39695,0.64122,MPU2
-0.28467,0.04663,0.95483,0.90076,-0.83969,0.06107,MPU1
-0.16064,-0.30103,0.92212,-2.32824,-0.59542,-0.0687,MPU2
-0.31616,0.05786,0.96655,-1.19084,0.44275,2.94656,MPU1
-0.15869,-0.30957,0.93945,-1.61069,-3.32061,2.16794,MPU2
-0.28271,0.05103,0.99292,2.29008,-2.90076,3.03817,MPU1
-0.14648,-0.28662,0.91333,-1.27481,-3.8626,1.48092,MPU2
-0.27783,0.04956,0.97852,2.33588,-0.90076,2.24427,MPU1
-0.15039,-0.30103,0.92432,0.83206,-3.62595,1.89313,MPU2
-0.26685,0.04443,0.97021,3.77099,-1.09924,2.50382,MPU1
-0.11816,-0.27905,0.90186,-1.19847,-0.32061,0.1374,MPU2
-0.25562,0.04395,0.96265,2.19847,-2.35115,-0.58015,MPU1
-0.15137,-0.29028,0.90308,-2.80916,-4.32824,-0.8626,MPU2
-0.27856,0.05127,1.00049,1.67939,-0.85496,0.44275,MPU1
-0.1333,-0.30371,0.95142,1.59542,-1.75573,-0.84733,MPU2
-0.2666,0.04272,0.95996,4.38168,-1.55725,-0.42748,MPU1
-0.14453,-0.28345,0.89014,-0.61069,-2.05344,-1.41985,MPU2
-0.28247,0.05298,0.95386,3.98473,-1.03817,0.70229,MPU1
-0.14819,-0.27026,0.87988,-2.24427,-0.56489,0.9542,MPU2
-0.23657,0.052,0.92261,-1.16031,-1.25191,-0.50382,MPU1
-0.12671,-0.27661,0.8877,-3.61069,-8.41985,-3.49618,MPU2
-0.26709,0.01978,0.96533,-2.16794,-13.25191,2.1374,MPU1
-0.04199,-0.32275,0.92627,-5.68702,-4.25954,3.38931,MPU2
0.11621,-0.01416,1.01978,3.34351,23.48092,-5.0229,MPU1
0.58398,-0.34937,1.05371,-11.03817,42.20611,-8.0916,MPU2
1.05811,-0.24658,1.53809,49.80153,46.39695,-60.51908,MPU1
1.69434,-0.37231,1.50903,55.75573,75.12977,-155.50381,MPU2
1.65015,-0.76831,1.86084,158.87022,31.00763,-287.75574,MPU1
1.66089,-1.15063,1.46582,145.66412,202.53435,-250.13741,MPU2
0.50562,-1.36182,1.68408,258.65649,-39.78626,-403.22137,MPU1
0.71167,-1.93018,0.88013,221.64885,129.59541,-250.13741,MPU2
-0.54077,-1.44214,0.68115,227.92366,79.61832,-394.1832,MPU1
-0.00586,-1.81323,0.28613,191.38931,188.61069,-250.13741,MPU2
-1.48901,-1.29199,0.38599,202.01527,-38.01527,-298.94656,MPU1
-1.30103,-1.28662,-0.37012,78.83969,47.79389,-227.83206,MPU2
-1.63623,-0.78271,0.14697,26.51908,-43.16031,-181.63359,MPU1
-1.64917,-1.17065,0.33691,-14.87786,-54.49618,-96.52672,MPU2
-1.74146,-0.33716,0.98364,5.83206,-26.42748,-23.49618,MPU1
-1.11938,-0.77539,0.70508,36.05344,-13.9084,-13.77099,MPU2
-0.84741,-0.11646,0.46118,32.35115,-8.25954,-1.40458,MPU1
-0.43555,-0.24219,0.43018,11.9313,32.41985,-20.35878,MPU2
-0.45142,0.06519,0.52466,14.54962,12.0916,-44.07634,MPU1
-0.41919,-0.23511,0.65796,-3.70992,37.19847,-49.31298,MPU2
-0.64429,0.13184,0.61133,-9.77099,29.0687,-57.67939,MPU1
-0.70532,-0.34375,0.69971,-17.23664,17.96183,-34.51908,MPU2
-0.8335,0.11133,0.77856,-12.06107,-7.00763,-17.58779,MPU1
-0.61353,-0.39233,0.84741,-4.87023,-3.1145,-8.0229,MPU2
-0.74731,0.10083,0.87939,-1.75573,2.33588,3.28244,MPU1
-0.56519,-0.32642,0.81226,0.39695,-6.70992,5.84733,MPU2
-0.60986,0.10474,0.85986,4.54962,-6.27481,10.0916,MPU1
-0.54175,-0.29736,0.73877,-3.99237,-3.78626,13.01527,MPU2
-0.61157,0.0979,0.80493,-5.74046,-3.78626,13.78626,MPU1
-0.4314,-0.28857,0.82202,-6.45802,-12.8626,5.9771,MPU2
-0.5332,0.10913,0.8457,1.20611,2.90076,10,MPU1
-0.45654,-0.2876,0.79736,-1.89313,-4.25191,8.07634,MPU2
-0.55127,0.12402,0.79248,-10.87023,-8.01527,10.33588,MPU1
-0.43091,-0.28345,0.85498,-10.19847,-8.64886,6.65649,MPU2
-0.53271,0.10864,0.90869,-3.60305,-2.44275,8.77863,MPU1
-0.47388,-0.29224,0.80127,-8.57252,-12.12977,9.65649,MPU2
-0.49683,0.09839,0.91553,-0.51908,0.8855,8.53435,MPU1
-0.4541,-0.30542,0.82886,0.20611,-5.53435,8.69466,MPU2
-0.52954,0.09839,0.85327,-7.23664,0.35115,12.45802,MPU1
-0.42114,-0.27539,0.81201,-7.71756,-11.60305,10.82443,MPU2
-0.49878,0.09766,0.86548,-4.61069,-7.66412,11.78626,MPU1
-0.38794,-0.24902,0.78125,-10.50382,-9.43511,6.98473,MPU2
-0.4834,0.11279,0.82788,-9.78626,-4.83969,7.38931,MPU1
-0.37988,-0.30371,0.875,-5.99237,-3.48092,5.51145,MPU2
-0.4917,0.10034,0.85864,-3.48092,-2.1374,5.58779,MPU1
-0.40259,-0.30054,0.85376,0.27481,-0.99237,4.74046,MPU2
-0.4978,0.09375,0.87939,2.96183,1.0229,6.42748,MPU1
-0.40991,-0.27661,0.82446,1.66412,3.20611,6.0916,MPU2
-0.49316,0.10205,0.90771,9.25191,4.58015,4.38168,MPU1
-0.43091,-0.27075,0.77783,4.46565,-22.74046,5.67176,MPU2
-0.47754,0.10913,0.91797,2.67176,-1.58779,1.67939,MPU1
-0.42822,-0.28003,0.87305,4.74046,-5.07634,2.66412,MPU2
-0.50952,0.12964,0.84546,-0.82443,-2.8855,3.67939,MPU1
-0.41602,-0.26001,0.81592,-6.50382,-9.35114,-0.36641,MPU2
-0.51611,0.11816,0.85645,-5.43511,-1.08397,2.0458,MPU1
-0.39038,-0.27588,0.87939,-5.74046,0.32061,-0.23664,MPU2
-0.50513,0.10742,0.9021,1.96947,-6.15267,0.47328,MPU1
-0.42432,-0.28467,0.84375,-2.06107,-1.01527,1.35878,MPU2
-0.50122,0.1123,0.85474,0.39695,0.80916,2.19847,MPU1
-0.38574,-0.28979,0.85352,0.93893,-0.26718,1.08397,MPU2
-0.48828,0.10718,0.87915,5.08397,4.99237,3.19084,MPU1
-0.36475,-0.25391,0.8208,1.24427,5.32061,0.9771,MPU2
-0.48193,0.10815,0.81421,0.74809,2.96183,0.35115,MPU1
-0.38477,-0.24756,0.8042,-6.55725,-1.93893,-2.64122,MPU2
-0.48608,0.10791,0.85449,-2.68702,-1.64885,-2.61069,MPU1
-0.42188,-0.28809,0.82251,-4.77099,-2.38168,-1.32061,MPU2
-0.53174,0.0979,0.87573,-1.69466,-2.03053,0.82443,MPU1
-0.42505,-0.29346,0.85742,-4.82443,-2.54198,0.49618,MPU2
-0.50342,0.09302,0.88501,0.47328,-3.70992,-0.56489,MPU1
-0.43726,-0.29443,0.84741,-2.59542,-2.9084,1.77099,MPU2
-0.50195,0.104,0.87329,-0.90076,-3.25191,2.48855,MPU1
-0.39404,-0.2832,0.85522,-2.19084,-1.96947,0.16031,MPU2
-0.50586,0.10425,0.87769,1.54198,-0.77863,1.23664,MPU1
-0.41333,-0.27954,0.82178,-3.17557,-2.09924,0.39695,MPU2
-0.50122,0.09253,0.86157,-0.96183,-0.64122,0.90076,MPU1
-0.38403,-0.30078,0.87939,-1.32824,-0.40458,-0.25954,MPU2
-0.51367,0.10107,0.87451,1.69466,-3.25191,2.70229,MPU1
-0.37744,-0.27832,0.82153,-2.77099,-0.44275,-0.22901,MPU2
-0.49316,0.09473,0.87134,-0.32061,-0.01527,0.30534,MPU1
-0.41919,-0.2937,0.81348,-1.00763,-4.0916,0.57252,MPU2
-0.47363,0.08862,0.84863,0.58015,-0.87023,-0.10687,MPU1
-0.41211,-0.29126,0.82324,-4.12214,-0.30534,-0.12977,MPU2
-0.51416,0.1001,0.87183,-0.61069,-1.23664,1.09924,MPU1
-0.396,-0.30249,0.83838,-3.08397,-0.54198,-1.01527,MPU2
-0.5144,0.09351,0.86182,0.90076,1.14504,0.50382,MPU1
-0.43677,-0.2981,0.81787,-4.12214,-2.96183,2,MPU2
-0.49487,0.09155,0.87915,1.35878,1.69466,2.18321,MPU1
-0.37988,-0.28735,0.85229,-0.29771,0.34351,-0.33588,MPU2
-0.5144,0.09302,0.85034,1.09924,0.10687,1.80153,MPU1
-0.39844,-0.29297,0.82471,-3.0916,2.64122,1.87786,MPU2
-0.50537,0.08887,0.85522,-1.46565,0.07634,2.39695,MPU1
-0.38013,-0.30322,0.86108,-2.20611,-0.0458,0.71756,MPU2
-0.49023,0.08887,0.8855,2.76336,2.48855,1.22137,MPU1
-0.4292,-0.28882,0.79932,-3.0458,-2.38168,2.23664,MPU2
-0.48218,0.09229,0.87573,0.15267,-0.03053,1.66412,MPU1
-0.38452,-0.28979,0.83569,-2.87023,0.67176,0.58779,MPU2
-0.48169,0.09277,0.89575,2.90076,1.66412,-0.39695,MPU1
-0.41797,-0.29346,0.82397,-2.10687,0.52672,0.84733,MPU2
-0.49756,0.09302,0.87378,1.51145,0.0916,0.77863,MPU1
-0.38696,-0.29321,0.83691,-2.92366,3.99237,-0.67939,MPU2
-0.51172,0.08984,0.85449,-0.67176,1.75573,-0.90076,MPU1
-0.40747,-0.31079,0.85303,0.25191,1.25191,-0.40458,MPU2
-0.51685,0.09937,0.85889,2.64122,-0.07634,1.67939,MPU1
-0.41724,-0.28931,0.7876,-1.71756,-4.19084,0.16031,MPU2
-0.50171,0.07666,0.87891,1.61832,-2.65649,0.70229,MPU1
-0.41089,-0.30127,0.84424,-1.42748,-0.09924,0.48092,MPU2
-0.52368,0.07983,0.87646,3.14504,-1.32824,1.74046,MPU1
-0.40991,-0.302,0.82739,-0.78626,0.29008,1.30534,MPU2
-0.5022,0.0896,0.84985,0.12214,-0.47328,1.67939,MPU1
-0.40479,-0.2959,0.82251,-0.83969,-0.65649,1.42748,MPU2
-0.4917,0.10205,0.86157,0.44275,1.03817,1.08397,MPU1
-0.40576,-0.29736,0.82837,-1.48092,-2.51145,0.77099,MPU2
