acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,sensor
-0.1687,0.09106,1.0061,2.71756,-0.96183,-0.06107,MPU1
-0.2959,-0.40063,0.83081,-1.74046,-1.83206,0.10687,MPU2
-0.53027,0.10986,0.90747,2.83969,-2.41221,1.49618,MPU1
-0.34033,-0.2793,0.88257,-0.21374,1.09924,1.37405,MPU2
-0.50879,0.10352,0.86206,1.69466,-0.29008,2.07634,MPU1
-0.33081,-0.28247,0.85913,1.20611,-3.57252,1.05344,MPU2
-0.50122,0.10034,0.83325,-1.67939,-0.21374,3.72519,MPU1
-0.31641,-0.28491,0.88208,-2.29008,-1.28244,2.21374,MPU2
-0.49048,0.08862,0.86328,2.32061,-4.15267,3.58779,MPU1
-0.32837,-0.27344,0.8291,-4.03053,-3.75573,2.0916,MPU2
-0.4707,0.09106,0.84399,-1.57252,1.81679,1.98473,MPU1
-0.33447,-0.27075,0.85449,-2.71756,-3.70992,1.98473,MPU2
-0.47266,0.09229,0.84961,-1.48092,-1.58779,1.63359,MPU1
-0.33105,-0.271,0.85254,-5.28244,-2.76336,2.01527,MPU2
-0.47485,0.09644,0.86621,-3.80153,-1.89313,0.77863,MPU1
-0.33521,-0.28564,0.89819,-4.0458,-1.58779,0.18321,MPU2
-0.51416,0.10278,0.87524,-2.41221,-0.79389,3.05344,MPU1
-0.30493,-0.28369,0.90503,-3.48092,2.68702,1.41985,MPU2
-0.50415,0.0896,0.90454,1.25191,-2.79389,2.01527,MPU1
-0.35132,-0.2832,0.86865,-2.06107,-5.52672,2.38168,MPU2
-0.46436,0.09058,0.86938,-0.99237,2.65649,1.83206,MPU1
-0.32812,-0.28906,0.88916,-1.75573,-5.05344,0.45802,MPU2
-0.49878,0.09717,0.90234,2.41221,-1.58779,3.23664,MPU1
-0.31079,-0.27832,0.87817,0.10687,0.80916,1.60305,MPU2
-0.49634,0.0957,0.83203,-0.67176,-2.9771,3.00763,MPU1
-0.31616,-0.28247,0.84644,-4.9313,-2.18321,1.34351,MPU2
-0.47485,0.08545,0.88135,0.10687,-0.50382,1.38931,MPU1
-0.33228,-0.28101,0.84058,-3.0229,-3.19084,1.81679,MPU2
-0.4834,0.09888,0.84204,-4.03053,-1.89313,2.8855,MPU1
-0.29028,-0.29004,0.89526,-3.81679,-1.61832,0.01527,MPU2
-0.47998,0.08618,0.89038,0.83969,-2.38168,0.74809,MPU1
-0.31274,-0.271,0.86279,-4.07634,-0.42748,-0.83969,MPU2
-0.47437,0.08398,0.86646,-2.07634,2.33588,-1.05344,MPU1
-0.3479,-0.29077,0.84741,-5.14504,-1.63359,1.37405,MPU2
-0.48975,0.07153,0.85498,-4.25954,1.98473,1.52672,MPU1
-0.31372,-0.3125,0.90601,-2.54962,-0.94656,0.27481,MPU2
-0.50977,0.08813,0.9021,1.57252,-1.66412,2.85496,MPU1
-0.31226,-0.28442,0.86157,-3.81679,-0.27481,1.05344,MPU2
-0.47925,0.08032,0.89111,0.87023,0.30534,0.39695,MPU1
-0.33203,-0.29517,0.87109,-3.31298,-2.62595,0.27481,MPU2
-0.4834,0.08423,0.87817,-2.59542,-0.87023,2.07634,MPU1
-0.29102,-0.30859,0.89917,-2.56489,0.99237,-0.16794,MPU2
-0.48193,0.07324,0.90625,1.80153,0.07634,0.27481,MPU1
-0.33203,-0.30298,0.86865,-2.54962,-1.98473,1.45038,MPU2
-0.44458,0.07349,0.90039,2.01527,2.39695,-1.52672,MPU1
-0.3396,-0.302,0.87109,-1.8626,-2.27481,-1.25191,MPU2
-0.49536,0.08472,0.8938,2.44275,-0.1374,0.8855,MPU1
-0.31079,-0.29883,0.8833,-0.36641,1.09924,-0.90076,MPU2
-0.50439,0.06567,0.88599,4.29008,-4.71756,0.32061,MPU1
-0.36865,-0.30444,0.83032,-1.75573,-3.09924,2.77863,MPU2
-0.45679,0.07153,0.86719,0.19847,2.22901,1.16031,MPU1
-0.31055,-0.3064,0.88306,0.01527,0.87023,-0.15267,MPU2
-0.50171,0.07446,0.83594,0.38168,1.48092,1.8626,MPU1
-0.31445,-0.29565,0.84961,-6.0916,3.58779,0.85496,MPU2
-0.50366,0.06226,0.90845,0.99237,0.61069,0.76336,MPU1
-0.34375,-0.31787,0.875,-1.19084,0.70229,2.38168,MPU2
-0.47827,0.07007,0.89722,1.05344,3.89313,1.43511,MPU1
-0.34546,-0.32275,0.89307,1.12977,-0.67176,2.90076,MPU2
-0.51196,0.06543,0.88184,3.41985,0.30534,5.51145,MPU1
-0.32349,-0.29858,0.85059,-2.06107,-0.22901,4.39695,MPU2
-0.48047,0.0603,0.90308,3.26718,0.45802,4,MPU1
-0.34155,-0.31909,0.86206,0.15267,-0.38168,4.51908,MPU2
-0.51245,0.04663,0.84912,0.96183,5.00763,6.54962,MPU1
-0.34229,-0.32837,0.86768,-1.48092,1.0687,8.36641,MPU2
-0.52563,0.04419,0.87109,1.93893,0.10687,11.0687,MPU1
