sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-1.90840,2.54962,2.35115,0.18945,0.08740,0.91821
MPU1,-215.29771,14.07634,-30.80916,-0.02466,-0.89526,-0.05273
MPU2,-3.58779,8.41221,-3.20611,0.16992,0.12231,0.99146
MPU1,-187.74046,10.42748,-16.25954,-0.11328,-1.23999,0.01270
MPU2,2.70229,17.29771,0.94656,0.18115,0.09009,1.04370
MPU1,-217.43512,-2.70229,-16.82443,0.01489,-0.95801,-0.29395
MPU2,4.21374,1.38931,-0.91603,0.11816,0.14087,0.90039
MPU1,-155.81679,7.57252,-14.45802,-0.09082,-0.92920,-0.53882
MPU2,9.34351,24.19847,3.19084,0.15625,0.10986,0.95508
MPU1,-90.41222,17.41985,11.54198,0.08765,-0.90796,-0.57202
MPU2,-0.48855,14.93130,-5.11450,0.05298,0.21143,0.82324
MPU1,-11.09924,13.57252,7.60305,0.03149,-0.84692,-0.61743
MPU2,-3.61832,-33.06870,2.22901,0.07275,0.08984,0.82349
MPU1,104.73283,3.96947,-14.13740,-0.02441,-0.84424,-0.55811
MPU2,-11.78626,-0.85496,-8.25954,0.19507,0.15576,1.25293
MPU1,102.44275,2.12214,26.41221,0.11035,-0.77905,-0.51611
MPU2,-1.48092,-17.09924,3.48092,0.22974,0.00537,0.90405
MPU1,200.25954,-17.45038,22.53435,0.01147,-0.83130,-0.55005
MPU2,-11.74046,-2.64122,2.09160,0.11401,0.15649,1.01025
MPU1,113.70992,-19.96947,8.70229,-0.02026,-0.98730,-0.30103
MPU2,-0.70229,-11.67939,4.87023,0.13135,0.07349,0.89917
MPU1,201.52672,-8.87023,22.39695,-0.01196,-1.05298,-0.21289
MPU2,-6.07634,-9.02290,-1.37405,0.16431,0.13110,0.98511
MPU1,186.42747,-18.61069,33.95420,-0.01807,-1.06445,0.02808
MPU2,-0.06107,-5.95420,-0.79389,0.20386,0.06494,0.96802
MPU1,300.00000,-46.87023,38.44275,-0.11987,-1.03540,0.16992
MPU2,-4.91603,-6.13740,1.00763,0.14990,0.13135,0.93799
MPU1,215.57253,-21.77099,40.54962,-0.05420,-0.91992,0.37451
MPU2,7.84733,-2.73282,3.63359,0.16821,0.05347,0.94531
MPU1,234.94656,-22.68702,37.49618,-0.11206,-0.85669,0.49829
MPU2,8.79389,-9.31298,2.94656,0.17407,0.13818,0.94434
MPU1,174.58015,-2.19847,34.85496,-0.03442,-0.65063,0.68188
MPU2,6.96183,-1.78626,0.03053,0.21484,0.11450,1.00269
MPU1,129.17557,0.21374,23.16031,-0.12988,-0.45752,0.70898
MPU2,-4.36641,-0.61069,-2.58015,0.17529,0.11401,0.99487
MPU1,46.13741,-3.63359,12.19847,-0.10010,-0.41553,0.77393
MPU2,-1.14504,3.66412,1.84733,0.22388,0.10913,0.91479
MPU1,38.47328,-7.05344,7.92366,-0.14697,-0.39893,0.88574
MPU2,-5.66412,-3.17557,-0.12214,0.17212,0.15332,0.94287
MPU1,-23.58779,-0.32061,4.24427,-0.16431,-0.36475,0.83325
MPU2,1.89313,-2.85496,5.19084,0.19019,0.12256,0.92700
MPU1,-101.93893,11.72519,-11.81679,-0.10083,-0.37866,0.84058
MPU2,-5.05344,2.53435,-3.45038,0.16846,0.17847,1.01807
MPU1,-194.97710,17.41985,-40.54962,-0.16772,-0.45239,0.74854
MPU2,2.48855,4.00000,0.73282,0.20947,0.08008,0.93066
MPU1,-176.85497,20.73282,-29.49618,-0.23242,-0.76685,0.73193
MPU2,-5.19084,3.08397,0.85496,0.16357,0.15161,0.91040
MPU1,-199.55725,9.77099,-51.25191,-0.04517,-0.66333,0.44995
MPU2,2.99237,0.24427,2.71756,0.20386,0.09082,0.84790
MPU1,-161.77100,7.49618,-32.76336,-0.04028,-0.79321,0.34497
MPU2,-4.27481,5.12977,-4.10687,0.13574,0.15698,0.94507
MPU1,-144.76335,10.13740,-32.47328,-0.11572,-0.92554,0.32959
MPU2,-0.79389,0.65649,2.80916,0.17505,0.11279,0.92285
MPU1,-188.65649,11.84733,-28.59542,-0.00391,-0.85938,0.07886
MPU2,-3.87786,7.40458,-1.22137,0.16138,0.13086,0.96436
MPU1,-85.87786,1.63359,-9.86260,-0.10059,-1.05737,0.07275
