sensor,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
MPU2,-34.50382,98.12214,139.46565,0.19897,0.06958,0.25391
MPU1,-26.39695,-14.38168,169.28244,0.32544,-0.36792,0.35376
MPU2,-46.91603,59.06870,116.91603,0.27637,0.08081,0.32422
MPU1,-68.59542,-2.25954,108.58015,0.42480,-0.18774,0.12500
MPU2,-73.37405,60.61069,93.20611,0.37793,-0.02417,0.52734
MPU1,-25.16031,36.25954,101.81680,0.33154,-0.61890,0.65674
MPU2,-83.72519,77.35878,55.11450,0.27734,-0.01978,0.62964
MPU1,-101.61832,42.30534,12.21374,0.28979,-0.48120,0.47485
MPU2,-88.87023,88.96183,0.97710,0.31201,-0.09155,0.83667
MPU1,-34.47328,119.19084,43.66412,0.09644,-0.70361,0.81763
MPU2,-80.61069,101.48092,-42.77863,0.14258,-0.16040,1.08350
MPU1,-41.83206,101.64886,-55.03817,0.17993,-0.96094,0.81641
MPU2,-75.61832,73.31298,-96.47328,0.09082,-0.38306,1.30811
MPU1,-20.04580,193.67938,-13.52672,0.05933,-0.90039,0.79272
MPU2,-64.80916,174.97710,-118.29008,0.12915,-0.32373,1.25049
MPU1,-27.77099,146.65649,-100.88550,-0.18042,-1.00391,1.04077
MPU2,-81.38931,40.58015,-143.43512,-0.04346,-0.41382,1.42554
MPU1,-61.66412,91.89313,-96.53435,-0.35962,-1.05273,1.09766
MPU2,-54.65649,-16.24427,-157.95419,-0.19507,-0.43848,1.48755
MPU1,-35.80153,43.28244,-160.53435,-0.49390,-1.35596,1.36182
MPU2,-15.14504,-23.93893,-161.48091,-0.10767,-0.54761,1.59375
MPU1,30.39695,90.59542,-113.98473,-0.52368,-1.37158,1.25342
MPU2,48.82443,24.71756,-148.19847,-0.29956,-0.64673,1.54004
MPU1,88.41222,47.87786,-138.09160,-0.76294,-1.42554,1.20483
MPU2,96.38168,-49.89313,-131.60306,-0.53442,-0.66064,1.40820
MPU1,130.87022,17.63359,-100.29008,-1.05737,-1.17969,0.97681
MPU2,125.81680,-21.90840,-81.96947,-0.60010,-0.59131,1.40723
MPU1,109.17558,-57.09924,-93.35878,-1.21118,-0.90234,0.83765
MPU2,139.06870,-99.75572,-26.99237,-0.62671,-0.38477,0.98560
MPU1,133.84734,-82.53435,-22.19847,-1.06030,-0.75000,0.71021
MPU2,135.49619,-69.03817,17.14504,-0.52417,-0.25171,0.99414
MPU1,104.44275,-86.97710,12.29008,-0.78198,-0.46216,0.57104
MPU2,131.14503,-36.76336,46.33588,-0.31812,-0.12378,0.89355
MPU1,111.81680,-73.08397,55.03817,-0.55103,-0.40869,0.56299
MPU2,122.65649,-11.19084,83.81680,-0.14941,-0.00635,0.61792
MPU1,84.04580,-64.19847,88.94656,-0.28809,-0.16943,0.35132
MPU2,95.34351,5.80153,97.37405,-0.07007,0.10742,0.58398
MPU1,74.93130,-81.25191,87.11450,-0.13257,-0.30444,0.51221
MPU2,93.87786,9.93893,101.92367,0.12720,0.18823,0.41309
MPU1,65.46565,-41.31298,129.74046,0.03271,0.01758,0.24072
MPU2,62.51908,75.16031,109.49619,0.23438,0.16992,0.47119
MPU1,44.24427,-35.63359,121.98473,0.16724,-0.13354,0.40186
MPU2,42.45802,27.61832,118.24428,0.16602,0.17749,0.19312
MPU1,9.45038,-40.77863,114.09161,0.23486,0.03735,0.12402
MPU2,11.23664,48.54962,107.49619,0.32690,0.18286,0.24658
MPU1,-39.51145,-15.37405,113.61832,0.29883,0.04272,0.12915
MPU2,-22.79389,70.64122,104.68702,0.35889,0.14990,0.38135
MPU1,-34.85496,3.55725,132.10687,0.18384,-0.28589,0.41089
MPU2,-48.87023,52.65649,89.74046,0.22095,0.08691,0.47046
MPU1,-79.31298,32.80916,99.70992,0.44019,-0.35059,0.34229
MPU2,-87.90839,94.54962,54.67176,0.30640,0.04810,0.62231
MPU1,-87.96947,55.28244,72.51908,0.26489,-0.58398,0.53857
MPU2,-99.05344,90.06107,20.76336,0.29639,-0.09058,0.91675
MPU1,-60.19847,120.01527,74.22900,0.36987,-0.75366,0.63623
MPU2,-108.61069,133.67938,-28.35114,0.32788,-0.19434,1.07666
MPU1,-54.54962,115.19084,-11.11450,0.29736,-1.05054,0.85645
MPU2,-88.15267,59.80153,-81.31298,0.08374,-0.36694,1.14453
MPU1,-19.78626,179.86259,0.39695,-0.02490,-1.08838,0.80054
MPU2,-90.25954,173.19084,-111.40458,0.17041,-0.36865,1.52930
MPU1,-33.52672,168.45801,-71.03817,-0.11279,-1.08862,0.87500
MPU2,-84.68702,35.83206,-142.29007,-0.18994,-0.45874,1.17163
MPU1,-67.05344,165.77100,-73.70992,-0.36328,-1.09717,0.82812
MPU2,-72.01527,96.83969,-153.93893,-0.04370,-0.43262,1.50781
MPU1,-40.77863,104.54962,-151.25191,-0.44873,-1.52905,1.21729
MPU2,-21.35878,-44.93130,-171.05344,-0.30054,-0.54321,1.49121
MPU1,12.25954,108.30534,-108.85497,-0.64819,-1.37598,1.06860
MPU2,22.77863,45.02290,-152.07634,-0.27588,-0.62646,1.68213
MPU1,68.54962,77.03817,-123.03817,-0.96509,-1.60815,1.19775
MPU2,89.19084,-40.01527,-127.41985,-0.67334,-0.69409,1.46118
MPU1,123.09924,13.67939,-108.10687,-1.21704,-1.34253,0.98340
MPU2,136.87022,-29.20611,-78.54962,-0.64941,-0.60278,1.47632
MPU1,155.45038,-42.03053,-72.22900,-1.21460,-1.14819,0.92871
MPU2,169.35878,-73.17558,-28.04580,-0.68262,-0.41187,1.08032
MPU1,169.32825,-54.82443,-18.76336,-1.10669,-0.79492,0.63452
MPU2,168.61069,-12.21374,17.98473,-0.54419,-0.27002,0.92944
MPU1,172.39694,-53.16031,20.10687,-0.90332,-0.48438,0.43799
MPU2,156.68703,-18.90076,54.80916,-0.51538,-0.10303,0.64380
MPU1,135.46565,-49.02290,70.97710,-0.73486,-0.17505,0.22632
MPU2,128.35115,41.86259,90.91603,-0.27100,0.04126,0.55151
MPU1,96.29008,-36.65649,131.52672,-0.44434,-0.11230,0.16821
MPU2,89.75572,58.73283,127.00764,-0.18872,0.18433,0.38892
MPU1,64.19847,-54.51908,131.03816,-0.25830,-0.03809,0.21094
MPU2,50.96183,18.06107,128.97710,-0.10913,0.19116,0.35254
MPU1,19.49618,-52.85496,142.50381,-0.08960,0.02075,0.19971
MPU2,3.38931,73.37405,139.87787,0.17871,0.17114,0.34692
MPU1,-30.32061,-12.76336,158.51909,0.14502,-0.04932,0.13892
MPU2,-37.51145,45.16031,125.98473,0.07764,0.11035,0.39453
MPU1,-63.32824,-44.29008,119.90839,0.04639,-0.27710,0.41089
MPU2,-58.19847,24.22901,121.28244,0.23267,0.04175,0.39844
MPU1,-91.63359,-49.25191,84.36641,0.20312,-0.25854,0.26416
MPU2,-85.58778,-26.21374,85.67939,0.01392,-0.05615,0.51147
MPU1,-85.90839,-24.65649,52.50382,0.11157,-0.51929,0.34595
MPU2,-107.58778,8.06107,78.67175,0.24780,-0.16724,0.81323
MPU1,-107.66412,-0.88550,36.41221,0.36792,-0.63770,0.55859
MPU2,-110.48855,26.45802,23.09924,0.40723,-0.14233,1.03979
MPU1,-71.38931,85.16031,34.21374,0.47217,-0.82373,0.79663
MPU2,-108.39695,86.56489,-6.48855,0.45605,-0.16748,1.06201
MPU1,-81.32825,84.32061,-31.75573,0.53784,-1.02710,0.98608
MPU2,-95.03817,64.83969,-89.38931,0.37158,-0.28516,1.02734
MPU1,-43.34351,151.03816,-41.81680,0.21997,-0.98706,0.77222
MPU2,-77.54198,73.63359,-108.21374,0.22314,-0.37891,1.16650
MPU1,-32.48855,117.46565,-73.55725,0.27905,-1.08276,0.81494
MPU2,-74.68702,80.48855,-132.87022,0.27490,-0.38354,1.39575
MPU1,-45.45038,83.72519,-97.77100,-0.15381,-1.05518,1.02856
MPU2,-75.26717,-16.64122,-142.77863,0.11133,-0.39575,1.26343
MPU1,-16.10687,-2.10687,-155.81679,0.01855,-1.34424,1.27466
MPU2,-37.70992,-34.61069,-145.74046,0.17236,-0.54639,1.64331
MPU1,-22.19847,26.83969,-114.07633,-0.38232,-1.25928,1.24683
MPU2,5.69466,-35.22137,-129.86259,-0.11475,-0.60034,1.54492
MPU1,61.19084,14.59542,-115.16031,-0.55151,-1.52319,1.44922
MPU2,66.41222,-52.59542,-99.70992,-0.25635,-0.69678,1.59399
MPU1,85.03817,-14.48855,-72.16794,-0.76709,-1.15918,1.18506
MPU2,109.52672,-30.07634,-59.70992,-0.27856,-0.51416,1.34888
MPU1,130.45801,-28.25954,-55.45038,-0.61182,-0.97656,1.06250
MPU2,122.36641,-37.78626,-29.37405,-0.20215,-0.28369,1.12012
MPU1,107.34351,-25.87786,-18.48855,-0.48364,-0.52441,0.70312
MPU2,113.08397,-29.14504,3.08397,-0.18506,-0.09595,0.90991
MPU1,90.24428,-47.00763,-8.79389,-0.44556,-0.35571,0.69458
MPU2,103.22137,4.68702,30.15267,-0.05493,-0.02197,0.92896
MPU1,58.85496,1.58779,55.54198,-0.34692,-0.27930,0.53931
MPU2,94.61069,-30.07634,68.45802,-0.29712,-0.01782,0.52393
MPU1,62.87023,-63.23664,71.19084,-0.41187,-0.14307,0.57959
MPU2,57.25191,-9.45038,109.52672,-0.05396,0.12134,0.74512
MPU1,45.45038,-114.65649,94.59542,-0.38403,-0.44360,0.72583
MPU2,76.19847,-10.48855,116.45802,0.14893,-0.02930,0.62744
