gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
-2.79389,2.51908,0.25954,-0.17358,-0.01440,0.94824,MPU1
-7.34351,-2.16794,0.33588,-0.01416,-0.25000,0.92969,MPU2
-5.17557,0.10687,0.79389,-0.17993,-0.01294,0.96167,MPU1
-8.27481,-2.44275,0.87023,0.00488,-0.24878,0.95923,MPU2
-3.83206,0.09160,0.45802,-0.18750,-0.01489,1.00415,MPU1
-5.26718,-0.88550,0.09160,-0.01367,-0.27490,0.98804,MPU2
-0.06107,0.50382,1.35878,-0.19946,-0.03687,1.03271,MPU1
0.50382,-0.42748,1.11450,-0.01343,-0.29761,1.00366,MPU2
5.92366,0.45802,1.28244,-0.18530,-0.05884,1.03369,MPU1
3.19084,1.58779,0.36641,-0.01367,-0.29834,0.97925,MPU2
6.79389,-1.09924,2.82443,-0.20898,-0.04199,1.00708,MPU1
3.32824,-0.10687,2.13740,-0.02515,-0.28149,0.94287,MPU2
7.77099,-2.67176,2.33588,-0.18335,-0.03467,0.99878,MPU1
5.31298,-0.99237,0.25954,0.00928,-0.25708,0.96533,MPU2
6.68702,-1.86260,0.82443,-0.16260,-0.01904,0.97119,MPU1
2.09160,0.61069,-1.06870,0.00366,-0.23633,0.92456,MPU2
4.50382,0.10687,-0.76336,-0.16748,0.00513,0.95410,MPU1
0.61069,-2.24427,-2.00000,-0.01953,-0.23022,0.91895,MPU2
3.51145,-2.56489,-0.96183,-0.17310,-0.00098,0.95801,MPU1
-2.54962,-2.45802,-0.99237,-0.02637,-0.22656,0.90576,MPU2
-0.67176,0.83969,-0.25954,-0.18408,0.00391,0.94556,MPU1
-2.93130,-3.31298,0.21374,-0.02295,-0.23901,0.95142,MPU2
0.35115,-2.45802,1.29771,-0.18652,-0.00342,0.98682,MPU1
-4.25954,-1.19084,0.58015,-0.01685,-0.23999,0.94116,MPU2
0.38168,1.87786,0.07634,-0.17041,-0.00537,0.99634,MPU1
-1.61832,-1.41985,1.34351,-0.02710,-0.24878,0.94556,MPU2
1.32824,-0.29008,2.13740,-0.18237,-0.01343,0.96802,MPU1
-2.96183,1.60305,0.80916,0.00146,-0.24048,0.93555,MPU2
-0.58015,0.51908,-0.32061,-0.17334,-0.01245,0.95630,MPU1
-5.75573,-2.93130,0.33588,-0.02417,-0.23535,0.91675,MPU2
-1.90840,0.65649,1.06870,-0.19409,-0.01465,0.96753,MPU1
-4.50382,0.53435,0.94656,-0.00635,-0.25830,0.95703,MPU2
-1.83206,2.50382,0.53435,-0.18237,-0.02295,0.98755,MPU1
-6.00000,-0.87023,0.80916,-0.01196,-0.26636,0.93701,MPU2
-1.77099,-0.33588,2.09160,-0.20215,-0.03882,0.97827,MPU1
-5.32824,-1.02290,2.06107,-0.00391,-0.27954,0.94580,MPU2
-3.57252,1.12977,1.06870,-0.15918,-0.03955,0.96191,MPU1
-6.99237,-0.29008,0.00000,0.02539,-0.25488,0.92358,MPU2
-5.00763,-1.60305,-0.99237,-0.16968,-0.02246,0.96704,MPU1
-6.80916,-3.75573,-2.59542,0.01025,-0.25098,0.95386,MPU2
-2.83969,0.27481,-2.38168,-0.17163,-0.02905,0.99170,MPU1
-5.90840,-1.22137,-0.35115,-0.03345,-0.28638,0.96118,MPU2
0.07634,-0.53435,0.62595,-0.22559,-0.05103,1.02881,MPU1
-1.84733,-2.45802,0.18321,-0.02832,-0.31494,1.00854,MPU2
2.71756,-0.18321,1.14504,-0.21265,-0.06177,1.04126,MPU1
0.19847,1.41985,2.15267,-0.02100,-0.31177,0.96387,MPU2
-0.19847,-2.53435,5.51145,-0.19727,-0.06860,0.93921,MPU1
-6.32061,-8.18321,4.09160,-0.01929,-0.29224,0.88867,MPU2
-7.51145,-5.40458,2.59542,-0.11792,-0.06494,0.95386,MPU1
-14.65649,1.61832,8.47328,0.01099,-0.29126,0.86035,MPU2
-43.37405,-19.02290,18.36641,-0.19946,-0.10596,0.66479,MPU1
-103.22137,-49.43512,28.00000,-0.18823,-0.26074,0.03906,MPU2
-210.13741,-40.91603,44.77863,-0.30225,-0.13721,-0.22583,MPU1
-267.11450,-120.01527,55.32824,-0.06787,-0.41357,-0.66235,MPU2
