gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
0.27481,0.24427,1.63359,-0.17847,-0.2627,0.93018,MPU1
-2.77863,-0.56489,-0.42748,0.01074,-0.396,0.91895,MPU2
2.15267,-1.09924,0.79389,-0.16748,-0.27368,0.95923,MPU1
-1.49618,-1.08397,0.9771,-0.00659,-0.396,0.90503,MPU2
3.25191,-0.06107,1.84733,-0.17236,-0.26465,0.96313,MPU1
-1.72519,-2.03053,1.89313,-0.0105,-0.39331,0.88599,MPU2
0.03053,-0.07634,1.64885,-0.15186,-0.26416,0.91797,MPU1
-1.46565,-0.30534,0.90076,0.02124,-0.3877,0.90991,MPU2
1.87786,-2.59542,1.75573,-0.16797,-0.26221,0.94116,MPU1
-3.55725,-2.32061,0.0458,0.01245,-0.38525,0.88647,MPU2
1.43511,-0.12214,1.17557,-0.15088,-0.27002,0.94116,MPU1
-2.50382,-0.8855,0.1374,0.0249,-0.38647,0.90552,MPU2
0.83969,-0.38168,-0.15267,-0.14917,-0.27148,0.94067,MPU1
-3.52672,-0.01527,-0.71756,0.0188,-0.39331,0.90454,MPU2
1.41985,-0.30534,-0.16794,-0.15234,-0.27075,0.95117,MPU1
0.76336,-1.25191,0.62595,0.00464,-0.40039,0.91162,MPU2
-0.15267,0.44275,0.90076,-0.16138,-0.25781,0.9021,MPU1
-5.67939,-0.50382,1.05344,0.0022,-0.38989,0.89746,MPU2
1.60305,-1.16031,-0.18321,-0.16113,-0.27661,0.97729,MPU1
0.48855,0.65649,0.61069,0.02344,-0.41333,0.92871,MPU2
2.42748,3.0229,1.84733,-0.16235,-0.26367,0.94092,MPU1
-1.74046,0.0916,-0.15267,0.00342,-0.37842,0.88672,MPU2
0.54962,-0.9313,0.45802,-0.1665,-0.26465,0.93555,MPU1
-2.59542,-1.29771,0.65649,-0.00879,-0.39844,0.91211,MPU2
2.24427,-0.41221,-0.45802,-0.15063,-0.28003,0.95093,MPU1
-1.28244,-0.80916,0.64122,0.01245,-0.39819,0.91577,MPU2
0.50382,-1.19084,0.65649,-0.16968,-0.26709,0.93335,MPU1
-2.61069,-1.19084,0.94656,0.00122,-0.39771,0.90527,MPU2
2.83969,-0.85496,0.54962,-0.14038,-0.27612,0.96436,MPU1
-2.10687,-1.98473,-0.48855,0.00586,-0.3894,0.89893,MPU2
2.76336,0.85496,0.0,-0.16504,-0.26172,0.93188,MPU1
-2.83969,-0.91603,-0.07634,0.00928,-0.39868,0.88696,MPU2
1.92366,-1.58779,-0.33588,-0.16357,-0.27319,0.94556,MPU1
-0.51908,-0.96183,0.16794,-0.00684,-0.41772,0.92065,MPU2
0.9313,0.94656,1.22137,-0.15576,-0.27124,0.91821,MPU1
-1.77099,-0.12214,0.77863,0.02002,-0.38696,0.90259,MPU2
1.84733,-0.87023,-0.30534,-0.14526,-0.26807,0.95264,MPU1
-3.23664,-1.93893,-0.18321,0.01318,-0.396,0.90308,MPU2
2.9771,-0.58015,0.0916,-0.1582,-0.2771,0.96338,MPU1
-1.84733,-2.47328,-0.15267,-0.01392,-0.39502,0.89917,MPU2
1.78626,-0.41221,0.50382,-0.15576,-0.27148,0.94604,MPU1
-0.10687,0.59542,1.98473,0.01001,-0.39209,0.92261,MPU2
1.28244,0.33588,0.0,-0.14502,-0.26367,0.92529,MPU1
-2.8855,-2.74809,-1.84733,0.02441,-0.38525,0.89209,MPU2
1.26718,-0.70229,1.35878,-0.17163,-0.26709,0.93286,MPU1
-1.87786,2.38168,1.60305,0.00757,-0.40161,0.91382,MPU2
0.74809,-0.70229,2.22901,-0.17627,-0.27539,0.94556,MPU1
-0.61069,-3.26718,-0.82443,0.0166,-0.38989,0.92603,MPU2
1.19084,-1.03817,1.81679,-0.16187,-0.25977,0.92456,MPU1
-1.58779,1.40458,1.9084,0.0127,-0.40039,0.9231,MPU2
1.75573,-0.99237,0.87023,-0.15479,-0.2666,0.95752,MPU1
-2.38168,-1.87786,-1.58779,0.03101,-0.3894,0.9043,MPU2
1.72519,0.62595,0.56489,-0.17114,-0.27539,0.93652,MPU1
-0.80916,-1.03817,1.1145,0.0,-0.40649,0.90674,MPU2
1.31298,-0.58015,1.35878,-0.14746,-0.26221,0.92554,MPU1
-2.82443,-0.54962,-0.85496,0.03809,-0.37939,0.89429,MPU2
0.77863,-0.85496,-0.58015,-0.15112,-0.26367,0.93872,MPU1
-0.77863,1.09924,0.48855,0.00269,-0.4082,0.93311,MPU2
0.39695,0.65649,0.99237,-0.16919,-0.28101,0.94043,MPU1
-2.61069,-1.51145,0.19847,-0.00488,-0.39819,0.89966,MPU2
1.17557,0.71756,0.94656,-0.16821,-0.26855,0.93579,MPU1
-0.44275,0.50382,0.24427,0.00269,-0.40674,0.92139,MPU2
2.0,-1.29771,1.17557,-0.17651,-0.27222,0.94409,MPU1
-1.05344,-1.77099,-0.61069,0.02637,-0.4021,0.93286,MPU2
2.77863,-0.21374,2.0458,-0.17896,-0.26978,0.96606,MPU1
-2.1374,0.53435,0.45802,0.0166,-0.39404,0.90601,MPU2
2.90076,1.00763,-3.81679,-0.19116,-0.31201,0.93579,MPU1
-0.41221,-19.37405,-8.99237,-0.26099,-0.55957,0.85913,MPU2
21.1145,-22.91603,10.68702,-0.77441,-0.59521,1.09668,MPU1
11.57252,-34.07634,53.12977,-0.88623,-0.95239,1.25513,MPU2
30.67175,-31.51145,94.79389,-0.97705,-0.65015,1.06274,MPU1
59.80153,-68.71756,94.32061,-0.75854,-0.9812,0.96289,MPU2
29.41985,-117.16031,139.32825,-1.08252,-0.79688,1.01172,MPU1
56.73283,-153.31297,156.19847,-0.58081,-1.02173,0.85205,MPU2
39.83206,-110.42748,188.41222,-0.36621,-0.57935,0.67188,MPU1
81.26717,-101.72519,188.42747,0.22168,-0.6936,0.56641,MPU2
36.82443,-87.43511,210.71756,0.08813,-0.53345,0.56201,MPU1
