gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
1.00763,-0.42748,0.53435,-0.06519,-0.10596,0.97583,MPU1
-2.91603,-1.43511,0.71756,0.03125,-0.23340,0.93237,MPU2
1.57252,0.42748,1.80153,-0.08472,-0.12036,1.00635,MPU1
-1.08397,-0.24427,1.45038,0.03931,-0.23950,0.96021,MPU2
1.51145,0.10687,1.09924,-0.07056,-0.11743,0.99829,MPU1
-2.39695,-1.38931,0.47328,0.04517,-0.24536,0.94653,MPU2
1.49618,-0.45802,0.79389,-0.07349,-0.11792,1.00220,MPU1
-1.35878,-0.82443,-0.19847,0.05127,-0.24268,0.96582,MPU2
3.16031,0.07634,-0.36641,-0.06421,-0.11548,1.00488,MPU1
-1.96947,-0.83969,-1.29771,0.03638,-0.22949,0.92236,MPU2
0.00000,-0.12214,0.64122,-0.09399,-0.11230,0.98145,MPU1
-3.74046,-1.72519,0.93130,0.02759,-0.23682,0.94531,MPU2
0.67176,-0.61069,0.56489,-0.07251,-0.10498,1.00488,MPU1
-2.38168,-1.06870,-0.10687,0.04639,-0.24170,0.96387,MPU2
1.98473,-0.27481,1.37405,-0.09644,-0.12085,1.01465,MPU1
-1.35878,-0.67176,1.12977,0.03589,-0.23926,0.94873,MPU2
1.49618,-1.05344,0.25954,-0.07007,-0.11304,0.99731,MPU1
-1.19084,-0.87023,-0.36641,0.05396,-0.23877,0.96606,MPU2
3.12977,0.19847,0.67176,-0.08691,-0.11621,1.00415,MPU1
-0.74809,-1.17557,0.09160,0.02783,-0.23462,0.93652,MPU2
1.86260,-0.39695,1.20611,-0.07959,-0.10693,0.98560,MPU1
-1.81679,-1.08397,0.74809,0.03369,-0.23804,0.93164,MPU2
1.54198,-1.16031,1.14504,-0.08032,-0.12280,1.00049,MPU1
-1.90840,-0.15267,1.06870,0.04541,-0.23926,0.95459,MPU2
1.14504,0.04580,0.22901,-0.06592,-0.10986,0.99780,MPU1
-2.90076,-1.98473,-0.97710,0.04761,-0.23291,0.94409,MPU2
1.23664,0.48855,-0.56489,-0.07788,-0.11377,1.00806,MPU1
-1.57252,-1.17557,0.62595,0.02222,-0.25464,0.95947,MPU2
2.21374,-0.71756,1.09924,-0.08716,-0.12036,1.00366,MPU1
-1.23664,-0.65649,0.53435,0.04468,-0.24292,0.94873,MPU2
1.84733,-0.99237,0.29008,-0.06689,-0.10889,1.00781,MPU1
-1.35878,-0.58015,0.59542,0.04321,-0.24365,0.96118,MPU2
2.68702,-0.87023,0.87023,-0.07739,-0.11914,0.99976,MPU1
-1.75573,-1.80153,0.25954,0.04053,-0.23804,0.94312,MPU2
2.73282,-4.70229,1.06870,-0.07642,-0.11523,1.00708,MPU1
0.88550,-0.01527,-0.79389,0.04883,-0.23315,0.96533,MPU2
1.31298,-5.12977,0.21374,-0.06567,-0.10864,0.97144,MPU1
-2.47328,-0.56489,0.87023,0.02661,-0.23901,0.94556,MPU2
1.22137,2.42748,0.32061,-0.06470,-0.10913,0.99512,MPU1
-1.93893,-1.16031,-0.39695,0.04272,-0.23975,0.94922,MPU2
1.40458,0.97710,1.75573,-0.08838,-0.11328,1.00146,MPU1
-0.45802,-0.33588,1.16031,0.04248,-0.23804,0.95850,MPU2
2.74809,-1.08397,0.56489,-0.06470,-0.11499,1.00977,MPU1
-1.25191,-0.77863,0.25954,0.05176,-0.24634,0.94336,MPU2
2.29008,0.59542,0.74809,-0.06714,-0.11768,0.98633,MPU1
-1.72519,-1.58779,-0.91603,0.04932,-0.23438,0.94165,MPU2
2.59542,-1.55725,-0.35115,-0.05542,-0.11548,1.00317,MPU1
-0.39695,0.85496,-1.58779,0.05005,-0.24023,0.95215,MPU2
2.83969,-20.56489,0.12214,-0.10205,-0.10815,1.01074,MPU1
8.48855,-2.27481,-5.34351,0.06226,-0.25928,0.99097,MPU2
11.54198,-29.74046,-3.61832,-0.00513,-0.12085,1.00610,MPU1
5.41985,6.65649,-2.24427,0.02319,-0.22876,0.97144,MPU2
5.11450,0.48855,1.05344,-0.04102,-0.08691,0.98535,MPU1
-0.56489,-2.38168,-1.90840,0.03320,-0.20361,0.90479,MPU2
2.67176,4.30534,-1.29771,-0.02783,-0.09399,0.98804,MPU1
-0.53435,-3.19084,-2.77863,0.04932,-0.22656,0.96118,MPU2
3.37405,-6.82443,-1.00763,-0.01538,-0.10815,1.00464,MPU1
0.94656,1.60305,-2.36641,0.04199,-0.22290,0.95312,MPU2
0.79389,7.67939,0.61069,-0.03247,-0.08423,0.95996,MPU1
-3.26718,-1.20611,2.10687,0.01855,-0.22192,0.94409,MPU2
2.74809,9.52672,0.12214,-0.02832,-0.09497,1.01001,MPU1
0.07634,-1.00763,-2.06107,0.06494,-0.21436,0.96289,MPU2
2.73282,3.78626,-0.04580,-0.05103,-0.08887,1.01074,MPU1
-2.90076,-0.50382,1.61832,0.01953,-0.22852,0.94556,MPU2
7.16031,12.42748,-1.08397,-0.04150,-0.09644,1.01904,MPU1
5.11450,-0.74809,0.82443,0.05078,-0.22168,0.98218,MPU2
5.35878,5.78626,1.17557,-0.03882,-0.09326,0.94238,MPU1
-3.31298,-3.12977,0.27481,0.05273,-0.19971,0.91943,MPU2
10.50382,37.77099,-2.16794,-0.07129,-0.08789,1.00586,MPU1
-0.07634,-0.33588,3.72519,0.03979,-0.22583,0.96289,MPU2
4.36641,14.07634,2.50382,-0.12695,-0.07959,1.00610,MPU1
0.61069,-1.87786,1.54198,0.04761,-0.22021,0.96313,MPU2
3.38931,5.31298,0.19847,-0.08643,-0.07544,0.98169,MPU1
-2.42748,-2.62595,-0.15267,0.03955,-0.19849,0.94263,MPU2
6.91603,11.46565,-1.60305,-0.09937,-0.07422,1.00024,MPU1
-0.56489,-0.16794,0.87023,0.05200,-0.22656,0.97803,MPU2
4.88550,-1.98473,0.59542,-0.11084,-0.07446,1.01562,MPU1
1.14504,1.86260,-0.38168,0.04688,-0.20801,0.94849,MPU2
-1.23664,-4.42748,1.46565,-0.13086,-0.05957,0.96313,MPU1
