gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
1.35878,0.58015,1.78626,-0.11133,-0.19116,0.95068,MPU1
-2.41221,-0.03053,0.58015,0.02319,-0.39600,0.89819,MPU2
2.61069,0.59542,-1.09924,-0.09888,-0.20312,0.98169,MPU1
-1.95420,-1.25191,-1.84733,-0.01880,-0.40894,0.88037,MPU2
1.52672,-0.56489,-0.65649,-0.13916,-0.19604,0.96533,MPU1
-1.87786,-1.86260,0.73282,-0.04248,-0.41699,0.90088,MPU2
1.87786,0.09160,0.24427,-0.10986,-0.19800,0.96753,MPU1
0.38168,0.16794,-1.78626,-0.00464,-0.40601,0.88794,MPU2
3.09924,-1.67939,-0.94656,-0.13452,-0.19263,0.92993,MPU1
-3.83206,-0.59542,0.53435,-0.04248,-0.40405,0.84595,MPU2
-1.67939,2.12214,0.68702,-0.11035,-0.19067,0.93970,MPU1
-6.04580,-1.22137,0.77863,-0.01025,-0.39697,0.88037,MPU2
-0.76336,-0.99237,-0.16794,-0.11206,-0.19556,0.96753,MPU1
-4.07634,-0.19847,-1.22137,-0.00806,-0.41382,0.90479,MPU2
-2.82443,0.73282,0.18321,-0.13135,-0.19604,0.93457,MPU1
-6.04580,1.90840,-0.50382,-0.01636,-0.41919,0.90186,MPU2
-1.66412,0.61069,-1.74046,-0.12427,-0.20923,0.98413,MPU1
-2.74809,-0.39695,-1.25191,-0.04443,-0.42993,0.91455,MPU2
1.06870,0.64122,0.50382,-0.15308,-0.20850,0.97192,MPU1
-2.68702,1.35878,0.56489,-0.04395,-0.43701,0.90381,MPU2
0.12214,2.88550,1.37405,-0.15234,-0.21899,0.96045,MPU1
-3.29771,1.54198,2.21374,-0.03589,-0.44653,0.89380,MPU2
1.95420,0.99237,2.61069,-0.14136,-0.22778,0.98511,MPU1
-0.41221,-0.97710,3.70992,-0.02344,-0.44409,0.91870,MPU2
0.42748,0.51908,2.76336,-0.11279,-0.21973,0.97290,MPU1
-2.21374,-0.97710,1.74046,-0.01270,-0.43262,0.89771,MPU2
0.91603,-0.21374,0.79389,-0.10815,-0.21338,0.97803,MPU1
-1.74046,-1.69466,0.58015,-0.02417,-0.43628,0.90771,MPU2
3.00763,-2.22901,0.96183,-0.12866,-0.21338,0.99609,MPU1
0.97710,-3.83206,0.06107,-0.01904,-0.42065,0.91016,MPU2
5.22137,-1.43511,-0.73282,-0.11279,-0.21851,0.97192,MPU1
2.48855,-0.83969,-0.62595,-0.02832,-0.41748,0.88745,MPU2
3.06870,-0.09160,-0.01527,-0.12549,-0.19653,0.92139,MPU1
-2.29008,-1.03817,-0.15267,-0.03174,-0.40527,0.85718,MPU2
-0.09160,-0.25954,0.41221,-0.12207,-0.19653,0.93530,MPU1
-2.77863,0.04580,-0.97710,-0.02466,-0.42285,0.88452,MPU2
0.79389,-0.38168,-0.74809,-0.14526,-0.20581,0.95654,MPU1
-3.51145,-1.29771,0.94656,-0.04663,-0.42529,0.87451,MPU2
-2.35115,1.80153,0.54962,-0.13794,-0.20898,0.93530,MPU1
-6.19847,-3.69466,1.93893,-0.03198,-0.41821,0.88892,MPU2
1.06870,-2.65649,1.34351,-0.10474,-0.21436,1.00708,MPU1
-0.77863,-1.93893,0.47328,-0.00269,-0.42163,0.90137,MPU2
0.15267,1.14504,0.45802,-0.11230,-0.20117,0.92725,MPU1
-4.50382,-0.51908,0.39695,-0.02490,-0.41162,0.86182,MPU2
-1.89313,-1.00763,0.03053,-0.11743,-0.19897,0.94019,MPU1
-7.16031,-2.03053,-0.61069,-0.02148,-0.40576,0.86743,MPU2
-2.87023,1.09924,0.36641,-0.11816,-0.20850,0.97437,MPU1
-5.78626,2.29008,-1.45038,0.01514,-0.43018,0.91504,MPU2
-1.22137,2.27481,-4.32061,-0.11768,-0.24512,0.99219,MPU1
-3.06870,2.06107,-2.27481,-0.04199,-0.46655,0.91333,MPU2
-1.80153,2.71756,1.34351,-0.20239,-0.24683,0.97241,MPU1
-2.12214,-2.16794,2.54962,-0.07593,-0.48486,0.92407,MPU2
4.07634,-1.96947,6.53435,-0.19800,-0.26050,1.00732,MPU1
4.56489,-4.53435,3.87786,-0.07471,-0.48706,0.89551,MPU2
7.78626,-5.06870,-2.83969,-0.26855,-0.34644,1.01807,MPU1
5.11450,-24.39695,26.45802,-0.46655,-0.67383,0.95190,MPU2
11.95420,-16.80916,49.09924,-0.59912,-0.31055,0.99390,MPU1
16.77863,-31.31298,46.68702,-0.52173,-0.69946,0.92383,MPU2
16.29008,-35.35878,53.14504,-0.82617,-0.54224,1.19629,MPU1
47.72519,-80.65649,86.38168,-0.84985,-1.13013,1.09790,MPU2
53.92366,-90.24428,166.38168,-1.21973,-0.66357,1.21680,MPU1
88.59542,-95.66412,169.23665,-0.57422,-0.99927,0.88037,MPU2
48.91603,-54.97710,219.84734,-0.49487,-0.57324,0.56787,MPU1
55.06870,-100.93130,233.78625,-0.07080,-0.72314,0.37769,MPU2
-10.68702,-92.79389,255.11450,0.10107,-0.51782,0.54858,MPU1
3.54198,-111.69466,171.03816,0.65845,-0.53857,0.48071,MPU2
29.45038,-83.00764,159.32825,0.61914,-0.46338,0.87305,MPU1
50.48855,-107.32825,142.90076,0.71802,-0.36523,0.59155,MPU2
41.38931,-88.96183,222.64122,0.46777,-0.09473,0.40601,MPU1
0.99237,-58.36641,175.28244,1.17627,-0.17676,0.40381,MPU2
-5.52672,-52.07634,117.74046,2.36841,-0.28784,0.85767,MPU1
-1.87786,-9.83206,-5.66412,2.25366,-0.11426,1.02075,MPU2
39.58779,36.94656,-100.56489,1.41919,-0.30151,0.85400,MPU1
-2.48855,-3.74046,-81.11450,0.32031,-0.27588,0.61255,MPU2
-28.87023,73.00764,-88.67175,-0.27173,-0.01074,0.65820,MPU1
-56.79389,14.76336,7.66412,-0.14697,-0.42041,0.95825,MPU2
-34.36641,7.35878,47.26717,-0.12427,-0.07080,1.03125,MPU1
-25.51145,18.62595,30.85496,0.16113,-0.41260,1.07471,MPU2
-8.00000,12.79389,10.93130,0.27100,-0.17090,1.21753,MPU1
0.96183,5.96947,-6.39695,0.33838,-0.37964,1.00830,MPU2
8.13740,4.47328,-11.61832,0.13184,-0.12720,1.09644,MPU1
4.35115,5.54198,-5.26718,0.17139,-0.36621,0.93604,MPU2
2.62595,10.03053,6.93130,0.01294,-0.06006,0.90356,MPU1
-2.77863,11.11450,7.02290,0.17773,-0.33618,0.87939,MPU2
-0.22901,8.67176,9.40458,0.12378,-0.10327,0.99219,MPU1
1.49618,3.28244,3.37405,0.24072,-0.33545,0.92822,MPU2
7.51145,2.36641,0.25954,0.17163,-0.11206,0.98901,MPU1
-2.64122,6.68702,-2.42748,0.21680,-0.34155,0.87109,MPU2
3.11450,12.74809,1.22137,0.08569,-0.08032,0.96973,MPU1
1.77099,12.97710,4.77863,0.21802,-0.35498,0.92871,MPU2
2.80916,10.67176,-0.06107,0.12183,-0.12207,0.97974,MPU1
-6.91603,4.51908,-0.07634,0.18115,-0.36060,0.85864,MPU2
-0.19847,5.84733,4.15267,0.07104,-0.07275,0.98950,MPU1
-2.67176,8.83969,5.09924,0.21997,-0.31641,0.90186,MPU2
-5.49618,11.72519,-4.39695,0.15210,-0.10620,0.91309,MPU1
-17.37405,10.74809,-11.31298,0.21484,-0.37134,0.89771,MPU2
3.20611,5.26718,-7.63359,0.01147,-0.11133,1.09082,MPU1
6.22901,-0.27481,-2.54962,0.10449,-0.38818,0.97314,MPU2
7.48092,0.48855,-0.22901,0.05249,-0.07666,0.95532,MPU1
-5.16031,4.09160,-0.12214,0.15332,-0.32129,0.84839,MPU2
-4.22901,8.32061,-0.88550,0.03125,-0.08936,0.95312,MPU1
-6.19847,4.71756,-0.64122,0.12207,-0.40820,0.95435,MPU2
5.26718,-3.92366,5.98473,-0.01978,-0.10815,1.09277,MPU1
7.06870,-5.37405,2.53435,0.16431,-0.39307,0.95825,MPU2
4.91603,-3.51145,-1.05344,0.08496,-0.10889,0.98608,MPU1
-3.40458,-1.84733,-0.70229,0.12964,-0.36157,0.88916,MPU2
3.40458,-1.17557,4.32061,0.01538,-0.09302,0.97949,MPU1
1.26718,-4.90076,6.19847,0.12280,-0.36572,0.87939,MPU2
3.49618,-4.04580,7.41985,0.10742,-0.09277,0.97290,MPU1
0.44275,2.51908,-2.09160,0.23169,-0.33154,0.90503,MPU2
