gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,sensor
-1.35878,1.38931,18.54962,-0.06641,-0.06836,0.93970,MPU1
-2.50382,-2.41221,16.39695,0.14087,-0.25269,0.88916,MPU2
-8.68702,-7.72519,-5.46565,0.14624,-0.19043,1.03003,MPU1
-7.83206,-12.48855,-9.26718,0.11597,-0.32227,0.94580,MPU2
5.75573,-2.82443,6.54962,-0.12769,-0.12256,0.99683,MPU1
6.97710,9.03817,11.66412,0.08423,-0.29810,0.95898,MPU2
-5.11450,-6.29008,2.32061,0.02173,-0.18066,0.93335,MPU1
-11.19084,-9.80153,-6.56489,0.14136,-0.30566,0.91919,MPU2
11.72519,7.09924,3.54198,-0.07959,-0.11914,1.05005,MPU1
14.67176,14.62595,3.92366,0.11133,-0.30615,1.01099,MPU2
8.47328,3.52672,-5.12977,0.01660,-0.17041,0.97021,MPU1
-10.77863,-7.20611,-5.29771,0.06226,-0.28491,0.83276,MPU2
-5.81679,5.08397,4.16794,-0.10352,-0.10327,0.94653,MPU1
-0.77863,11.35878,3.52672,0.06567,-0.33203,1.04370,MPU2
5.37405,3.57252,-0.30534,-0.07471,-0.13770,1.07031,MPU1
-2.04580,-8.06107,0.80916,0.02881,-0.28296,0.85620,MPU2
-11.48092,-6.97710,9.34351,-0.08740,-0.10034,0.91553,MPU1
-8.01527,8.51908,13.20611,0.13525,-0.28882,1.03955,MPU2
-3.19084,11.70992,17.46565,0.02295,-0.10767,1.00684,MPU1
-6.64122,11.74046,4.12214,0.21216,-0.25098,0.92114,MPU2
-6.96183,19.96947,2.87023,0.03711,-0.09058,0.94849,MPU1
-22.87023,30.70229,10.83969,0.13794,-0.28540,0.90747,MPU2
-12.27481,37.55725,1.34351,-0.02686,-0.14355,1.03955,MPU1
-16.48855,34.97710,2.68702,0.09277,-0.33105,0.97803,MPU2
-8.24428,27.00763,-11.89313,-0.10010,-0.23071,1.04565,MPU1
-12.48855,26.04580,-10.85496,-0.07910,-0.37183,0.94507,MPU2
-7.83206,23.87786,-9.45038,-0.23291,-0.18750,0.90649,MPU1
-12.01527,23.26718,-8.79389,-0.05029,-0.33691,0.87891,MPU2
-5.78626,14.74809,-13.77099,-0.19482,-0.19238,0.91016,MPU1
-18.51908,14.13740,-13.32824,-0.06616,-0.35938,0.84253,MPU2
-14.73282,14.62595,-2.85496,-0.21680,-0.15137,0.86572,MPU1
-13.75572,11.93893,-6.64122,-0.06982,-0.35815,0.89355,MPU2
-11.67939,-6.85496,-16.48855,-0.20679,-0.24536,1.06445,MPU1
-20.00000,-7.81679,-7.14504,-0.16870,-0.42749,0.94971,MPU2
-8.41221,-1.06870,1.93893,-0.33740,-0.23926,0.99390,MPU1
-6.09160,-15.08397,8.65649,-0.32031,-0.54199,0.99048,MPU2
-1.23664,-34.47328,8.42748,-0.44360,-0.41431,1.13477,MPU1
-14.90076,-33.58779,0.10687,-0.66162,-0.84912,0.90649,MPU2
-8.65649,-27.98473,68.80916,-1.33301,-0.57983,1.03174,MPU1
37.05344,-29.28244,81.46565,-1.22021,-1.10620,1.11279,MPU2
-17.93893,-56.04580,153.02290,-1.43677,-0.79712,0.81616,MPU1
42.58015,-152.25954,220.62596,-1.13916,-0.96948,0.57837,MPU2
-16.76336,-165.19084,245.52672,-0.68213,-0.64697,0.51147,MPU1
5.55725,-194.42747,266.33588,-0.01758,-0.92212,0.19043,MPU2
-32.77863,-221.57253,331.35876,-0.09082,-0.74854,0.43530,MPU1
55.12977,-180.04581,213.38931,0.90991,-0.77930,0.43848,MPU2
59.43512,-104.41222,169.14503,1.50537,-1.11646,0.24023,MPU1
58.50382,-33.22137,108.83969,1.50684,-0.43970,0.35425,MPU2
-19.87786,-28.10687,100.50381,1.12744,-0.35205,0.39233,MPU1
-53.14504,48.41221,47.19084,1.30273,-0.18115,0.29907,MPU2
34.41221,40.77863,-47.52672,2.96777,-0.55249,1.18628,MPU1
64.97710,16.74809,10.80916,0.11548,-0.52734,1.04443,MPU2
84.83969,176.15266,-291.81680,0.20557,-0.56494,0.70654,MPU1
-41.69466,74.16794,-56.65649,-0.25342,-0.38599,0.83521,MPU2
-34.36641,-30.12214,158.67175,-1.13525,0.12646,0.77588,MPU1
25.08397,22.39695,91.43511,0.08569,-0.28442,0.90381,MPU2
-25.14504,52.27481,19.14504,0.45605,-0.27393,0.81567,MPU1
-25.40458,32.47328,-7.96947,0.21118,-0.29248,0.85938,MPU2
47.16031,97.08397,-72.10687,0.29224,-0.29346,1.23071,MPU1
-45.55725,10.10687,-19.32825,-0.04663,-0.45337,1.03442,MPU2
-3.20611,-22.04580,43.11450,-0.50513,-0.17920,0.97974,MPU1
11.40458,19.22137,5.64885,-0.00342,-0.40161,0.94531,MPU2
8.16794,1.20611,-15.61832,0.21216,-0.24268,0.86157,MPU1
