0,1,2,3,4,5,sensor
-1.6212402456022086,-1.0381578741962825,0.4693088382032939,-0.28495547357145334,-0.07345816954609137,0.8841993874783267,MPU1
-0.8106201228011043,-2.6167353736000254,0.9528323817993514,0.035480873421387525,-0.19717081851155413,0.9294517064809785,MPU2
5.589006052200713,1.8630020174002375,2.147426535396732,-0.2785840066719445,-0.08527891734649588,0.9067137668586086,MPU1
-0.6399598229971556,0.2986485383993451,0.36975932540351214,0.04457232326630068,-0.15623134917918394,0.8730586354142733,MPU2
-1.4079171995997946,-1.436355925395409,-1.1234926816033002,-0.26880324608059325,-0.07049599633842499,0.8489513893091142,MPU1
-5.0485957420033385,-3.981989827001355,-0.3413112845978105,0.012053623052579537,-0.19057579136995728,0.8794207873036951,MPU2
1.2799289610043982,-1.9056647635987027,0.05688676660131625,-0.29155050071305016,-0.08186962365465343,0.8923872813448008,MPU1
-2.2469760481965135,-0.6399598229971556,0.0,0.035480873421387525,-0.17465643913127227,0.8835193917419757,MPU2
-0.15643627940109794,0.36975932540351214,-1.1661554278017658,-0.2678996901021542,-0.06754313814084562,0.8726021999200102,MPU1
-3.68334128860201,-1.9483275097971686,-1.1945941535973803,0.0211543879075797,-0.17692930159250056,0.910123060550451,MPU2
1.9909902559956338,-0.1137735332026325,1.0523818945991332,-0.30951915517087547,-0.07959676119342515,0.9076266378471347,MPU1
3.7686667809989403,1.1803794482046164,3.8113295271974055,0.006595027141596841,-0.20422228114741403,0.9508296546306463,MPU2
1.8345632916046228,1.2514809201986965,3.1571456837973995,-0.274494717243751,-0.0736817297881794,0.8657742975262385,MPU1
-2.118987809601117,-2.744723612195422,2.2469760481965135,0.016599347975036115,-0.17989147480016696,0.8812372142706604,MPU2
-0.05688676660131625,-2.602511353197175,1.8772260378030885,-0.27017255256338246,-0.0871046593235481,0.8892015478950465,MPU1
2.2469760481965135,-1.8772260378030885,1.3083676868000127,0.06845600912937173,-0.1930815290833606,0.9205838168781534,MPU2
4.565062883397194,-0.8532828689995698,0.3413112845978105,-0.2617610984548204,-0.094146806949321,0.8841993874783267,MPU1
-1.1519314073989149,0.8532828689995698,-0.9386083613965007,0.04434876302421265,-0.16124282460599057,0.8673671642511156,MPU2
-1.7207897584019902,-0.5972970767986902,-2.062101042999801,-0.27403828174948797,-0.06367740895474013,0.8421234869153423,MPU1
-2.9296079324022215,-2.2043133019980483,-0.8959456151980352,0.025243677335773217,-0.1787457285594658,0.9167180876920479,MPU2
3.1287069580017848,0.0,-0.18487500519671257,-0.2856354693078044,-0.07527459651305661,0.8871522456759061,MPU1
-0.839058848596719,0.22753775139517798,-0.8817215947951844,0.017968654457825292,-0.17011071420881568,0.8876086811701691,MPU2
0.5119715844017593,1.7776765250033066,1.5074667123995762,-0.3001948300737873,-0.06208454222986291,0.8616850080980449,MPU1
-3.7828908014017912,-1.8630020174002375,1.7776765250033066,0.005915031405245754,-0.16874140772602653,0.8771479248424668,MPU2
1.6070162251993578,-2.0052142763984846,3.1429309784046358,-0.29541622989915567,-0.07664390299584578,0.8876086811701691,MPU1
2.175874576202433,1.962551530200019,2.2469760481965135,0.04457232326630068,-0.18147502651495714,0.9108030562868021,MPU2
0.38397403079627596,1.9056647635987027,1.6923417175962887,-0.2708525482997335,-0.07709102348002182,0.8648707415477993,MPU1
-2.758947632598273,-1.4932426919967254,1.294143666397162,0.023194375116632956,-0.18238789750348325,0.89329083732324,MPU2
1.5359054381951907,0.18487500519671257,2.659398119798491,-0.27812757117768144,-0.08824109055416225,0.8807900937864842,MPU1
-3.1287069580017848,0.14221225899824713,0.8106201228011043,0.05503307959400302,-0.16806141198967542,0.8712328934372211,MPU2
-1.7634525046004559,0.8248441432039552,-0.38397403079627596,-0.2724454150246107,-0.08050963218195127,0.8721457644257472,MPU1
-3.68334128860201,-1.3936931791969438,0.8532828689995698,0.03343157120224726,-0.18011503504225496,0.9105794960447141,MPU2
2.190098596605284,0.3270965792050467,-0.15643627940109794,-0.2785840066719445,-0.08824109055416225,0.8948837040481171,MPU1
2.545624586595858,2.4745231146017783,1.2799289610043982,0.028196535533352593,-0.19649082277520305,0.9342303066556102,MPU2
0.35553530500066133,2.517185860800244,-0.12798823859539632,-0.26425752115813667,-0.07959676119342515,0.8584992746482905,MPU1
-4.735723183201142,0.07111078700416706,0.28442451799649426,0.016599347975036115,-0.17989147480016696,0.8753314978755016,MPU2
1.97677555060287,0.36975932540351214,1.1234926816033002,-0.29791265260247196,-0.07937320095133711,0.8653271770420623,MPU1
-0.8675068894024206,1.365254453401329,1.9056647635987027,0.02660366880847539,-0.17716217684467558,0.9048973398916433,MPU2
0.6684078638028572,3.711780014397624,2.218537322400899,-0.26676325887154,-0.06503740042744229,0.8430363579038684,MPU1
-5.361468300805535,0.2986485383993451,-0.4408607973975922,0.0368408648940897,-0.15555135344283283,0.8728257601620983,MPU2
-0.07111078700416706,-0.07111078700416706,0.05688676660131625,-0.29768909236038393,-0.07800389446854794,0.8796536625558701,MPU1
0.6541838434000063,0.28442451799649426,1.7492284841976051,0.01978508142479052,-0.20308584991679987,0.9474203609388039,MPU2
3.6122305015978426,2.502961840397393,2.8300584196024396,-0.2972326568661209,-0.08437536136805675,0.8980694374978715,MPU1
0.12798823859539632,-0.8106201228011043,1.0381578741962825,0.023194375116632956,-0.17397644339492116,0.8910179748620115,MPU2
1.7918912303960703,-2.559848606998709,1.3083676868000127,-0.29359980293219046,-0.07982032143551318,0.8653271770420623,MPU1
0.4266460920048284,-1.1092686612004494,1.1803794482046164,0.02024151691905358,-0.1851171954589746,0.9058008958700825,MPU2
3.598015796205079,1.1234926816033002,1.7207897584019902,-0.26698681911362804,-0.0832389301374426,0.8744186268869755,MPU1
-3.342030004004199,-0.38397403079627596,-0.839058848596719,0.04957448368302032,-0.1537349264758676,0.8405306201904652,MPU2
-2.9438319528050725,-3.0291574452020034,-2.517185860800244,-0.27631114421071623,-0.0714088673269511,0.8491749495512022,MPU1
-4.038876593602671,-3.5269050092009118,-0.7679573766026389,0.016599347975036115,-0.18693362242593983,0.9187673899111882,MPU2
0.18487500519671257,2.758947632598273,-0.09954951279978169,-0.2840426025829272,-0.0736817297881794,0.8682800352396417,MPU1
-5.005932995804874,2.9864946990035377,1.4932426919967254,-0.018872210436264407,-0.17920216405372885,0.8898815436313974,MPU2
-1.4648039662011108,2.033662317204186,4.109978065596751,-0.34385428235156185,-0.06754313814084562,0.8791972270616071,MPU1
1.1234926816033002,3.740228055203326,6.570286474805766,0.0018164269669652315,-0.1844371997226235,0.909899500308363,MPU2
-3.0575961709976176,2.502961840397393,2.04787702259695,-0.2583424897528909,-0.06799957363510867,0.8221148452484638,MPU1
-9.727432158603165,-0.7537333561997881,3.2140324503987157,0.015695791996597,-0.16897428297820155,0.8639578705592732,MPU2
-6.300076662202035,2.218537322400899,3.939327080802889,-0.27904044216620755,-0.07754745897428489,0.830982734851289,MPU1
-11.306000342996821,3.981989827001355,4.6077256295956595,0.0454851942548268,-0.1498691972897621,0.8118776491628495,MPU2
-14.63380632659817,8.675050264004032,-3.242480491204417,-0.2533403293361713,-0.09165038424600469,0.808244795228919,MPU1
-32.01234558040185,9.130135081804475,16.937678456406086,-0.05844237328584546,-0.25879892524715403,1.043392909865177,MPU2
-21.630729578398675,32.353666180009746,43.005482679606565,-0.7049972234245978,-0.2021729789282738,1.3433548646867892,MPU1
-28.414339099206856,-3.1287069580017848,89.39565810941579,-0.08027675692977625,-0.8271170056651834,2.092467975883425,MPU2
60.04271064881243,1.1519314073989149,35.92322462039904,-0.4730255272280073,-0.8330320370704293,2.5031854006394814,MPU1
178.42155689342806,-19.753512855605674,-42.94859591300524,0.2544767605667854,-1.1047974563586889,2.4577002063846543,MPU2
215.24072712902515,-132.37269274821662,24.645672318207918,-0.9717511672860508,-0.8121105244150245,1.8566305505007288,MPU1
275.25499905204197,-72.10244434800903,-55.59141198360778,-0.2260566647913448,-0.8227948409848149,1.0822830769784069,MPU2
276.5206853626233,-137.1937414238147,38.056436450403005,-0.5046406714632893,-0.548989434487502,0.620165426562278,MPU1
315.37352723043466,-67.33828243901229,-47.897642142208795,-0.18807005365655396,-0.47029622927251596,0.39025234759491473,MPU2
305.31901712264664,-130.86523535082716,52.348931492403366,-0.25379676483043434,-0.23265169193294166,-0.011597187558316478,MPU1
281.6688399324365,-71.23493745860662,-17.549190238597543,-0.2692596815748563,0.06230810247195095,-0.3445342780879129,MPU2
252.6429797360281,-107.11549933280719,64.45133725280851,-0.061628106735599854,0.18739005792020288,-0.3581807678653696,MPU1
289.3199563426472,-38.952391380611125,-25.58428067960442,0.16078638911172752,0.11257189690140935,-0.09801253613542649,MPU2
233.98452083623016,-76.43996948001106,58.73434296201242,0.2610717877083823,0.2540296400826094,-0.30951915517087547,MPU1
335.52525676725963,-71.10694922001123,-20.251260419604584,-0.11825405305448008,0.43391179987268935,-0.5828681261739254,MPU2
210.0641338334163,-121.1662419180196,17.762513284599954,0.25288389384190824,0.6988493167671771,-0.6062953765427334,MPU1
47.47099605020397,-60.19913761320344,0.7963961023982535,0.0909703885096536,1.1011552874146713,-1.0916074020754951,MPU2
7.380897282596783,-38.653733527201695,6.07252959579677,0.48007698986386715,0.9394560273144178,-0.4564261792529712,MPU1
-26.63666257420355,-48.92157599600223,-17.577638279403242,0.23173882094441556,0.9849412215692445,-0.3368028197157019,MPU2
-0.6684078638028572,-16.98034120260455,-24.48923603880682,0.3640957992706154,0.9194473856475393,-0.14373060564242832,MPU1
-5.8449918444015925,12.457941065405823,-26.224240502601575,0.20535871237802816,0.909666625056188,0.05003091917728338,MPU2
-1.1803794482046164,12.031294973400994,-19.653963342805895,0.16646854526479823,1.0340685847680888,0.02297081487454493,MPU1
-31.557260762601405,-3.0433814656048543,-3.925103060400038,0.008411454108562073,0.987670519524736,-0.05662594631888022,MPU2
-3.726004034800475,-1.8630020174002375,-4.778385929399608,0.20512583712585314,0.9581046775085941,0.12757837815156825,MPU1
